,NeuralAgent_Student10_200mAgent,Student10_200mAgent
120,4.06,1.16
121,3.905,1.105
122,4.035,1.085
123,4.14,1.115
124,4.09,0.99
125,4.16,1.135
126,3.96,1.21
127,4.075,1.125
128,4.005,1.105
129,4.15,1.175
130,4.08,1.155
131,4.265,1.09
132,4.18,1.105
133,4.255,0.88
134,4.215,1.04
135,4.075,1.175
136,4.005,1.255
137,3.885,0.96
138,4.115,1.065
139,3.96,1.135
140,3.995,1.12
141,3.96,1.16
142,4.055,1.005
143,3.92,1.095
144,4.17,1.02
145,4.205,0.98
146,4.165,0.99
147,4.15,0.925
148,3.81,1.06
149,3.895,1.27
150,4.24,0.99
151,4.105,0.905
152,4.235,0.91
153,4.065,0.84
154,4.075,0.95
155,3.92,1.045
156,4.17,0.97
157,4.135,1.01
158,4.115,1.015
159,4.055,0.905
160,4.125,1.025
161,4.04,1.04
162,3.925,0.975
163,4.095,0.97
164,4.14,0.865
165,3.92,0.995
166,4.295,0.945
167,4.16,0.985
168,4.095,0.97
169,4.05,0.95
170,4.2,0.875
171,4.215,0.79
172,4.175,1.025
173,4.31,0.835
174,4.14,0.915
175,4.07,0.82
176,4.075,0.9
177,4.055,0.955
178,4.04,0.815
179,3.93,0.805
180,4.205,0.78
181,4.16,0.76
182,4.355,0.805
183,4.215,0.715
184,4.005,0.93
185,3.875,0.85
186,3.985,0.885
187,4.26,0.86
188,4.07,0.945
189,4.285,0.785
190,4.155,0.755
191,4.13,0.905
192,4.3,0.725
193,4.275,0.575
194,4.065,0.79
195,4.24,0.815
196,4.195,0.645
197,4.115,0.715
198,4.135,0.735
199,4.105,0.755
200,4.175,0.525
201,4.12,0.845
202,4.085,0.81
203,4.07,0.845
204,4.16,0.685
205,3.77,0.695
206,3.98,0.83
207,3.765,0.765
208,3.975,0.7
209,4.05,0.725
210,4.14,0.665
211,4.235,0.56
212,4.045,0.745
213,4.155,0.805
214,3.94,0.69
215,4.335,0.585
216,4.0,0.825
217,4.155,0.655
218,4.1,0.625
219,4.37,0.545
220,4.15,0.7
221,4.17,0.67
222,4.19,0.815
223,4.185,0.735
224,3.965,0.765
225,4.27,0.67
226,4.075,0.65
227,4.26,0.685
228,4.15,0.7
229,4.14,0.64
230,3.855,0.755
231,4.23,0.68
232,4.305,0.755
233,3.83,0.68
234,4.19,0.615
235,4.165,0.64
236,4.045,0.745
237,4.08,0.655
238,4.165,0.665
239,4.07,0.695
240,4.13,0.48
241,4.135,0.785
242,4.32,0.52
243,3.63,0.805
244,4.0,0.6
245,4.065,0.615
246,4.275,0.7
247,3.935,0.76
248,4.21,0.76
249,3.885,0.735
250,4.085,0.735
251,4.035,0.685
252,4.29,0.74
253,4.17,0.67
254,4.2,0.6
255,4.135,0.685
256,4.09,0.64
257,3.885,0.635
258,3.895,0.695
259,4.075,0.65
260,4.03,0.655
261,3.97,0.72
262,4.225,0.725
263,4.155,0.705
264,3.73,0.68
265,4.15,0.55
266,4.265,0.49
267,4.07,0.745
268,4.01,0.56
269,4.25,0.55
270,3.63,0.705
271,4.1,0.625
272,4.11,0.66
273,3.945,0.595
274,4.03,0.705
275,4.125,0.575
276,4.175,0.6
277,3.965,0.665
278,3.835,0.585
279,4.1,0.65
280,4.31,0.61
281,3.625,0.675
282,4.165,0.615
283,4.13,0.605
284,4.2,0.7
285,4.265,0.615
286,4.04,0.59
287,4.085,0.585
288,3.93,0.705
289,3.99,0.565
290,4.1,0.675
291,4.295,0.595
292,4.185,0.61
293,4.075,0.675
294,4.01,0.585
295,4.25,0.55
296,3.645,0.62
297,3.815,0.59
298,4.08,0.555
299,3.9,0.7
300,4.14,0.64
301,4.11,0.56
302,3.98,0.58
303,4.05,0.5
304,3.97,0.545
305,4.355,0.53
306,4.1,0.625
307,4.165,0.54
308,3.975,0.575
309,3.91,0.585
310,3.95,0.5
311,4.215,0.515
312,4.21,0.46
313,4.195,0.645
314,4.25,0.525
315,3.925,0.675
316,3.91,0.535
317,3.935,0.585
318,3.89,0.64
319,3.8,0.75
320,4.065,0.665
321,4.275,0.675
322,4.05,0.575
323,4.05,0.55
324,3.945,0.72
325,3.86,0.535
326,3.96,0.585
327,3.665,0.565
328,3.67,0.67
329,4.145,0.645
330,3.915,0.64
331,4.12,0.545
332,3.94,0.49
333,3.63,0.58
334,4.055,0.68
335,3.47,0.57
336,4.205,0.53
337,4.14,0.59
338,4.19,0.565
339,4.12,0.595
340,3.77,0.595
341,3.325,0.6
342,3.755,0.63
343,3.97,0.595
344,3.795,0.67
345,4.21,0.635
346,4.17,0.62
347,4.02,0.545
348,4.05,0.55
349,4.05,0.65
350,3.8,0.525
351,4.05,0.625
352,4.2,0.575
353,3.78,0.68
354,3.82,0.52
355,4.395,0.495
356,3.705,0.63
357,3.78,0.555
358,4.055,0.58
359,3.64,0.59
360,4.225,0.6
361,3.865,0.54
362,3.745,0.595
363,4.255,0.53
364,3.9,0.575
365,3.95,0.625
366,4.09,0.615
367,4.135,0.56
368,3.905,0.605
369,4.095,0.57
370,3.775,0.625
371,4.075,0.575
372,4.025,0.575
373,3.905,0.555
374,3.725,0.625
375,3.89,0.615
376,3.855,0.58
377,4.085,0.585
378,3.945,0.495
379,4.245,0.595
380,3.95,0.55
381,3.915,0.665
382,3.945,0.52
383,4.095,0.57
384,4.02,0.545
385,3.76,0.585
386,3.475,0.7
387,3.77,0.595
388,3.285,0.585
389,3.87,0.545
390,3.11,0.66
391,3.735,0.51
392,4.16,0.51
393,4.085,0.535
394,4.015,0.59
395,4.115,0.565
396,3.78,0.53
397,4.04,0.64
398,4.03,0.43
399,4.005,0.555
400,3.71,0.585
401,3.695,0.62
402,3.64,0.615
403,3.35,0.6
404,3.865,0.49
405,3.92,0.52
406,4.025,0.525
407,3.75,0.525
408,3.925,0.55
409,3.845,0.57
410,3.83,0.505
411,3.345,0.57
412,3.71,0.61
413,3.73,0.555
414,3.725,0.6
415,3.94,0.465
416,3.99,0.565
417,4.12,0.62
418,4.035,0.535
419,3.65,0.6
420,3.79,0.665
421,3.805,0.605
422,4.005,0.53
423,3.575,0.625
424,3.645,0.57
425,4.21,0.585
426,4.03,0.605
427,4.075,0.5
428,4.185,0.46
429,3.765,0.54
430,4.025,0.525
431,3.95,0.625
432,3.815,0.59
433,3.32,0.62
434,3.775,0.575
435,3.905,0.53
436,3.805,0.53
437,3.655,0.53
438,3.66,0.585
439,3.57,0.62
440,3.595,0.545
441,4.085,0.61
442,4.235,0.485
443,3.315,0.59
444,3.59,0.565
445,3.155,0.605
446,3.77,0.545
447,4.035,0.635
448,4.255,0.48
449,3.92,0.57
450,3.135,0.635
451,4.13,0.58
452,3.25,0.7
453,3.825,0.6
454,3.065,0.615
455,3.825,0.55
456,3.76,0.56
457,4.05,0.475
458,3.99,0.64
459,3.59,0.565
460,4.1,0.525
461,3.495,0.595
462,4.32,0.545
463,3.5,0.625
464,3.675,0.575
465,3.54,0.54
466,3.905,0.505
467,4.155,0.48
468,4.275,0.475
469,3.83,0.605
470,3.86,0.635
471,3.455,0.605
472,3.905,0.58
473,3.875,0.55
474,3.89,0.49
475,4.18,0.505
476,4.035,0.485
477,4.145,0.47
478,3.235,0.635
479,3.715,0.565
480,3.42,0.72
481,3.31,0.635
482,4.0,0.55
483,4.165,0.515
484,3.39,0.565
485,3.855,0.555
486,3.795,0.495
487,3.665,0.615
488,3.815,0.515
489,3.725,0.575
490,3.3,0.6
491,3.555,0.605
492,4.26,0.485
493,3.76,0.535
494,3.875,0.525
495,4.13,0.53
496,3.55,0.525
497,3.975,0.55
498,3.63,0.58
499,3.85,0.525
500,3.63,0.58
501,3.685,0.535
502,3.87,0.52
503,3.555,0.68
504,4.23,0.505
505,4.14,0.49
506,3.96,0.56
507,3.895,0.47
508,3.92,0.545
509,3.88,0.555
510,4.03,0.53
511,3.625,0.575
512,3.615,0.54
513,3.675,0.575
514,3.335,0.56
515,3.86,0.485
516,3.33,0.58
517,3.725,0.525
518,3.52,0.52
519,4.02,0.52
520,3.22,0.62
521,3.91,0.51
522,3.56,0.635
523,2.885,0.635
524,3.775,0.6
525,4.18,0.505
526,3.85,0.6
527,3.255,0.63
528,3.91,0.56
529,3.935,0.535
530,4.23,0.455
531,3.67,0.595
532,4.065,0.49
533,4.165,0.54
534,3.755,0.505
535,3.1,0.625
536,3.585,0.56
537,3.985,0.585
538,4.155,0.53
539,3.505,0.555
540,3.68,0.58
541,3.28,0.605
542,3.73,0.555
543,3.875,0.575
544,3.925,0.575
545,4.06,0.535
546,3.85,0.475
547,4.325,0.5
548,4.035,0.56
549,4.01,0.485
550,3.645,0.595
551,3.325,0.675
552,3.965,0.565
553,3.605,0.555
554,3.26,0.535
555,3.96,0.51
556,4.06,0.435
557,3.415,0.565
558,3.74,0.49
559,3.41,0.56
560,3.56,0.51
561,3.645,0.57
562,4.08,0.48
563,3.175,0.6
564,3.915,0.515
565,3.23,0.605
566,3.965,0.615
567,3.595,0.57
568,3.41,0.585
569,3.36,0.66
570,3.855,0.53
571,3.325,0.6
572,3.765,0.49
573,3.585,0.535
574,3.985,0.535
575,3.29,0.64
576,4.025,0.475
577,3.905,0.505
578,3.675,0.6
579,3.71,0.56
580,3.28,0.655
581,3.95,0.525
582,4.015,0.54
583,3.685,0.535
584,3.025,0.625
585,2.975,0.625
586,3.745,0.595
587,3.195,0.595
588,3.635,0.585
589,3.73,0.58
590,3.93,0.58
591,3.73,0.505
592,3.585,0.635
593,3.22,0.57
594,3.715,0.565
595,3.3,0.575
596,3.925,0.55
597,3.715,0.59
598,4.025,0.45
599,4.035,0.485
600,3.035,0.61
601,3.525,0.625
602,4.05,0.55
603,3.575,0.625
604,3.29,0.615
605,3.31,0.56
606,3.53,0.58
607,3.87,0.495
608,3.91,0.56
609,3.915,0.665
610,3.555,0.655
611,3.835,0.485
612,3.495,0.52
613,3.84,0.615
614,3.48,0.555
615,3.535,0.635
616,2.945,0.645
617,3.94,0.515
618,3.83,0.53
619,3.165,0.64
620,3.475,0.55
621,3.985,0.46
622,3.685,0.485
623,3.26,0.635
624,3.98,0.53
625,3.8,0.6
626,3.865,0.565
627,3.72,0.545
628,3.94,0.565
629,4.19,0.49
630,3.59,0.515
631,3.86,0.535
632,3.725,0.525
633,3.705,0.555
634,3.255,0.605
635,3.655,0.63
636,3.33,0.63
637,3.725,0.575
638,3.32,0.595
639,3.66,0.585
640,3.63,0.505
641,3.81,0.51
642,4.02,0.445
643,3.365,0.565
644,3.02,0.645
645,3.625,0.625
646,3.765,0.59
647,4.055,0.455
648,3.545,0.52
649,3.065,0.615
650,2.845,0.645
651,3.765,0.54
652,3.71,0.535
653,4.02,0.495
654,3.91,0.535
655,4.005,0.555
656,3.59,0.515
657,3.675,0.55
658,3.64,0.565
659,2.975,0.65
660,4.17,0.545
661,3.75,0.525
662,3.975,0.525
663,3.24,0.59
664,3.525,0.625
665,3.01,0.635
666,3.725,0.6
667,3.875,0.5
668,3.905,0.555
669,2.86,0.66
670,3.395,0.57
671,2.39,0.665
672,3.145,0.595
673,3.415,0.665
674,3.69,0.565
675,3.825,0.475
676,2.915,0.615
677,4.04,0.54
678,3.845,0.62
679,3.19,0.64
680,3.81,0.585
681,3.035,0.635
682,3.79,0.54
683,3.58,0.53
684,3.47,0.595
685,4.145,0.495
686,4.13,0.555
687,3.745,0.545
688,3.705,0.555
689,3.5,0.625
690,3.85,0.55
691,2.935,0.635
692,4.115,0.54
693,3.81,0.51
694,3.615,0.565
695,3.445,0.545
696,3.145,0.57
697,3.42,0.57
698,3.815,0.565
699,3.67,0.545
700,3.8,0.575
701,3.665,0.59
702,3.29,0.615
703,3.67,0.545
704,2.9,0.625
705,3.765,0.515
706,4.015,0.515
707,3.69,0.54
708,3.565,0.615
709,3.2,0.625
710,3.865,0.54
711,3.315,0.59
712,3.715,0.59
713,3.46,0.61
714,3.48,0.705
715,3.68,0.555
716,3.85,0.5
717,3.35,0.575
718,3.605,0.605
719,4.035,0.485
720,2.855,0.63
721,3.785,0.56
722,4.225,0.425
723,3.235,0.71
724,3.3,0.75
725,3.755,0.58
726,4.045,0.47
727,3.3,0.575
728,3.02,0.57
729,3.425,0.55
730,3.605,0.555
731,3.47,0.545
732,3.525,0.575
733,3.885,0.61
734,3.395,0.545
735,2.82,0.67
736,2.78,0.68
737,3.385,0.61
738,3.57,0.595
739,3.66,0.585
740,3.98,0.555
741,3.885,0.56
742,3.085,0.635
743,3.52,0.62
744,3.155,0.605
745,3.97,0.595
746,3.69,0.64
747,3.4,0.65
748,3.18,0.605
749,3.035,0.61
750,4.21,0.485
751,3.855,0.655
752,3.485,0.635
753,3.875,0.625
754,3.58,0.53
755,3.42,0.645
756,3.655,0.58
757,3.535,0.585
758,3.48,0.605
759,3.68,0.555
760,3.625,0.625
761,3.25,0.65
762,3.89,0.54
763,3.67,0.545
764,3.81,0.51
765,3.135,0.56
766,3.4,0.625
767,3.605,0.63
768,3.26,0.56
769,4.035,0.585
770,3.49,0.565
771,3.32,0.645
772,3.105,0.58
773,3.37,0.62
774,2.99,0.615
775,3.655,0.53
776,4.14,0.515
777,3.015,0.59
778,3.28,0.58
779,3.295,0.545
780,3.905,0.455
781,3.515,0.565
782,3.8,0.525
783,3.465,0.615
784,3.64,0.665
785,3.43,0.555
786,3.235,0.585
787,3.335,0.61
788,3.625,0.5
789,3.66,0.585
790,3.605,0.555
791,3.335,0.535
792,3.45,0.55
793,3.685,0.635
794,2.86,0.635
795,3.81,0.485
796,3.02,0.57
797,3.32,0.595
798,3.885,0.66
799,3.745,0.52
800,3.435,0.56
801,3.165,0.565
802,3.215,0.565
803,3.41,0.61
804,3.295,0.62
805,3.3,0.575
806,3.655,0.53
807,3.315,0.69
808,3.645,0.52
809,3.58,0.555
810,3.26,0.61
811,3.58,0.53
812,3.755,0.53
813,3.875,0.475
814,3.145,0.645
815,3.785,0.61
816,3.9,0.6
817,2.485,0.66
818,3.835,0.56
819,3.045,0.595
820,3.61,0.61
821,3.085,0.635
822,3.295,0.695
823,3.835,0.56
824,3.425,0.55
825,3.48,0.58
826,2.795,0.67
827,3.35,0.55
828,3.73,0.555
829,3.72,0.62
830,3.65,0.55
831,2.815,0.715
832,3.025,0.7
833,3.42,0.595
834,2.625,0.7
835,3.205,0.655
836,2.855,0.655
837,4.15,0.45
838,3.63,0.53
839,2.9,0.7
840,3.17,0.67
841,3.05,0.6
842,3.415,0.615
843,2.655,0.68
844,3.67,0.545
845,3.265,0.59
846,3.44,0.615
847,3.155,0.605
848,3.625,0.6
849,3.675,0.475
850,2.7,0.65
851,4.085,0.61
852,3.2,0.6
853,3.535,0.535
854,3.41,0.585
855,2.785,0.66
856,3.18,0.58
857,3.81,0.56
858,3.945,0.62
859,3.69,0.565
860,3.49,0.59
861,3.035,0.635
862,3.03,0.68
863,3.815,0.565
864,3.35,0.55
865,3.805,0.555
866,2.92,0.645
867,4.125,0.475
868,3.785,0.585
869,3.13,0.63
870,4.155,0.505
871,3.49,0.515
872,3.805,0.63
873,3.925,0.575
874,3.2,0.675
875,3.68,0.555
876,2.79,0.665
877,3.625,0.575
878,3.4,0.575
879,3.64,0.515
880,3.705,0.53
881,3.01,0.66
882,3.425,0.625
883,3.085,0.56
884,2.685,0.71
885,3.095,0.62
886,3.38,0.68
887,3.655,0.53
888,3.79,0.54
889,3.065,0.64
890,3.845,0.57
891,3.75,0.6
892,3.58,0.58
893,3.845,0.545
894,3.12,0.595
895,4.085,0.56
896,3.5,0.575
897,3.67,0.57
898,4.2,0.55
899,3.63,0.53
900,3.48,0.655
901,3.265,0.69
902,3.85,0.525
903,3.175,0.575
904,3.725,0.525
905,3.55,0.575
906,3.69,0.59
907,2.925,0.625
908,3.965,0.49
909,3.465,0.515
910,3.52,0.645
911,3.645,0.545
912,3.11,0.61
913,3.435,0.56
914,3.11,0.635
915,3.345,0.645
916,3.015,0.64
917,3.52,0.57
918,3.695,0.57
919,3.83,0.63
920,3.465,0.59
921,2.87,0.62
922,3.13,0.58
923,3.595,0.62
924,3.21,0.635
925,3.24,0.565
926,3.605,0.53
927,2.935,0.71
928,3.14,0.64
929,3.74,0.64
930,2.92,0.67
931,3.29,0.615
932,3.5,0.55
933,3.79,0.615
934,3.085,0.61
935,3.565,0.59
936,3.735,0.66
937,3.78,0.505
938,3.18,0.58
939,3.64,0.565
940,3.135,0.66
941,3.465,0.64
942,2.83,0.605
943,3.765,0.54
944,3.86,0.635
945,3.3,0.625
946,3.125,0.625
947,3.235,0.535
948,3.525,0.575
949,2.665,0.665
950,3.9,0.575
951,3.145,0.67
952,3.825,0.6
953,3.125,0.625
954,3.345,0.595
955,3.905,0.605
956,3.53,0.63
957,3.43,0.655
958,3.935,0.585
959,3.17,0.62
960,3.24,0.615
961,3.07,0.62
962,3.36,0.56
963,3.94,0.515
964,3.21,0.585
965,3.44,0.64
966,3.42,0.52
967,3.205,0.58
968,4.03,0.58
969,2.46,0.685
970,3.665,0.615
971,3.62,0.645
972,3.605,0.53
973,3.65,0.6
974,3.66,0.61
975,2.975,0.625
976,3.42,0.57
977,3.655,0.605
978,2.795,0.645
979,3.295,0.545
980,2.78,0.655
981,3.87,0.57
982,3.38,0.58
983,3.53,0.58
984,3.79,0.59
985,3.565,0.64
986,3.32,0.62
987,3.235,0.56
988,3.895,0.695
989,3.63,0.53
990,3.3,0.6
991,3.505,0.605
992,2.845,0.62
993,3.12,0.57
994,3.705,0.555
995,3.395,0.595
996,3.215,0.565
997,3.21,0.585
998,2.885,0.66
999,3.435,0.61
