,NeuralAgentOpMe_Student1_200aAgent_rng,Student1_200aAgent
344,2.095,1.945
345,2.095,1.945
346,2.095,1.945
347,2.23,2.08
348,2.23,2.08
349,2.23,2.08
350,2.095,1.945
351,2.23,2.08
352,2.23,2.08
353,2.23,2.08
354,2.23,2.08
355,2.23,2.08
356,2.23,2.08
357,2.095,1.945
358,2.095,1.945
359,2.095,1.945
360,2.095,1.945
361,2.095,1.945
362,2.085,1.985
363,2.095,1.945
364,2.085,1.985
365,2.095,1.945
366,2.095,1.945
367,2.23,2.08
368,2.095,1.945
369,2.095,1.945
370,2.095,1.945
371,2.23,2.08
372,2.085,1.985
373,2.225,2.1
374,2.235,2.085
375,2.23,2.08
376,2.225,2.1
377,2.225,2.1
378,2.225,2.1
379,2.225,2.1
380,2.22,2.095
381,2.22,2.095
382,2.22,2.095
383,2.085,1.985
384,2.23,2.08
385,2.23,2.08
386,1.92,1.92
387,2.09,1.99
388,2.075,2.025
389,1.92,1.92
390,1.74,1.865
391,1.905,1.98
392,1.755,1.805
393,1.755,1.805
394,2.235,2.06
395,2.235,2.06
396,2.24,2.04
397,2.24,2.04
398,2.24,2.04
399,2.24,2.04
400,2.24,2.04
401,2.24,2.04
402,2.24,2.04
403,2.23,2.055
404,2.24,2.04
405,2.245,2.02
406,2.095,1.945
407,2.095,1.945
408,2.095,1.945
409,2.095,1.945
410,2.095,1.945
411,2.095,1.945
412,2.095,1.945
413,2.095,1.945
414,2.095,1.945
415,2.095,1.945
416,2.095,1.945
417,2.095,1.945
418,2.095,1.945
419,2.095,1.945
420,2.095,1.945
421,2.095,1.945
422,2.095,1.945
423,2.095,1.945
424,2.095,1.945
425,2.095,1.945
426,2.095,1.945
427,2.095,1.945
428,2.095,1.945
429,2.095,1.945
430,2.095,1.945
431,2.095,1.945
432,2.095,1.945
433,2.095,1.945
434,2.095,1.945
435,2.095,1.945
436,2.095,1.945
437,2.095,1.945
438,2.095,1.945
439,2.095,1.945
440,2.095,1.945
441,2.095,1.945
442,2.095,1.945
443,2.095,1.945
444,2.095,1.945
445,2.095,1.945
446,2.095,1.945
447,2.095,1.945
448,2.095,1.945
449,2.095,1.945
450,2.095,1.945
451,2.095,1.945
452,2.095,1.945
453,2.095,1.945
454,2.095,1.945
455,2.095,1.945
456,2.095,1.945
457,2.095,1.945
458,2.095,1.945
459,2.095,1.945
460,2.095,1.945
461,2.095,1.945
462,2.095,1.945
463,2.095,1.945
464,2.095,1.945
465,2.095,1.945
466,2.095,1.945
467,2.095,1.945
468,2.095,1.945
469,2.095,1.945
470,2.095,1.945
471,2.095,1.945
472,2.095,1.945
473,2.095,1.945
474,2.095,1.945
475,2.095,1.945
476,2.095,1.945
477,2.095,1.945
478,2.095,1.945
479,2.095,1.945
480,2.09,1.965
481,2.095,1.945
482,2.095,1.945
483,2.095,1.945
484,2.095,1.945
485,2.095,1.945
486,2.095,1.945
487,2.095,1.945
488,2.095,1.945
489,2.095,1.945
490,2.095,1.945
491,2.095,1.945
492,2.095,1.945
493,2.095,1.945
494,2.095,1.945
495,2.095,1.945
496,2.095,1.945
497,2.095,1.945
498,2.095,1.945
499,2.095,1.945
500,2.095,1.945
501,2.095,1.945
502,2.095,1.945
503,2.095,1.945
504,2.095,1.945
505,2.095,1.945
506,2.095,1.945
507,2.095,1.945
508,2.095,1.945
509,2.095,1.945
510,2.095,1.945
511,2.095,1.945
512,2.095,1.945
513,2.095,1.945
514,2.095,1.945
515,2.095,1.945
516,2.095,1.945
517,2.095,1.945
518,2.095,1.945
519,2.085,1.96
520,2.095,1.945
521,2.095,1.945
522,2.095,1.945
523,2.095,1.945
524,2.095,1.945
525,2.095,1.945
526,2.095,1.945
527,2.095,1.945
528,2.255,1.98
529,2.255,1.98
530,2.255,1.98
531,2.255,1.98
532,2.255,1.98
533,2.255,1.98
534,2.09,1.965
535,2.255,1.98
536,2.255,1.98
537,2.255,1.98
538,2.255,1.98
539,2.255,1.98
540,2.255,1.98
541,2.255,1.98
542,2.255,1.98
543,2.255,1.98
544,2.255,1.98
545,2.25,2.0
546,2.095,1.945
547,2.255,1.98
548,2.09,1.965
549,2.095,1.945
550,2.095,1.945
551,2.095,1.945
552,2.095,1.945
553,2.095,1.945
554,2.095,1.945
555,2.255,1.98
556,2.255,1.98
557,2.255,1.98
558,2.255,1.98
559,2.09,1.965
560,2.255,1.98
561,2.255,1.98
562,2.255,1.98
563,2.255,1.98
564,2.255,1.98
565,2.255,1.98
566,2.255,1.98
567,2.255,1.98
568,2.255,1.98
569,2.255,1.98
570,2.255,1.98
571,2.255,1.98
572,2.255,1.98
573,2.255,1.98
574,2.255,1.98
575,2.255,1.98
576,2.255,1.98
577,2.255,1.98
578,2.255,1.98
579,2.255,1.98
580,2.255,1.98
581,2.255,1.98
582,2.255,1.98
583,2.255,1.98
584,2.09,1.965
585,2.255,1.98
586,2.255,1.98
587,2.255,1.98
588,2.255,1.98
589,2.095,1.945
590,2.09,1.965
591,2.095,1.945
592,2.085,1.985
593,2.255,1.98
594,2.09,1.965
595,2.255,1.98
596,2.095,1.945
597,2.095,1.945
598,2.095,1.945
599,2.255,1.98
600,2.09,1.965
601,2.09,1.965
602,2.255,1.98
603,2.255,1.98
604,2.255,1.98
605,2.255,1.98
606,2.255,1.98
607,2.255,1.98
608,2.255,1.98
609,2.24,2.015
610,2.255,1.98
611,2.255,1.98
612,2.255,1.98
613,2.255,1.98
614,2.255,1.98
615,2.255,1.98
616,2.255,1.98
617,2.255,1.98
618,2.255,1.98
619,2.255,1.98
620,2.095,1.945
621,2.095,1.945
622,2.255,1.98
623,2.095,1.945
624,2.095,1.945
625,2.095,1.945
626,2.095,1.945
627,2.095,1.945
628,2.095,1.945
629,2.095,1.945
630,2.095,1.945
631,2.095,1.945
632,2.095,1.945
633,2.095,1.945
634,2.095,1.945
635,2.095,1.945
636,2.095,1.945
637,2.095,1.945
638,2.095,1.945
639,2.095,1.945
640,2.095,1.945
641,2.095,1.945
642,2.095,1.945
643,2.095,1.945
644,2.095,1.945
645,2.095,1.945
646,2.095,1.945
647,2.095,1.945
648,2.095,1.945
649,2.095,1.945
650,2.095,1.945
651,2.095,1.945
652,2.095,1.945
653,2.095,1.945
654,2.095,1.945
655,2.095,1.945
656,2.095,1.945
657,2.095,1.945
658,2.095,1.945
659,2.095,1.945
660,2.095,1.945
661,2.095,1.945
662,2.095,1.945
663,2.095,1.945
664,2.095,1.945
665,2.095,1.945
666,2.095,1.945
667,2.095,1.945
668,2.095,1.945
669,2.095,1.945
670,2.095,1.945
671,2.095,1.945
672,2.095,1.945
673,2.095,1.945
674,2.095,1.945
675,2.095,1.945
676,2.095,1.945
677,2.095,1.945
678,2.095,1.945
679,2.095,1.945
680,2.095,1.945
681,2.095,1.945
682,2.095,1.945
683,2.095,1.945
684,2.085,1.985
685,2.08,2.005
686,2.08,2.005
687,2.085,1.985
688,2.085,1.985
689,2.085,1.985
690,2.085,1.985
691,2.075,2.025
692,2.085,1.985
693,2.08,2.005
694,2.07,2.045
695,2.075,2.025
696,2.21,2.16
697,2.085,1.985
698,2.245,2.02
699,2.245,2.02
700,2.075,2.025
701,2.075,2.025
702,2.245,2.02
703,2.075,2.025
704,2.245,2.02
705,2.09,1.965
706,2.095,1.945
707,2.095,1.945
708,2.095,1.945
709,2.095,1.945
710,2.095,1.945
711,2.09,1.965
712,2.095,1.945
713,2.095,1.945
714,2.095,1.945
715,2.095,1.945
716,2.095,1.945
717,2.095,1.945
718,2.095,1.945
719,2.095,1.945
720,2.095,1.945
721,2.095,1.945
722,2.095,1.945
723,2.095,1.945
724,2.095,1.945
725,2.095,1.945
726,2.095,1.945
727,2.095,1.945
728,2.095,1.945
729,2.095,1.945
730,2.095,1.945
731,2.095,1.945
732,2.095,1.945
733,2.095,1.945
734,2.095,1.945
735,2.095,1.945
736,2.095,1.945
737,2.095,1.945
738,2.095,1.945
739,2.235,2.06
740,2.095,1.945
741,2.235,2.06
742,2.095,1.945
743,2.235,2.06
744,2.235,2.06
745,2.235,2.06
746,2.235,2.06
747,2.235,2.06
748,2.095,1.945
749,2.235,2.06
750,2.235,2.06
751,2.21,2.135
752,2.21,2.135
753,2.195,2.195
754,2.21,2.135
755,2.195,2.195
756,2.195,2.195
757,2.22,2.12
758,2.07,2.02
759,2.095,1.945
760,2.07,2.02
761,2.095,1.945
762,2.22,2.12
763,2.21,2.135
764,2.235,2.06
765,2.06,2.06
766,2.21,2.135
767,2.21,2.135
768,2.06,2.06
769,2.22,2.12
770,2.18,2.255
771,2.06,2.06
772,2.095,1.945
773,2.07,2.02
774,2.06,2.06
775,2.18,2.255
776,2.095,1.945
777,2.095,1.945
778,2.095,1.945
779,2.085,1.985
780,2.08,2.005
781,2.085,1.985
782,2.085,1.985
783,2.085,1.985
784,2.085,1.985
785,2.08,2.005
786,2.08,2.005
787,2.085,1.985
788,2.08,2.005
789,2.08,2.005
790,2.08,2.005
791,2.08,2.005
792,2.08,2.005
793,2.085,1.985
794,2.085,1.985
795,2.08,2.005
796,2.08,2.005
797,2.075,2.025
798,2.085,1.985
799,2.075,2.025
800,2.075,2.025
801,2.08,2.005
802,2.075,2.025
803,2.08,2.005
804,2.08,2.005
805,2.085,1.985
806,2.085,1.985
807,2.085,1.985
808,2.085,1.985
809,2.085,1.985
810,2.085,1.985
811,2.1,1.95
812,2.08,2.005
813,2.1,1.95
814,2.1,1.95
815,1.61,1.61
816,1.6,1.65
817,2.1,1.95
818,2.1,1.95
819,2.1,1.95
820,2.1,1.95
821,1.93,1.88
822,2.24,2.04
823,2.24,2.04
824,2.24,2.04
825,2.24,2.04
826,2.24,2.04
827,2.26,1.985
828,2.375,2.1
829,2.27,1.945
830,2.24,2.065
831,2.07,2.045
832,2.24,2.065
833,2.265,1.965
834,2.23,2.08
835,2.24,2.065
836,2.385,2.085
837,2.26,1.985
838,2.24,2.065
839,2.265,1.965
840,2.07,2.045
841,2.07,2.045
842,2.07,2.045
843,2.26,1.985
844,2.07,2.045
845,2.22,2.12
846,2.23,2.08
847,2.07,2.045
848,2.07,2.045
849,2.265,1.965
850,2.07,2.045
851,2.11,1.91
852,2.11,1.91
853,2.265,1.965
854,2.265,1.965
855,2.265,1.965
856,2.11,1.91
857,2.265,1.965
858,2.07,2.045
859,2.11,1.91
860,2.26,1.985
861,2.11,1.91
862,2.11,1.91
863,2.11,1.91
864,2.07,2.045
865,2.11,1.91
866,2.26,1.985
867,2.11,1.91
868,2.11,1.91
869,2.11,1.91
870,2.11,1.91
871,2.11,1.91
872,2.11,1.91
873,2.11,1.91
874,2.11,1.91
875,2.11,1.91
876,2.11,1.91
877,2.105,1.93
878,2.11,1.91
879,2.11,1.91
880,2.11,1.91
881,2.11,1.91
882,2.11,1.91
883,2.11,1.91
884,2.11,1.91
885,2.11,1.91
886,2.11,1.91
887,2.11,1.91
888,2.275,1.925
889,2.11,1.91
890,2.11,1.91
891,2.11,1.91
892,2.11,1.91
893,2.11,1.91
894,2.11,1.91
895,2.11,1.91
896,2.11,1.91
897,2.11,1.91
898,2.11,1.91
899,2.11,1.91
900,2.11,1.91
901,2.11,1.91
902,2.13,1.83
903,2.13,1.83
904,2.125,1.85
905,2.13,1.83
906,2.13,1.83
907,2.11,1.91
908,2.11,1.91
909,2.11,1.91
910,2.11,1.91
911,2.11,1.91
912,2.11,1.91
913,2.11,1.91
914,2.11,1.91
915,2.11,1.91
916,2.11,1.91
917,2.11,1.91
918,2.11,1.91
919,2.11,1.91
920,2.11,1.91
921,2.11,1.91
922,2.11,1.91
923,2.11,1.91
924,2.11,1.91
925,2.11,1.91
926,2.11,1.91
927,2.11,1.91
928,2.11,1.91
929,2.11,1.91
930,2.11,1.91
931,2.11,1.91
932,2.11,1.91
933,2.11,1.91
934,2.11,1.91
935,2.11,1.91
936,2.11,1.91
937,2.11,1.91
938,2.11,1.91
939,2.11,1.91
940,2.11,1.91
941,2.11,1.91
942,2.11,1.91
943,2.11,1.91
944,2.11,1.91
945,2.11,1.91
946,2.11,1.91
947,2.11,1.91
948,2.105,1.93
949,2.11,1.91
950,2.11,1.91
951,2.11,1.91
952,2.11,1.91
953,2.11,1.91
954,2.11,1.91
955,2.11,1.91
956,2.11,1.91
957,2.11,1.91
958,2.11,1.91
959,2.11,1.91
960,2.11,1.91
961,2.11,1.91
962,2.11,1.91
963,2.11,1.91
964,2.11,1.91
965,2.11,1.91
966,2.11,1.91
967,2.11,1.91
968,2.11,1.91
969,2.11,1.91
970,2.11,1.91
971,2.11,1.91
972,2.11,1.91
973,2.11,1.91
974,2.11,1.91
975,2.11,1.91
976,2.11,1.91
977,2.11,1.91
978,2.11,1.91
979,2.11,1.91
980,2.11,1.91
981,2.11,1.91
982,2.11,1.91
983,2.11,1.91
984,2.11,1.91
985,2.11,1.91
986,2.11,1.91
987,2.11,1.91
988,2.11,1.91
989,2.11,1.91
990,2.11,1.91
991,2.11,1.91
992,2.11,1.91
993,2.11,1.91
994,2.11,1.91
995,2.11,1.91
996,2.11,1.91
997,2.11,1.91
998,2.11,1.91
999,2.11,1.91
