,NeuralAgentOpMe_Student19_200mAgent_rng,Student19_200mAgent
99,0.575,2.7
100,0.59,2.64
101,0.565,2.74
102,0.57,2.72
103,0.565,2.74
104,0.565,2.74
105,0.57,2.72
106,0.555,2.78
107,0.59,2.64
108,0.565,2.74
109,0.57,2.72
110,0.56,2.76
111,0.56,2.76
112,0.56,2.76
113,0.545,2.82
114,0.55,2.8
115,0.535,2.86
116,0.525,2.9
117,0.815,2.765
118,0.515,2.94
119,0.52,2.92
120,0.515,2.94
121,0.52,2.92
122,0.52,2.92
123,0.515,2.94
124,0.515,2.94
125,0.52,2.92
126,0.56,2.76
127,0.52,2.92
128,0.505,2.98
129,0.515,2.94
130,1.61,3.035
131,0.51,2.96
132,0.515,2.94
133,0.515,2.94
134,0.515,2.94
135,0.515,2.94
136,0.515,2.94
137,0.515,2.94
138,0.52,2.92
139,0.52,2.92
140,0.55,2.8
141,0.535,2.86
142,0.625,2.5
143,0.74,2.04
144,0.62,2.52
145,0.53,2.88
146,0.54,2.84
147,0.53,2.88
148,0.52,2.92
149,0.53,2.88
150,0.545,2.82
151,0.515,2.94
152,0.535,2.86
153,0.55,2.8
154,0.53,2.88
155,0.545,2.82
156,0.56,2.76
157,0.625,2.5
158,0.73,2.08
159,0.555,2.78
160,0.545,2.82
161,0.725,2.1
162,0.655,2.38
163,0.745,2.02
164,0.61,2.56
165,0.76,1.96
166,0.695,2.22
167,0.715,2.14
168,0.75,2.0
169,0.74,2.04
170,0.75,2.0
171,0.76,1.96
172,0.755,1.98
173,0.765,1.94
174,0.745,2.02
175,0.755,1.98
176,0.765,1.94
177,0.775,1.9
178,0.77,1.92
179,0.8,1.8
180,0.78,1.88
181,0.76,1.96
182,0.765,1.94
183,0.835,1.66
184,0.815,1.74
185,0.91,1.36
186,0.76,1.96
187,0.77,1.92
188,0.77,1.92
189,0.77,1.92
190,0.795,1.82
191,0.82,1.72
192,0.78,1.88
193,0.79,1.84
194,0.77,1.92
195,0.765,1.94
196,0.775,1.9
197,0.765,1.94
198,0.755,1.98
199,0.845,1.62
200,0.765,1.94
201,0.765,1.94
202,0.82,1.72
203,0.765,1.94
204,0.755,1.98
205,0.76,1.96
206,0.76,1.96
207,0.755,1.98
208,0.755,1.98
209,0.795,1.82
210,0.755,1.98
211,0.75,2.0
212,0.775,1.9
213,0.76,1.96
214,0.75,2.0
215,0.78,1.88
216,0.765,1.94
217,0.76,1.96
218,0.755,1.98
219,0.755,1.98
220,0.765,1.94
221,0.755,1.98
222,0.755,1.98
223,0.755,1.98
224,0.76,1.96
225,0.75,2.0
226,0.76,1.96
227,0.76,1.96
228,0.76,1.96
229,0.755,1.98
230,0.76,1.96
231,0.76,1.96
232,0.76,1.96
233,0.755,1.98
234,0.755,1.98
235,0.76,1.96
236,0.755,1.98
237,0.755,1.98
238,0.76,1.96
239,0.75,2.0
240,0.755,1.98
241,0.76,1.96
242,0.755,1.98
243,0.755,1.98
244,0.755,1.98
245,0.755,1.98
246,0.76,1.96
247,0.755,1.98
248,0.755,1.98
249,0.76,1.96
250,0.76,1.96
251,0.765,1.94
252,0.76,1.96
253,0.755,1.98
254,0.755,1.98
255,0.755,1.98
256,0.755,1.98
257,0.76,1.96
258,0.755,1.98
259,0.755,1.98
260,0.76,1.96
261,0.76,1.96
262,0.755,1.98
263,0.76,1.96
264,0.755,1.98
265,0.76,1.96
266,0.76,1.96
267,0.755,1.98
268,0.76,1.96
269,0.755,1.98
270,0.76,1.96
271,0.765,1.94
272,0.755,1.98
273,0.76,1.96
274,0.76,1.96
275,0.755,1.98
276,0.755,1.98
277,0.755,1.98
278,0.765,1.94
279,0.76,1.96
280,0.76,1.96
281,0.76,1.96
282,0.76,1.96
283,0.76,1.96
284,0.755,1.98
285,0.755,1.98
286,0.76,1.96
287,0.755,1.98
288,0.75,2.0
289,0.76,1.96
290,0.76,1.96
291,0.755,1.98
292,0.76,1.96
293,0.755,1.98
294,0.755,1.98
295,0.765,1.94
296,0.76,1.96
297,0.76,1.96
298,0.755,1.98
299,0.76,1.96
300,0.755,1.98
301,0.755,1.98
302,0.755,1.98
303,0.76,1.96
304,0.765,1.94
305,0.75,2.0
306,0.755,1.98
307,0.765,1.94
308,0.755,1.98
309,0.77,1.92
310,0.76,1.96
311,0.76,1.96
312,0.755,1.98
313,0.755,1.98
314,0.755,1.98
315,0.76,1.96
316,0.755,1.98
317,0.76,1.96
318,0.76,1.96
319,0.755,1.98
320,0.76,1.96
321,0.755,1.98
322,0.755,1.98
323,0.76,1.96
324,0.765,1.94
325,0.76,1.96
326,0.755,1.98
327,0.755,1.98
328,0.76,1.96
329,0.755,1.98
330,0.76,1.96
331,0.77,1.92
332,0.765,1.94
333,0.76,1.96
334,0.77,1.92
335,0.76,1.96
336,0.76,1.96
337,0.755,1.98
338,0.765,1.94
339,0.755,1.98
340,0.75,2.0
341,0.755,1.98
342,0.76,1.96
343,0.755,1.98
344,0.755,1.98
345,0.755,1.98
346,0.76,1.96
347,0.755,1.98
348,0.755,1.98
349,0.76,1.96
350,0.76,1.96
351,0.76,1.96
352,0.765,1.94
353,0.755,1.98
354,0.76,1.96
355,0.755,1.98
356,0.755,1.98
357,0.76,1.96
358,0.755,1.98
359,0.755,1.98
360,0.76,1.96
361,0.755,1.98
362,0.765,1.94
363,0.76,1.96
364,0.76,1.96
365,0.76,1.96
366,0.755,1.98
367,0.755,1.98
368,0.76,1.96
369,0.76,1.96
370,0.76,1.96
371,0.765,1.94
372,0.755,1.98
373,0.76,1.96
374,0.755,1.98
375,0.755,1.98
376,0.765,1.94
377,0.755,1.98
378,0.755,1.98
379,0.75,2.0
380,0.765,1.94
381,0.76,1.96
382,0.76,1.96
383,0.76,1.96
384,0.76,1.96
385,0.76,1.96
386,0.765,1.94
387,0.755,1.98
388,0.765,1.94
389,0.755,1.98
390,0.76,1.96
391,0.76,1.96
392,0.76,1.96
393,0.755,1.98
394,0.755,1.98
395,0.76,1.96
396,0.755,1.98
397,0.76,1.96
398,0.76,1.96
399,0.76,1.96
400,0.76,1.96
401,0.76,1.96
402,0.76,1.96
403,0.76,1.96
404,0.755,1.98
405,0.765,1.94
406,0.76,1.96
407,0.755,1.98
408,0.76,1.96
409,0.76,1.96
410,0.765,1.94
411,0.76,1.96
412,0.76,1.96
413,0.76,1.96
414,0.76,1.96
415,0.755,1.98
416,0.755,1.98
417,0.76,1.96
418,0.76,1.96
419,0.76,1.96
420,0.755,1.98
421,0.76,1.96
422,0.76,1.96
423,0.76,1.96
424,0.765,1.94
425,0.76,1.96
426,0.76,1.96
427,0.76,1.96
428,0.755,1.98
429,0.76,1.96
430,0.76,1.96
431,0.76,1.96
432,0.76,1.96
433,0.76,1.96
434,0.76,1.96
435,0.765,1.94
436,0.76,1.96
437,0.76,1.96
438,0.755,1.98
439,0.76,1.96
440,0.76,1.96
441,0.76,1.96
442,0.76,1.96
443,0.75,2.0
444,0.76,1.96
445,0.76,1.96
446,0.76,1.96
447,0.765,1.94
448,0.76,1.96
449,0.76,1.96
450,0.76,1.96
451,0.755,1.98
452,0.76,1.96
453,0.755,1.98
454,0.755,1.98
455,0.76,1.96
456,0.76,1.96
457,0.755,1.98
458,0.755,1.98
459,0.76,1.96
460,0.76,1.96
461,0.765,1.94
462,0.76,1.96
463,0.765,1.94
464,0.76,1.96
465,0.76,1.96
466,0.76,1.96
467,0.76,1.96
468,0.76,1.96
469,0.755,1.98
470,0.76,1.96
471,0.76,1.96
472,0.755,1.98
473,0.755,1.98
474,0.76,1.96
475,0.75,2.0
476,0.76,1.96
477,0.76,1.96
478,0.76,1.96
479,0.755,1.98
480,0.755,1.98
481,0.755,1.98
482,0.76,1.96
483,0.76,1.96
484,0.755,1.98
485,0.585,2.66
486,0.755,1.98
487,0.63,2.48
488,0.56,2.76
489,0.59,2.64
490,0.505,3.03
491,0.67,2.32
492,0.56,2.76
493,0.555,2.78
494,0.585,2.91
495,0.525,2.9
496,0.515,2.94
497,0.525,2.9
498,0.525,2.9
499,0.525,2.9
500,0.525,2.9
501,0.53,2.98
502,0.525,2.9
503,0.52,2.92
504,0.55,2.8
505,0.535,2.86
506,0.535,2.86
507,0.54,2.84
508,0.54,2.84
509,0.53,2.88
510,0.52,2.92
511,0.51,2.96
512,0.51,2.96
513,0.525,2.9
514,0.545,2.82
515,0.525,2.9
516,0.52,2.92
517,0.515,2.94
518,0.515,2.94
519,0.545,2.82
520,0.52,2.92
521,0.53,2.88
522,0.53,2.88
523,0.52,2.92
524,0.535,2.86
525,0.525,2.9
526,0.53,2.88
527,0.52,2.92
528,0.525,2.9
529,0.555,2.78
530,0.525,2.9
531,0.525,2.9
532,0.52,2.92
533,0.52,2.92
534,0.505,2.98
535,0.565,2.74
536,0.515,2.94
537,0.52,2.92
538,0.555,2.78
539,0.55,2.8
540,0.535,2.86
541,0.575,2.7
542,0.54,2.84
543,0.505,2.98
544,0.52,2.92
545,0.53,2.88
546,0.53,2.88
547,0.515,2.94
548,0.53,2.88
549,0.52,2.92
550,0.525,2.9
551,0.525,2.9
552,0.525,2.9
553,0.545,2.82
554,0.565,2.74
555,0.535,2.86
556,0.53,2.88
557,0.535,2.86
558,0.525,2.9
559,0.53,2.88
560,0.525,2.9
561,0.535,2.86
562,0.525,2.9
563,0.53,2.88
564,0.535,2.86
565,0.525,2.9
566,0.53,2.88
567,0.525,2.9
568,0.525,2.9
569,0.53,2.88
570,0.525,2.9
571,0.53,2.88
572,0.53,2.88
573,0.545,2.82
574,0.525,2.9
575,0.53,2.88
576,0.53,2.88
577,0.52,2.92
578,0.535,2.86
579,0.54,2.84
580,0.545,2.82
581,0.57,2.72
582,0.535,2.86
583,0.535,2.86
584,0.525,2.9
585,0.525,2.9
586,0.53,2.88
587,0.535,2.86
588,0.51,2.96
589,0.5,3.0
590,0.53,2.88
591,0.535,2.86
592,0.535,2.86
593,0.53,2.88
594,0.54,2.84
595,0.525,2.9
596,0.53,2.88
597,0.54,2.84
598,0.51,2.96
599,0.525,2.9
600,0.525,2.9
601,0.52,2.92
602,0.525,2.9
603,0.525,2.9
604,0.51,2.96
605,0.525,2.9
606,0.52,2.92
607,0.525,2.9
608,0.52,2.92
609,0.525,2.9
610,0.525,2.9
611,0.525,2.9
612,0.525,2.9
613,0.525,2.9
614,0.535,2.86
615,0.52,2.92
616,0.525,2.9
617,0.55,2.8
618,0.525,2.9
619,0.525,2.9
620,0.52,2.92
621,0.51,2.96
622,0.515,2.94
623,0.525,2.9
624,0.54,2.84
625,0.525,2.9
626,0.525,2.9
627,0.53,2.88
628,0.53,2.88
629,0.52,2.92
630,0.52,2.92
631,0.53,2.88
632,0.525,2.9
633,0.53,2.88
634,0.525,2.9
635,0.53,2.88
636,0.53,2.88
637,0.55,2.8
638,0.525,2.9
639,0.53,2.88
640,0.535,2.86
641,0.525,2.9
642,0.535,2.86
643,0.525,2.9
644,0.545,2.82
645,0.54,2.84
646,0.605,2.58
647,0.605,2.58
648,0.58,2.68
649,0.59,2.64
650,0.575,2.7
651,0.56,2.76
652,0.615,2.54
653,0.585,2.66
654,0.6,2.6
655,0.655,2.38
656,0.615,2.54
657,0.53,2.88
658,0.6,2.6
659,0.565,2.74
660,0.53,2.88
661,0.525,2.9
662,0.555,2.78
663,0.525,2.9
664,0.55,2.8
665,0.57,2.77
666,0.545,2.82
667,0.535,2.86
668,0.52,2.92
669,0.58,2.68
670,0.52,2.92
671,0.605,2.58
672,0.525,2.9
673,0.535,2.86
674,0.57,2.72
675,0.545,2.82
676,0.53,2.88
677,0.54,2.84
678,0.52,2.92
679,0.53,2.88
680,0.53,2.93
681,0.625,2.5
682,0.63,2.48
683,0.715,2.14
684,0.785,1.86
685,0.61,2.56
686,0.64,2.49
687,0.865,1.54
688,0.865,1.54
689,0.665,2.34
690,0.62,2.57
691,0.875,1.5
692,0.895,1.42
693,0.615,2.54
694,0.69,2.24
695,0.66,2.41
696,0.69,2.39
697,0.51,2.96
698,0.52,2.92
699,0.615,2.54
700,0.52,2.92
701,0.66,2.36
702,0.625,2.5
703,0.54,2.84
704,0.665,2.34
705,0.875,1.5
706,0.86,1.56
707,0.865,1.54
708,0.85,1.6
709,0.87,1.52
710,0.86,1.56
711,0.85,1.6
712,0.87,1.52
713,0.875,1.5
714,0.87,1.52
715,0.87,1.52
716,0.865,1.54
717,0.87,1.52
718,0.86,1.56
719,0.88,1.48
720,0.89,1.44
721,0.88,1.48
722,0.89,1.44
723,0.875,1.5
724,0.885,1.46
725,0.895,1.42
726,0.885,1.46
727,0.91,1.36
728,0.9,1.4
729,0.905,1.38
730,0.905,1.38
731,0.925,1.3
732,0.95,1.2
733,0.945,1.22
734,0.975,1.1
735,0.965,1.14
736,0.97,1.12
737,0.98,1.08
738,0.97,1.12
739,0.99,1.04
740,0.98,1.08
741,0.995,1.02
742,0.985,1.06
743,1.0,1.0
744,1.0,1.0
745,0.995,1.02
746,1.0,1.0
747,0.99,1.04
748,1.0,1.0
749,0.995,1.02
750,1.0,1.0
751,1.0,1.0
752,1.0,1.0
753,0.995,1.02
754,1.0,1.0
755,0.995,1.02
756,0.995,1.02
757,1.0,1.0
758,0.99,1.04
759,1.0,1.0
760,1.0,1.0
761,0.99,1.04
762,0.995,1.02
763,1.0,1.0
764,0.995,1.02
765,1.0,1.0
766,1.0,1.0
767,1.0,1.0
768,0.995,1.02
769,0.995,1.02
770,1.0,1.0
771,0.995,1.02
772,1.0,1.0
773,1.0,1.0
774,1.0,1.0
775,1.0,1.0
776,0.995,1.02
777,0.995,1.02
778,1.0,1.0
779,1.0,1.0
780,0.995,1.02
781,0.995,1.02
782,1.0,1.0
783,1.0,1.0
784,1.0,1.0
785,1.0,1.0
786,1.0,1.0
787,1.0,1.0
788,1.0,1.0
789,1.0,1.0
790,1.0,1.0
791,1.0,1.0
792,1.0,1.0
793,1.0,1.0
794,1.0,1.0
795,0.995,1.02
796,1.0,1.0
797,1.0,1.0
798,1.0,1.0
799,1.0,1.0
800,1.0,1.0
801,1.0,1.0
802,1.0,1.0
803,1.0,1.0
804,1.0,1.0
805,1.0,1.0
806,0.995,1.02
807,1.0,1.0
808,1.0,1.0
809,1.0,1.0
810,1.0,1.0
811,1.0,1.0
812,1.0,1.0
813,1.0,1.0
814,1.0,1.0
815,0.99,1.04
816,1.0,1.0
817,1.0,1.0
818,1.0,1.0
819,1.0,1.0
820,1.0,1.0
821,1.0,1.0
822,1.0,1.0
823,1.0,1.0
824,1.0,1.0
825,0.995,1.02
826,0.99,1.04
827,1.0,1.0
828,1.0,1.0
829,0.995,1.02
830,1.0,1.0
831,1.0,1.0
832,0.995,1.02
833,1.0,1.0
834,1.0,1.0
835,1.0,1.0
836,0.99,1.04
837,0.995,1.02
838,0.995,1.02
839,1.0,1.0
840,1.0,1.0
841,1.0,1.0
842,0.995,1.02
843,1.0,1.0
844,1.0,1.0
845,1.0,1.0
846,1.0,1.0
847,0.995,1.02
848,0.995,1.02
849,0.995,1.02
850,1.0,1.0
851,0.995,1.02
852,1.0,1.0
853,1.0,1.0
854,1.0,1.0
855,0.995,1.02
856,1.0,1.0
857,0.995,1.02
858,0.995,1.02
859,1.0,1.0
860,0.995,1.02
861,1.0,1.0
862,1.0,1.0
863,0.995,1.02
864,1.0,1.0
865,0.99,1.04
866,0.995,1.02
867,1.0,1.0
868,1.015,1.09
869,0.99,1.04
870,0.985,1.06
871,0.99,1.04
872,0.985,1.06
873,1.005,1.13
874,1.015,1.09
875,0.985,1.06
876,0.99,1.04
877,0.985,1.06
878,0.995,1.095
879,0.99,1.04
880,0.995,1.02
881,0.99,1.04
882,1.005,1.055
883,1.0,1.0
884,1.0,1.0
885,0.995,1.02
886,0.99,1.04
887,0.995,1.02
888,0.985,1.06
889,0.995,1.02
890,0.985,1.06
891,0.99,1.04
892,1.03,1.105
893,0.99,1.04
894,1.005,1.055
895,1.0,1.0
896,0.995,1.02
897,1.0,1.075
898,0.99,1.04
899,0.975,1.1
900,0.99,1.04
901,0.995,1.02
902,0.99,1.04
903,0.995,1.02
904,1.04,1.115
905,0.99,1.04
906,0.99,1.04
907,0.995,1.02
908,0.99,1.04
909,0.995,1.02
910,0.985,1.06
911,0.99,1.04
912,0.985,1.06
913,0.995,1.02
914,0.995,1.02
915,1.01,1.11
916,1.02,1.07
917,0.985,1.06
918,0.995,1.02
919,0.995,1.02
920,0.98,1.08
921,0.98,1.08
922,0.99,1.04
923,0.99,1.04
924,0.995,1.02
925,0.99,1.04
926,0.995,1.02
927,0.99,1.04
928,0.975,1.175
929,1.02,1.07
930,1.015,1.09
931,0.985,1.06
932,0.99,1.04
933,0.995,1.02
934,0.99,1.04
935,0.995,1.02
936,0.99,1.04
937,0.99,1.04
938,0.975,1.1
939,0.98,1.08
940,0.99,1.04
941,0.995,1.02
942,0.99,1.04
943,0.985,1.06
944,1.015,1.09
945,0.99,1.04
946,0.995,1.02
947,0.99,1.04
948,0.99,1.04
949,0.99,1.04
950,0.995,1.02
951,0.98,1.08
952,0.995,1.02
953,0.99,1.04
954,0.975,1.1
955,0.995,1.02
956,0.99,1.04
957,0.99,1.04
958,0.995,1.02
959,0.995,1.07
960,0.985,1.06
961,0.98,1.08
962,1.03,1.105
963,0.99,1.04
964,0.99,1.04
965,0.99,1.04
966,0.985,1.06
967,0.99,1.04
968,0.985,1.06
969,0.995,1.02
970,0.985,1.06
971,0.995,1.02
972,0.99,1.04
973,1.015,1.09
974,1.0,1.075
975,0.985,1.06
976,0.99,1.04
977,0.99,1.04
978,1.035,1.135
979,0.99,1.04
980,0.985,1.06
981,0.99,1.04
982,1.015,1.165
983,0.99,1.04
984,0.99,1.04
985,0.995,1.02
986,0.99,1.04
987,0.985,1.06
988,0.98,1.08
989,1.0,1.075
990,0.98,1.08
991,0.99,1.04
992,0.995,1.02
993,0.99,1.04
994,0.985,1.06
995,0.98,1.08
996,0.985,1.06
997,0.995,1.02
998,1.0,1.0
999,0.985,1.06
