,NeuralAgent_Student23_200mAgent,Student23_200mAgent
106,3.915,1.015
107,3.92,1.095
108,3.85,1.275
109,3.905,1.055
110,3.915,1.065
111,3.93,1.03
112,3.88,0.955
113,3.895,1.12
114,3.91,0.885
115,3.9,0.95
116,3.89,1.19
117,3.9,1.1
118,3.89,1.04
119,3.94,1.04
120,3.885,1.035
121,3.915,1.04
122,3.935,0.835
123,3.85,1.225
124,3.88,1.055
125,3.895,1.195
126,3.895,1.02
127,3.895,1.045
128,3.935,1.01
129,3.89,1.04
130,3.975,0.725
131,3.935,0.86
132,3.94,0.965
133,3.93,1.005
134,3.91,1.06
135,3.91,0.985
136,3.92,0.945
137,3.895,1.07
138,3.925,0.875
139,3.91,1.085
140,3.93,0.88
141,3.9,0.95
142,3.905,0.855
143,3.93,0.78
144,3.965,0.965
145,3.935,0.935
146,3.95,0.95
147,3.975,0.825
148,3.91,0.985
149,3.945,0.92
150,4.0,0.8
151,3.95,0.95
152,3.93,0.805
153,3.945,0.895
154,3.935,0.835
155,3.925,0.8
156,3.88,1.005
157,3.925,0.85
158,3.99,0.79
159,3.91,1.01
160,3.95,0.925
161,3.965,0.915
162,3.91,0.885
163,3.94,0.865
164,3.95,0.9
165,3.975,0.875
166,3.97,0.895
167,4.005,0.93
168,3.915,0.865
169,3.915,0.865
170,3.905,0.78
171,3.955,0.855
172,3.93,0.905
173,3.895,0.795
174,3.935,0.86
175,3.955,0.83
176,3.975,0.725
177,3.88,1.005
178,3.93,0.98
179,3.975,0.725
180,3.96,0.735
181,3.94,0.865
182,3.975,0.65
183,3.935,0.86
184,3.94,0.79
185,3.94,0.865
186,3.87,0.995
187,3.965,0.865
188,3.935,0.835
189,3.975,0.8
190,3.965,0.765
191,3.945,0.92
192,3.96,0.785
193,3.995,0.77
194,4.0,0.8
195,3.97,0.795
196,3.945,0.795
197,3.99,0.69
198,3.925,0.675
199,3.935,0.835
200,3.985,0.76
201,3.995,0.595
202,4.0,0.7
203,3.995,0.745
204,3.99,0.815
205,3.93,0.88
206,3.89,0.915
207,3.95,0.725
208,3.98,0.78
209,3.89,0.89
210,3.98,0.605
211,3.975,0.775
212,3.89,0.865
213,3.97,0.645
214,3.935,0.86
215,3.99,0.715
216,3.96,0.61
217,3.95,0.75
218,3.9,0.725
219,3.985,0.86
220,3.925,0.7
221,3.935,0.785
222,3.95,0.6
223,3.925,0.725
224,3.905,0.855
225,3.945,0.77
226,3.945,0.745
227,3.925,0.75
228,3.96,0.66
229,3.985,0.61
230,3.995,0.62
231,3.955,0.705
232,3.99,0.615
233,3.99,0.715
234,3.925,0.8
235,3.98,0.655
236,3.95,0.775
237,3.965,0.69
238,3.97,0.62
239,3.96,0.61
240,3.99,0.64
241,3.935,0.76
242,3.96,0.66
243,4.005,0.63
244,3.965,0.74
245,3.97,0.62
246,3.99,0.69
247,3.975,0.65
248,3.96,0.71
249,3.955,0.705
250,3.955,0.78
251,3.95,0.75
252,3.95,0.675
253,3.97,0.695
254,3.985,0.635
255,3.96,0.635
256,3.945,0.62
257,3.935,0.66
258,3.915,0.765
259,4.0,0.6
260,3.93,0.73
261,3.975,0.65
262,3.935,0.71
263,3.99,0.59
264,3.98,0.605
265,3.935,0.61
266,3.98,0.58
267,3.945,0.72
268,3.975,0.675
269,4.005,0.58
270,3.94,0.59
271,4.005,0.505
272,3.975,0.6
273,3.98,0.605
274,3.935,0.61
275,3.98,0.58
276,3.98,0.58
277,4.0,0.575
278,3.98,0.63
279,3.955,0.58
280,3.985,0.56
281,4.01,0.535
282,3.97,0.57
283,4.005,0.58
284,3.95,0.65
285,3.97,0.645
286,3.96,0.61
287,3.96,0.56
288,3.965,0.49
289,3.96,0.535
290,3.995,0.57
291,3.995,0.47
292,3.94,0.64
293,3.96,0.685
294,3.94,0.615
295,3.97,0.62
296,4.0,0.475
297,4.03,0.405
298,3.985,0.61
299,4.015,0.615
300,4.0,0.525
301,4.02,0.595
302,3.98,0.63
303,4.02,0.47
304,4.005,0.555
305,3.9,0.625
306,4.005,0.58
307,3.965,0.565
308,4.02,0.47
309,4.005,0.43
310,3.97,0.62
311,4.015,0.64
312,3.98,0.555
313,4.01,0.51
314,3.975,0.575
315,4.0,0.525
316,3.955,0.605
317,3.975,0.525
318,3.975,0.575
319,4.025,0.5
320,4.0,0.575
321,3.995,0.495
322,3.985,0.535
323,3.97,0.545
324,3.96,0.61
325,3.975,0.5
326,3.955,0.58
327,4.005,0.505
328,4.0,0.5
329,4.025,0.525
330,4.005,0.48
331,3.975,0.625
332,3.995,0.52
333,3.99,0.54
334,3.95,0.575
335,3.975,0.5
336,4.03,0.53
337,3.995,0.495
338,3.97,0.495
339,3.995,0.495
340,3.975,0.475
341,3.99,0.515
342,3.97,0.62
343,3.98,0.505
344,3.995,0.595
345,3.98,0.48
346,3.985,0.46
347,3.995,0.52
348,3.98,0.455
349,3.985,0.46
350,3.98,0.355
351,3.99,0.465
352,4.025,0.5
353,4.01,0.435
354,3.99,0.49
355,3.97,0.57
356,3.955,0.555
357,3.955,0.58
358,4.015,0.54
359,4.01,0.46
360,3.985,0.435
361,3.96,0.51
362,4.0,0.475
363,4.015,0.49
364,3.975,0.625
365,3.99,0.49
366,3.985,0.535
367,4.0,0.55
368,3.975,0.55
369,3.97,0.52
370,4.01,0.435
371,3.985,0.435
372,3.985,0.51
373,3.985,0.485
374,3.99,0.44
375,4.02,0.495
376,3.99,0.54
377,4.015,0.44
378,3.96,0.535
379,3.97,0.57
380,3.98,0.48
381,4.0,0.5
382,3.99,0.465
383,3.98,0.505
384,3.98,0.505
385,3.955,0.53
386,4.0,0.475
387,3.99,0.54
388,3.975,0.525
389,4.015,0.465
390,4.0,0.525
391,4.025,0.425
392,4.0,0.475
393,3.99,0.465
394,4.0,0.45
395,3.985,0.46
396,4.005,0.455
397,3.985,0.485
398,3.985,0.485
399,4.02,0.37
400,3.995,0.52
401,4.0,0.5
402,3.99,0.49
403,4.015,0.465
404,4.0,0.475
405,4.0,0.475
406,4.0,0.5
407,4.0,0.5
408,3.98,0.455
409,4.02,0.545
410,4.005,0.405
411,3.995,0.47
412,3.955,0.705
413,3.985,0.435
414,3.96,0.51
415,3.995,0.495
416,4.005,0.455
417,3.965,0.615
418,4.0,0.375
419,4.015,0.415
420,4.0,0.425
421,4.0,0.425
422,3.985,0.51
423,4.0,0.525
424,4.025,0.425
425,4.025,0.475
426,4.0,0.35
427,3.985,0.485
428,4.0,0.45
429,4.005,0.48
430,3.975,0.475
431,4.015,0.39
432,3.97,0.495
433,4.0,0.45
434,3.985,0.51
435,3.995,0.52
436,4.015,0.465
437,3.99,0.415
438,4.04,0.465
439,4.025,0.475
440,3.99,0.465
441,3.975,0.55
442,4.005,0.38
443,3.99,0.49
444,3.97,0.47
445,4.015,0.49
446,3.975,0.475
447,3.98,0.405
448,3.985,0.485
449,4.005,0.455
450,3.96,0.485
451,4.01,0.46
452,3.985,0.485
453,4.005,0.48
454,4.0,0.475
455,3.955,0.48
456,3.99,0.44
457,3.975,0.525
458,3.985,0.435
459,3.98,0.43
460,4.025,0.4
461,3.99,0.49
462,3.99,0.39
463,3.965,0.465
464,3.965,0.44
465,3.99,0.39
466,4.0,0.375
467,4.02,0.47
468,3.99,0.39
469,3.99,0.44
470,3.99,0.39
471,4.01,0.435
472,3.98,0.48
473,3.995,0.445
474,3.975,0.55
475,3.995,0.545
476,3.98,0.43
477,4.01,0.435
478,4.03,0.355
479,3.98,0.505
480,4.0,0.475
481,3.98,0.43
482,3.995,0.42
483,4.045,0.37
484,3.975,0.475
485,3.98,0.455
486,4.01,0.36
487,3.975,0.45
488,3.975,0.525
489,3.955,0.48
490,4.005,0.455
491,3.995,0.47
492,4.03,0.43
493,3.995,0.47
494,4.01,0.435
495,4.0,0.475
496,4.03,0.43
497,3.995,0.47
498,4.025,0.375
499,3.975,0.45
500,4.01,0.335
501,3.985,0.41
502,4.03,0.43
503,4.005,0.405
504,4.015,0.49
505,4.04,0.415
506,4.0,0.425
507,4.015,0.44
508,4.02,0.445
509,3.995,0.42
510,3.98,0.43
511,4.0,0.425
512,4.015,0.415
513,4.0,0.425
514,3.99,0.39
515,4.03,0.33
516,4.015,0.39
517,3.995,0.395
518,4.01,0.46
519,4.01,0.435
520,4.005,0.38
521,3.98,0.355
522,3.985,0.435
523,4.015,0.465
524,4.0,0.425
525,3.975,0.45
526,3.96,0.435
527,3.985,0.535
528,4.025,0.425
529,3.995,0.445
530,3.975,0.425
531,3.98,0.405
532,3.995,0.395
533,4.0,0.425
534,4.01,0.435
535,4.015,0.44
536,3.985,0.41
537,3.975,0.425
538,4.03,0.43
539,3.985,0.535
540,4.02,0.37
541,3.985,0.435
542,4.005,0.455
543,3.99,0.39
544,4.01,0.41
545,4.01,0.41
546,4.015,0.44
547,4.005,0.48
548,3.985,0.435
549,4.0,0.375
550,3.985,0.485
551,4.015,0.415
552,4.01,0.385
553,4.02,0.47
554,4.005,0.405
555,3.995,0.395
556,4.03,0.355
557,3.975,0.45
558,3.98,0.43
559,3.98,0.43
560,3.975,0.45
561,3.99,0.44
562,3.995,0.42
563,3.99,0.39
564,3.99,0.465
565,3.985,0.385
566,4.0,0.4
567,4.015,0.44
568,4.015,0.34
569,3.99,0.44
570,3.99,0.465
571,4.005,0.455
572,4.025,0.35
573,3.98,0.38
574,4.005,0.355
575,4.01,0.385
576,4.015,0.365
577,3.98,0.48
578,4.03,0.355
579,4.005,0.43
580,3.975,0.475
581,3.98,0.43
582,3.98,0.455
583,3.99,0.415
584,3.985,0.36
585,4.01,0.435
586,4.0,0.425
587,4.0,0.4
588,4.03,0.33
589,3.995,0.345
590,3.99,0.365
591,3.985,0.41
592,4.005,0.405
593,3.995,0.445
594,4.02,0.445
595,4.015,0.44
596,4.015,0.44
597,3.985,0.435
598,3.995,0.42
599,4.03,0.38
600,4.04,0.39
601,4.01,0.435
602,3.975,0.375
603,4.03,0.305
604,4.0,0.475
605,3.99,0.465
606,4.015,0.415
607,4.005,0.38
608,4.025,0.375
609,4.005,0.38
610,3.995,0.395
611,3.985,0.435
612,3.995,0.395
613,4.025,0.375
614,3.99,0.49
615,4.015,0.365
616,4.0,0.45
617,4.0,0.45
618,4.02,0.37
619,3.985,0.435
620,3.995,0.445
621,4.005,0.38
622,3.985,0.485
623,4.02,0.47
624,4.02,0.37
625,3.98,0.405
626,4.0,0.425
627,4.02,0.47
628,3.96,0.435
629,4.0,0.425
630,4.02,0.32
631,3.995,0.42
632,4.015,0.415
633,4.01,0.435
634,4.02,0.42
635,3.99,0.365
636,4.02,0.345
637,4.0,0.425
638,3.985,0.41
639,3.99,0.415
640,3.98,0.405
641,4.02,0.395
642,4.0,0.35
643,4.015,0.39
644,3.98,0.355
645,4.01,0.335
646,4.025,0.45
647,4.025,0.4
648,4.0,0.375
649,3.995,0.42
650,3.995,0.445
651,3.995,0.47
652,4.01,0.335
653,3.975,0.45
654,3.97,0.395
655,4.01,0.46
656,4.01,0.31
657,4.02,0.345
658,4.01,0.385
659,3.99,0.465
660,3.985,0.435
661,3.985,0.485
662,4.03,0.38
663,4.0,0.375
664,4.02,0.345
665,3.99,0.49
666,3.99,0.44
667,4.005,0.38
668,4.0,0.4
669,4.01,0.41
670,4.0,0.375
671,4.02,0.345
672,4.015,0.44
673,3.995,0.395
674,3.98,0.455
675,3.99,0.415
676,4.03,0.38
677,4.01,0.41
678,3.995,0.395
679,3.985,0.435
680,4.015,0.44
681,3.995,0.52
682,4.0,0.325
683,4.01,0.36
684,4.03,0.43
685,4.0,0.45
686,3.995,0.37
687,3.98,0.405
688,3.965,0.49
689,4.015,0.34
690,3.99,0.44
691,4.02,0.42
692,3.975,0.45
693,3.99,0.44
694,3.995,0.42
695,4.025,0.35
696,4.015,0.415
697,3.99,0.365
698,3.995,0.395
699,3.995,0.445
700,4.015,0.39
701,4.02,0.345
702,3.995,0.395
703,4.01,0.435
704,4.02,0.395
705,3.99,0.365
706,4.03,0.355
707,4.015,0.44
708,3.995,0.495
709,4.0,0.425
710,3.97,0.495
711,4.0,0.375
712,4.005,0.455
713,4.01,0.385
714,4.02,0.37
715,4.04,0.44
716,3.995,0.495
717,3.995,0.395
718,3.995,0.495
719,4.01,0.385
720,4.01,0.385
721,3.99,0.39
722,3.995,0.395
723,4.015,0.44
724,4.015,0.44
725,3.975,0.4
726,4.0,0.375
727,4.015,0.365
728,4.005,0.355
729,3.985,0.435
730,4.005,0.43
731,4.03,0.405
732,4.0,0.375
733,4.01,0.41
734,4.025,0.4
735,4.005,0.405
736,4.0,0.4
737,4.025,0.35
738,4.0,0.4
739,4.025,0.475
740,3.99,0.39
741,4.02,0.42
742,4.01,0.41
743,4.0,0.425
744,3.98,0.43
745,4.005,0.405
746,3.995,0.395
747,4.0,0.45
748,3.97,0.37
749,3.99,0.465
750,4.005,0.455
751,4.0,0.375
752,3.98,0.405
753,4.0,0.375
754,4.02,0.42
755,4.02,0.345
756,4.0,0.35
757,4.0,0.475
758,4.0,0.4
759,4.03,0.355
760,3.995,0.42
761,4.0,0.45
762,4.0,0.4
763,4.05,0.425
764,4.0,0.35
765,3.995,0.42
766,4.035,0.41
767,4.01,0.41
768,3.975,0.525
769,4.005,0.455
770,4.005,0.38
771,4.005,0.33
772,4.0,0.375
773,3.995,0.445
774,4.015,0.465
775,3.995,0.42
776,4.0,0.4
777,4.005,0.455
778,3.98,0.455
779,3.98,0.38
780,3.99,0.465
781,4.0,0.475
782,3.995,0.445
783,4.01,0.385
784,4.02,0.345
785,4.01,0.385
786,3.995,0.445
787,4.005,0.38
788,4.02,0.395
789,4.005,0.405
790,4.005,0.43
791,4.005,0.405
792,4.0,0.425
793,4.02,0.395
794,4.005,0.33
795,4.015,0.365
796,4.01,0.41
797,4.02,0.37
798,4.0,0.4
799,4.02,0.345
800,4.0,0.45
801,4.02,0.395
802,4.01,0.335
803,4.02,0.37
804,4.015,0.365
805,4.015,0.415
806,4.025,0.4
807,4.0,0.325
808,3.975,0.475
809,4.025,0.375
810,4.02,0.395
811,4.005,0.43
812,4.02,0.42
813,4.005,0.355
814,3.985,0.46
815,4.01,0.385
816,4.01,0.31
817,4.005,0.33
818,4.02,0.37
819,3.99,0.415
820,4.0,0.4
821,4.025,0.35
822,4.02,0.37
823,3.99,0.465
824,4.02,0.37
825,4.0,0.4
826,4.02,0.395
827,3.995,0.37
828,4.0,0.425
829,4.015,0.415
830,4.01,0.41
831,4.005,0.38
832,3.98,0.43
833,4.005,0.48
834,3.99,0.465
835,4.015,0.44
836,3.98,0.48
837,3.995,0.345
838,4.01,0.385
839,4.01,0.385
840,3.99,0.39
841,4.02,0.445
842,4.01,0.41
843,4.0,0.425
844,4.005,0.455
845,4.03,0.43
846,4.005,0.38
847,4.01,0.335
848,3.995,0.395
849,4.01,0.41
850,4.02,0.395
851,4.02,0.42
852,4.015,0.415
853,4.02,0.395
854,4.015,0.365
855,4.01,0.385
856,3.99,0.415
857,4.035,0.435
858,3.97,0.42
859,3.99,0.465
860,3.995,0.42
861,3.975,0.45
862,4.01,0.41
863,3.985,0.435
864,3.985,0.41
865,3.99,0.515
866,4.04,0.34
867,4.01,0.36
868,4.01,0.41
869,4.015,0.39
870,3.985,0.46
871,3.99,0.34
872,4.005,0.38
873,4.02,0.345
874,4.03,0.405
875,4.03,0.455
876,4.01,0.31
877,3.995,0.445
878,4.02,0.395
879,4.005,0.43
880,4.04,0.365
881,4.03,0.405
882,3.995,0.37
883,4.02,0.42
884,3.98,0.405
885,3.995,0.495
886,4.0,0.475
887,4.025,0.45
888,3.995,0.47
889,4.025,0.425
890,4.01,0.435
891,4.005,0.355
892,4.005,0.43
893,4.0,0.45
894,4.02,0.345
895,4.015,0.44
896,4.0,0.45
897,4.015,0.465
898,4.005,0.505
899,4.04,0.34
900,4.015,0.415
901,4.015,0.44
902,4.02,0.42
903,4.01,0.335
904,3.995,0.37
905,4.025,0.425
906,4.02,0.345
907,4.0,0.35
908,3.99,0.415
909,4.0,0.4
910,4.03,0.355
911,4.01,0.36
912,3.995,0.395
913,4.015,0.365
914,4.02,0.345
915,4.005,0.48
916,4.03,0.38
917,4.005,0.405
918,3.99,0.415
919,4.02,0.37
920,4.035,0.41
921,4.0,0.35
922,4.0,0.325
923,4.02,0.37
924,4.015,0.415
925,4.005,0.38
926,3.995,0.37
927,4.04,0.365
928,4.0,0.325
929,4.02,0.345
930,3.985,0.41
931,4.02,0.37
932,4.02,0.395
933,4.0,0.375
934,3.995,0.42
935,4.03,0.355
936,3.985,0.435
937,3.995,0.42
938,4.02,0.37
939,3.99,0.365
940,4.025,0.375
941,4.01,0.335
942,4.015,0.365
943,4.03,0.38
944,4.005,0.405
945,4.025,0.375
946,4.025,0.4
947,3.99,0.39
948,3.995,0.37
949,3.965,0.415
950,4.01,0.335
951,4.005,0.48
952,4.015,0.44
953,4.015,0.34
954,4.03,0.355
955,4.02,0.37
956,4.0,0.375
957,3.995,0.37
958,4.01,0.385
959,3.995,0.42
960,3.985,0.435
961,4.02,0.32
962,3.99,0.39
963,4.03,0.33
964,4.0,0.425
965,3.99,0.415
966,4.0,0.5
967,4.01,0.385
968,4.015,0.415
969,3.985,0.385
970,4.005,0.38
971,4.01,0.36
972,3.985,0.435
973,4.02,0.37
974,4.03,0.43
975,4.005,0.405
976,3.995,0.42
977,4.02,0.32
978,4.01,0.385
979,4.0,0.4
980,4.0,0.35
981,3.985,0.485
982,3.98,0.43
983,4.02,0.42
984,4.02,0.395
985,4.03,0.38
986,4.015,0.44
987,4.0,0.35
988,4.03,0.405
989,4.01,0.285
990,4.02,0.37
991,4.02,0.345
992,4.03,0.405
993,3.99,0.39
994,4.015,0.415
995,4.015,0.365
996,4.01,0.435
997,4.005,0.33
998,4.01,0.36
999,3.99,0.465
