,NeuralAgentOpMe_Student26_200bAgent_rng,Student26_200bAgent
131,1.725,1.7
132,1.705,1.705
133,1.725,1.7
134,1.68,1.655
135,1.71,1.685
136,1.74,1.715
137,1.66,1.66
138,1.71,1.685
139,1.725,1.7
140,1.68,1.655
141,1.74,1.715
142,1.74,1.715
143,1.725,1.7
144,1.725,1.7
145,1.74,1.715
146,1.705,1.705
147,1.615,1.615
148,1.74,1.715
149,1.665,1.64
150,1.73,1.705
151,1.635,1.61
152,1.645,1.645
153,1.695,1.67
154,1.585,1.585
155,1.71,1.685
156,2.53,2.505
157,1.72,1.695
158,1.76,1.735
159,2.525,2.5
160,1.74,1.715
161,1.77,1.745
162,1.68,1.655
163,1.725,1.7
164,1.74,1.715
165,1.7,1.675
166,1.74,1.715
167,1.82,1.82
168,1.725,1.7
169,1.425,1.4
170,1.78,1.755
171,1.455,1.43
172,1.305,1.28
173,1.45,1.45
174,1.425,1.4
175,1.305,1.28
176,1.425,1.4
177,1.375,1.375
178,1.425,1.4
179,1.365,1.34
180,1.41,1.385
181,1.365,1.34
182,2.52,2.495
183,1.405,1.38
184,1.26,1.235
185,1.395,1.37
186,1.38,1.355
187,1.35,1.325
188,1.495,1.47
189,1.35,1.325
190,1.305,1.28
191,1.335,1.31
192,1.38,1.355
193,1.335,1.31
194,1.31,1.285
195,1.3,1.275
196,1.39,1.365
197,1.355,1.355
198,1.465,1.44
199,1.335,1.335
200,1.34,1.315
201,1.34,1.315
202,1.38,1.355
203,1.415,1.39
204,1.31,1.285
205,1.415,1.39
206,1.305,1.28
207,1.42,1.395
208,1.385,1.36
209,1.42,1.395
210,1.425,1.4
211,1.41,1.41
212,1.37,1.345
213,1.46,1.435
214,1.32,1.295
215,1.345,1.32
216,1.395,1.37
217,1.42,1.395
218,1.335,1.31
219,1.335,1.31
220,1.335,1.31
221,1.4,1.375
222,1.36,1.335
223,1.365,1.34
224,1.415,1.39
225,1.385,1.36
226,1.46,1.435
227,1.395,1.37
228,1.32,1.295
229,1.35,1.325
230,1.38,1.355
231,1.34,1.315
232,1.345,1.32
233,1.3,1.3
234,1.375,1.35
235,1.43,1.405
236,1.4,1.375
237,1.31,1.285
238,1.405,1.38
239,1.355,1.33
240,1.33,1.305
241,1.32,1.32
242,1.38,1.355
243,1.37,1.345
244,1.395,1.395
245,1.43,1.43
246,1.32,1.32
247,1.395,1.37
248,1.465,1.44
249,1.36,1.335
250,1.385,1.36
251,1.31,1.31
252,1.315,1.315
253,1.405,1.405
254,1.355,1.33
255,1.35,1.325
256,1.375,1.35
257,1.2,1.175
258,1.34,1.34
259,1.365,1.34
260,1.325,1.3
261,1.33,1.305
262,1.32,1.295
263,1.265,1.24
264,1.19,1.165
265,1.21,1.185
266,1.3,1.275
267,1.37,1.345
268,1.36,1.335
269,1.165,1.14
270,1.31,1.285
271,1.24,1.215
272,1.285,1.26
273,1.23,1.205
274,1.27,1.245
275,1.32,1.295
276,1.37,1.345
277,1.26,1.235
278,1.315,1.29
279,1.225,1.2
280,1.35,1.35
281,1.395,1.37
282,1.37,1.345
283,1.38,1.355
284,1.385,1.36
285,1.34,1.315
286,1.345,1.32
287,1.305,1.28
288,1.315,1.29
289,1.29,1.265
290,1.29,1.265
291,1.265,1.24
292,1.335,1.31
293,1.285,1.26
294,1.305,1.28
295,1.38,1.355
296,1.31,1.285
297,1.33,1.305
298,1.34,1.315
299,1.375,1.35
300,1.395,1.37
301,1.36,1.335
302,1.3,1.275
303,1.37,1.345
304,1.365,1.365
305,1.41,1.385
306,1.375,1.35
307,1.325,1.325
308,1.365,1.34
309,1.41,1.385
310,1.395,1.37
311,1.405,1.405
312,1.315,1.29
313,1.375,1.35
314,1.37,1.345
315,1.375,1.35
316,1.42,1.42
317,1.435,1.41
318,1.385,1.36
319,1.38,1.355
320,1.385,1.36
321,1.38,1.355
322,1.385,1.36
323,1.485,1.46
324,1.385,1.36
325,1.36,1.335
326,1.4,1.375
327,1.38,1.355
328,1.31,1.285
329,1.375,1.375
330,1.395,1.37
331,1.345,1.345
332,1.425,1.4
333,1.345,1.32
334,1.355,1.33
335,1.38,1.355
336,1.375,1.35
337,1.39,1.39
338,1.315,1.29
339,1.375,1.35
340,1.395,1.395
341,1.56,1.535
342,1.4,1.375
343,1.385,1.36
344,1.375,1.35
345,1.39,1.365
346,1.34,1.315
347,1.36,1.335
348,1.365,1.34
349,1.305,1.28
350,1.32,1.32
351,1.275,1.25
352,1.325,1.3
353,1.36,1.335
354,1.29,1.265
355,1.315,1.29
356,1.325,1.3
357,1.375,1.35
358,1.34,1.315
359,1.365,1.34
360,1.225,1.2
361,1.295,1.27
362,1.34,1.34
363,1.37,1.345
364,1.28,1.28
365,1.27,1.245
366,1.32,1.295
367,1.345,1.345
368,1.32,1.295
369,1.295,1.27
370,1.345,1.32
371,1.315,1.29
372,1.305,1.28
373,1.33,1.305
374,1.275,1.25
375,1.29,1.265
376,1.31,1.285
377,1.305,1.28
378,1.325,1.3
379,1.21,1.185
380,1.235,1.21
381,1.255,1.23
382,1.27,1.245
383,1.28,1.255
384,1.26,1.235
385,1.22,1.195
386,1.28,1.255
387,1.235,1.21
388,1.28,1.255
389,1.29,1.29
390,1.28,1.255
391,1.325,1.3
392,1.265,1.24
393,1.23,1.205
394,1.295,1.27
395,1.25,1.225
396,1.3,1.3
397,1.26,1.235
398,1.255,1.23
399,1.255,1.23
400,1.3,1.275
401,1.27,1.245
402,1.245,1.245
403,1.18,1.155
404,1.3,1.275
405,1.215,1.19
406,1.25,1.225
407,1.215,1.19
408,1.29,1.265
409,1.24,1.215
410,1.22,1.195
411,1.28,1.255
412,1.2,1.175
413,1.205,1.18
414,1.26,1.235
415,1.195,1.17
416,1.21,1.185
417,1.185,1.16
418,1.195,1.17
419,1.23,1.205
420,1.12,1.095
421,1.19,1.165
422,1.11,1.085
423,1.265,1.24
424,1.165,1.14
425,1.165,1.14
426,1.18,1.155
427,1.255,1.23
428,1.165,1.14
429,1.27,1.245
430,1.245,1.22
431,1.175,1.175
432,1.105,1.08
433,1.215,1.19
434,1.16,1.135
435,1.205,1.18
436,1.18,1.155
437,1.175,1.15
438,1.205,1.18
439,1.185,1.16
440,1.215,1.19
441,1.17,1.145
442,1.18,1.155
443,1.095,1.07
444,1.155,1.13
445,1.105,1.08
446,1.18,1.155
447,1.19,1.165
448,1.32,1.295
449,1.155,1.13
450,1.17,1.145
451,1.225,1.2
452,1.165,1.14
453,1.235,1.21
454,1.195,1.17
455,1.22,1.195
456,1.175,1.15
457,1.14,1.115
458,1.19,1.165
459,1.205,1.18
460,1.17,1.145
461,1.21,1.185
462,1.225,1.2
463,1.185,1.16
464,1.19,1.165
465,1.17,1.145
466,1.245,1.22
467,1.24,1.215
468,1.23,1.205
469,1.18,1.155
470,1.21,1.185
471,1.21,1.185
472,1.25,1.225
473,1.16,1.135
474,1.185,1.16
475,1.18,1.155
476,1.22,1.195
477,1.12,1.095
478,1.165,1.14
479,1.26,1.235
480,1.195,1.17
481,1.28,1.255
482,1.24,1.215
483,1.18,1.155
484,1.15,1.125
485,1.15,1.125
486,1.135,1.135
487,1.21,1.185
488,1.22,1.195
489,1.165,1.14
490,1.215,1.19
491,1.23,1.23
492,1.22,1.195
493,1.14,1.115
494,1.18,1.155
495,1.155,1.13
496,1.125,1.1
497,1.08,1.055
498,1.125,1.1
499,1.15,1.125
500,1.095,1.07
501,1.095,1.07
502,1.09,1.065
503,1.065,1.04
504,1.06,1.035
505,1.065,1.04
506,1.11,1.085
507,1.09,1.065
508,1.125,1.1
509,1.08,1.055
510,1.065,1.04
511,1.05,1.025
512,1.095,1.07
513,1.08,1.055
514,1.065,1.04
515,1.125,1.1
516,1.105,1.08
517,1.08,1.055
518,1.08,1.055
519,1.035,1.01
520,1.12,1.095
521,1.105,1.08
522,1.05,1.025
523,1.08,1.055
524,1.11,1.085
525,1.075,1.05
526,1.14,1.115
527,1.05,1.025
528,1.035,1.01
529,1.075,1.05
530,1.065,1.04
531,1.095,1.07
532,1.11,1.085
533,1.035,1.01
534,1.075,1.05
535,1.095,1.07
536,1.035,1.01
537,1.14,1.115
538,1.11,1.085
539,1.065,1.04
540,1.035,1.01
541,1.075,1.05
542,1.05,1.025
543,1.035,1.01
544,1.06,1.035
545,1.02,0.995
546,1.06,1.035
547,1.075,1.05
548,1.05,1.025
549,1.015,1.015
550,1.05,1.025
551,1.095,1.07
552,1.08,1.055
553,1.07,1.045
554,1.02,0.995
555,1.105,1.08
556,1.05,1.025
557,1.035,1.01
558,1.065,1.04
559,1.05,1.025
560,1.095,1.07
561,1.095,1.07
562,1.12,1.095
563,1.065,1.04
564,1.045,1.02
565,1.02,0.995
566,1.035,1.01
567,1.095,1.07
568,1.035,1.01
569,1.065,1.04
570,1.05,1.025
571,1.045,1.02
572,1.035,1.01
573,1.11,1.085
574,1.14,1.115
575,1.08,1.055
576,1.145,1.12
577,1.095,1.07
578,1.08,1.055
579,1.05,1.025
580,1.08,1.055
581,1.02,0.995
582,1.08,1.055
583,1.035,1.01
584,1.11,1.085
585,1.065,1.04
586,1.135,1.11
587,1.05,1.025
588,1.08,1.055
589,1.065,1.04
590,1.095,1.07
591,1.095,1.07
592,1.05,1.025
593,1.035,1.01
594,1.035,1.01
595,1.035,1.01
596,1.06,1.035
597,1.05,1.025
598,1.045,1.02
599,1.06,1.035
600,1.09,1.065
601,1.08,1.055
602,1.06,1.035
603,1.035,1.01
604,1.065,1.04
605,1.035,1.01
606,1.06,1.035
607,1.02,0.995
608,1.02,0.995
609,1.05,1.025
610,1.02,0.995
611,1.08,1.055
612,1.02,0.995
613,1.05,1.025
614,1.02,0.995
615,1.02,0.995
616,1.035,1.01
617,1.02,0.995
618,1.035,1.01
619,1.05,1.025
620,1.035,1.01
621,1.065,1.04
622,1.02,0.995
623,1.02,0.995
624,1.02,0.995
625,1.065,1.04
626,1.02,0.995
627,1.02,0.995
628,1.065,1.04
629,1.02,0.995
630,1.035,1.01
631,1.02,0.995
632,1.02,0.995
633,1.02,0.995
634,1.02,0.995
635,1.035,1.01
636,1.035,1.01
637,1.02,0.995
638,1.02,0.995
639,1.02,0.995
640,1.02,0.995
641,1.02,0.995
642,1.02,0.995
643,1.08,1.055
644,1.035,1.01
645,1.02,0.995
646,1.02,0.995
647,1.02,0.995
648,1.02,0.995
649,1.035,1.01
650,1.05,1.025
651,1.06,1.035
652,1.065,1.04
653,1.02,0.995
654,1.035,1.01
655,1.02,0.995
656,1.02,0.995
657,1.02,0.995
658,1.02,0.995
659,1.05,1.025
660,1.02,0.995
661,1.035,1.01
662,1.02,0.995
663,1.02,0.995
664,1.02,0.995
665,1.05,1.025
666,1.035,1.01
667,1.035,1.01
668,1.035,1.01
669,1.05,1.025
670,1.05,1.025
671,1.035,1.01
672,1.02,0.995
673,1.035,1.01
674,1.05,1.025
675,1.02,0.995
676,1.035,1.01
677,1.035,1.01
678,1.02,0.995
679,1.075,1.05
680,1.05,1.025
681,1.02,0.995
682,1.02,0.995
683,1.035,1.01
684,1.035,1.01
685,1.02,0.995
686,1.035,1.01
687,1.05,1.025
688,1.02,0.995
689,1.02,0.995
690,1.08,1.055
691,1.06,1.035
692,1.035,1.01
693,1.02,0.995
694,1.08,1.055
695,1.06,1.035
696,1.065,1.04
697,1.06,1.035
698,1.05,1.025
699,1.045,1.02
700,1.02,0.995
701,1.05,1.025
702,1.05,1.025
703,1.02,0.995
704,1.02,0.995
705,1.02,0.995
706,1.02,0.995
707,1.05,1.025
708,1.05,1.025
709,1.035,1.01
710,1.05,1.025
711,1.105,1.08
712,1.035,1.01
713,1.05,1.025
714,1.035,1.01
715,1.02,0.995
716,1.05,1.025
717,1.02,0.995
718,1.065,1.04
719,1.035,1.01
720,1.035,1.01
721,1.035,1.01
722,1.035,1.01
723,1.035,1.01
724,1.02,0.995
725,1.05,1.025
726,1.05,1.025
727,1.02,0.995
728,1.035,1.01
729,1.05,1.025
730,1.02,0.995
731,1.045,1.02
732,1.06,1.035
733,1.035,1.01
734,1.02,0.995
735,1.02,0.995
736,1.02,0.995
737,1.035,1.01
738,1.065,1.04
739,1.02,0.995
740,1.035,1.01
741,1.02,0.995
742,1.065,1.04
743,1.02,0.995
744,1.02,0.995
745,1.02,0.995
746,1.02,0.995
747,1.02,0.995
748,1.02,0.995
749,1.02,0.995
750,1.02,0.995
751,1.02,0.995
752,1.02,0.995
753,1.035,1.01
754,1.02,0.995
755,1.035,1.01
756,1.035,1.01
757,1.02,0.995
758,1.05,1.025
759,1.02,0.995
760,1.02,0.995
761,1.04,1.04
762,1.035,1.01
763,1.02,0.995
764,1.045,1.02
765,1.02,0.995
766,1.02,0.995
767,1.02,0.995
768,1.035,1.01
769,1.035,1.01
770,1.02,0.995
771,1.02,0.995
772,1.02,0.995
773,1.02,0.995
774,1.02,0.995
775,1.02,0.995
776,1.02,0.995
777,1.05,1.025
778,1.02,0.995
779,1.02,0.995
780,1.02,0.995
781,1.02,0.995
782,1.02,0.995
783,1.02,0.995
784,1.02,0.995
785,1.02,0.995
786,1.02,0.995
787,1.02,0.995
788,1.02,0.995
789,1.02,0.995
790,1.02,0.995
791,1.02,0.995
792,1.02,0.995
793,1.02,0.995
794,1.02,0.995
795,1.02,0.995
796,1.02,0.995
797,1.02,0.995
798,1.02,0.995
799,1.02,0.995
800,1.035,1.01
801,1.02,0.995
802,1.02,0.995
803,1.02,0.995
804,1.02,0.995
805,1.02,0.995
806,1.035,1.01
807,1.02,0.995
808,1.02,0.995
809,1.02,0.995
810,1.02,0.995
811,1.02,0.995
812,1.02,0.995
813,1.02,0.995
814,1.02,0.995
815,1.035,1.01
816,1.02,0.995
817,1.02,0.995
818,1.02,0.995
819,1.02,0.995
820,1.02,0.995
821,1.02,0.995
822,1.02,0.995
823,1.02,0.995
824,1.02,0.995
825,1.035,1.01
826,1.02,0.995
827,1.02,0.995
828,1.02,0.995
829,1.035,1.01
830,1.02,0.995
831,1.02,0.995
832,1.035,1.01
833,1.02,0.995
834,1.02,0.995
835,1.02,0.995
836,1.05,1.025
837,1.035,1.01
838,1.02,0.995
839,1.02,0.995
840,1.02,0.995
841,1.02,0.995
842,1.02,0.995
843,1.02,0.995
844,1.02,0.995
845,1.02,0.995
846,1.02,0.995
847,1.035,1.01
848,1.035,1.01
849,1.02,0.995
850,1.02,0.995
851,1.02,0.995
852,1.02,0.995
853,1.02,0.995
854,1.02,0.995
855,1.02,0.995
856,1.02,0.995
857,1.02,0.995
858,1.03,1.005
859,1.02,0.995
860,1.02,0.995
861,1.02,0.995
862,1.02,0.995
863,1.02,0.995
864,1.02,0.995
865,1.02,0.995
866,1.02,0.995
867,1.02,0.995
868,1.02,0.995
869,1.02,0.995
870,1.035,1.01
871,1.02,0.995
872,1.02,0.995
873,1.02,0.995
874,1.02,0.995
875,1.02,0.995
876,1.02,0.995
877,1.02,0.995
878,1.035,1.01
879,1.02,0.995
880,1.02,0.995
881,1.02,0.995
882,1.02,0.995
883,1.02,0.995
884,1.02,0.995
885,1.02,0.995
886,1.02,0.995
887,1.02,0.995
888,1.02,0.995
889,1.02,0.995
890,1.02,0.995
891,1.02,0.995
892,1.02,0.995
893,1.02,0.995
894,1.02,0.995
895,1.02,0.995
896,1.02,0.995
897,1.02,0.995
898,1.02,0.995
899,1.02,0.995
900,1.02,0.995
901,1.02,0.995
902,1.02,0.995
903,1.02,0.995
904,1.02,0.995
905,1.02,0.995
906,1.02,0.995
907,1.02,0.995
908,1.02,0.995
909,1.02,0.995
910,1.02,0.995
911,1.02,0.995
912,1.035,1.01
913,1.02,0.995
914,1.02,0.995
915,1.02,0.995
916,1.02,0.995
917,1.02,0.995
918,1.02,0.995
919,1.02,0.995
920,1.02,0.995
921,1.02,0.995
922,1.02,0.995
923,1.02,0.995
924,1.02,0.995
925,1.02,0.995
926,1.02,0.995
927,1.02,0.995
928,1.02,0.995
929,1.02,0.995
930,1.02,0.995
931,1.02,0.995
932,1.02,0.995
933,1.02,0.995
934,1.02,0.995
935,1.02,0.995
936,1.02,0.995
937,1.02,0.995
938,1.02,0.995
939,1.02,0.995
940,1.02,0.995
941,1.02,0.995
942,1.02,0.995
943,1.02,0.995
944,1.02,0.995
945,1.02,0.995
946,1.035,1.01
947,1.02,0.995
948,1.02,0.995
949,1.06,1.035
950,1.02,0.995
951,1.02,0.995
952,1.02,0.995
953,1.02,0.995
954,1.02,0.995
955,1.02,0.995
956,1.02,0.995
957,1.02,0.995
958,1.02,0.995
959,1.02,0.995
960,1.02,0.995
961,1.02,0.995
962,1.02,0.995
963,1.02,0.995
964,1.02,0.995
965,1.02,0.995
966,1.02,0.995
967,1.02,0.995
968,1.02,0.995
969,1.02,0.995
970,1.02,0.995
971,1.02,0.995
972,1.02,0.995
973,1.02,0.995
974,1.02,0.995
975,1.02,0.995
976,1.02,0.995
977,1.02,0.995
978,1.035,1.01
979,1.02,0.995
980,1.02,0.995
981,1.02,0.995
982,1.02,0.995
983,1.02,0.995
984,1.02,0.995
985,1.02,0.995
986,1.02,0.995
987,1.02,0.995
988,1.02,0.995
989,1.02,0.995
990,1.02,0.995
991,1.02,0.995
992,1.02,0.995
993,1.02,0.995
994,1.02,0.995
995,1.02,0.995
996,1.02,0.995
997,1.02,0.995
998,1.02,0.995
999,1.02,0.995
