,NeuralAgent_Student19_200aAgent_rng,Student19_200aAgent
122,2.3,2.3
123,2.4,2.425
124,2.405,2.43
125,2.435,2.46
126,1.545,1.57
127,2.355,2.355
128,1.94,1.965
129,1.885,1.91
130,1.48,1.48
131,1.56,1.56
132,2.33,2.355
133,1.53,1.53
134,2.45,2.475
135,1.565,1.565
136,2.165,2.19
137,1.47,1.495
138,1.765,1.765
139,1.565,1.565
140,2.435,2.46
141,1.57,1.57
142,1.475,1.475
143,2.3,2.3
144,2.04,2.065
145,1.94,1.965
146,2.45,2.475
147,1.6,1.6
148,2.45,2.475
149,2.095,2.12
150,2.08,2.105
151,2.425,2.425
152,1.55,1.55
153,2.265,2.265
154,1.545,1.57
155,1.55,1.55
156,2.025,2.05
157,2.4,2.425
158,1.525,1.525
159,2.285,2.285
160,1.62,1.645
161,1.635,1.66
162,1.905,1.905
163,1.565,1.565
164,1.585,1.585
165,1.595,1.595
166,1.52,1.545
167,1.6,1.6
168,1.71,1.735
169,2.255,2.255
170,2.425,2.45
171,2.33,2.355
172,1.55,1.55
173,2.06,2.06
174,1.71,1.71
175,2.155,2.18
176,2.25,2.275
177,2.27,2.295
178,2.405,2.43
179,2.48,2.48
180,2.11,2.135
181,2.425,2.45
182,2.375,2.375
183,1.81,1.81
184,2.185,2.185
185,2.005,2.005
186,2.205,2.205
187,2.1,2.125
188,2.275,2.3
189,2.13,2.13
190,1.615,1.64
191,1.47,1.47
192,1.635,1.635
193,2.05,2.075
194,2.0,2.025
195,1.52,1.545
196,2.235,2.26
197,1.545,1.545
198,2.19,2.19
199,2.2,2.2
200,1.945,1.97
201,2.21,2.21
202,2.395,2.395
203,2.49,2.49
204,2.41,2.435
205,2.125,2.125
206,2.32,2.32
207,2.455,2.455
208,2.415,2.44
209,2.39,2.39
210,2.155,2.18
211,2.12,2.12
212,2.325,2.325
213,2.215,2.24
214,1.89,1.89
215,1.965,1.99
216,1.535,1.535
217,2.23,2.255
218,1.47,1.495
219,2.315,2.34
220,1.55,1.55
221,1.955,1.955
222,1.995,1.995
223,1.785,1.785
224,2.125,2.15
225,1.865,1.89
226,1.66,1.685
227,2.18,2.205
228,1.95,1.975
229,1.685,1.685
230,2.41,2.435
231,1.65,1.675
232,1.75,1.75
233,1.695,1.72
234,2.46,2.46
235,1.73,1.73
236,2.395,2.42
237,1.735,1.735
238,2.48,2.48
239,1.715,1.715
240,1.755,1.755
241,1.73,1.73
242,1.765,1.79
243,1.73,1.73
244,1.72,1.72
245,1.74,1.74
246,2.28,2.305
247,2.45,2.475
248,1.735,1.76
249,1.73,1.73
250,1.71,1.735
251,2.435,2.435
252,2.405,2.43
253,2.36,2.36
254,1.735,1.735
255,1.7,1.7
256,1.735,1.735
257,2.36,2.36
258,1.715,1.715
259,1.705,1.705
260,1.67,1.695
261,1.7,1.7
262,1.615,1.615
263,2.42,2.42
264,2.3,2.3
265,1.7,1.725
266,1.725,1.75
267,1.51,1.51
268,2.42,2.42
269,2.335,2.335
270,1.675,1.675
271,1.7,1.7
272,2.28,2.28
273,2.01,2.01
274,1.75,1.75
275,1.855,1.855
276,1.645,1.645
277,2.1,2.125
278,2.29,2.29
279,2.235,2.26
280,2.325,2.35
281,2.235,2.235
282,2.39,2.415
283,2.41,2.435
284,2.335,2.36
285,2.325,2.35
286,2.405,2.43
287,2.19,2.19
288,1.805,1.805
289,2.51,2.51
290,2.515,2.515
291,2.215,2.24
292,2.365,2.365
293,2.345,2.345
294,2.36,2.385
295,2.265,2.265
296,2.19,2.215
297,2.35,2.35
298,2.405,2.43
299,2.05,2.05
300,1.99,2.015
301,2.51,2.51
302,2.405,2.43
303,2.345,2.345
304,1.865,1.865
305,2.125,2.15
306,2.405,2.405
307,1.47,1.47
308,2.375,2.4
309,2.12,2.145
310,2.215,2.215
311,2.29,2.29
312,2.165,2.19
313,2.155,2.18
314,1.935,1.935
315,1.995,2.02
316,1.895,1.92
317,2.4,2.4
318,1.74,1.74
319,1.74,1.765
320,1.84,1.865
321,1.53,1.53
322,2.32,2.32
323,1.55,1.55
324,2.355,2.355
325,1.995,1.995
326,1.815,1.84
327,2.45,2.45
328,2.37,2.395
329,2.49,2.49
330,2.405,2.405
331,2.105,2.105
332,2.34,2.34
333,2.28,2.28
334,1.87,1.87
335,2.14,2.165
336,2.395,2.395
337,2.22,2.22
338,1.475,1.475
339,1.61,1.635
340,1.715,1.715
341,2.26,2.26
342,1.695,1.695
343,2.075,2.1
344,1.76,1.76
345,2.17,2.17
346,1.72,1.72
347,1.745,1.745
348,1.63,1.655
349,1.725,1.725
350,2.45,2.45
351,2.44,2.44
352,1.6,1.6
353,2.39,2.415
354,2.41,2.41
355,2.24,2.24
356,2.365,2.39
357,1.965,1.965
358,2.47,2.47
359,2.14,2.165
360,1.74,1.74
361,2.425,2.45
362,1.705,1.705
363,1.735,1.735
364,2.15,2.175
365,1.75,1.75
366,1.735,1.735
367,1.705,1.705
368,1.745,1.745
369,1.705,1.705
370,2.225,2.25
371,1.725,1.725
372,1.65,1.65
373,1.735,1.735
374,1.725,1.75
375,1.735,1.735
376,1.735,1.735
377,1.67,1.695
378,1.75,1.75
379,1.745,1.745
380,1.74,1.74
381,1.935,1.935
382,1.69,1.715
383,1.66,1.66
384,1.535,1.535
385,1.675,1.675
386,2.295,2.32
387,2.415,2.44
388,1.61,1.61
389,1.655,1.655
390,1.68,1.68
391,1.705,1.73
392,1.955,1.955
393,2.23,2.23
394,1.555,1.58
395,1.6,1.6
396,2.14,2.165
397,1.695,1.72
398,2.43,2.455
399,1.58,1.58
400,1.72,1.72
401,1.585,1.585
402,1.75,1.75
403,1.72,1.745
404,1.585,1.585
405,1.73,1.73
406,1.615,1.64
407,1.53,1.555
408,1.595,1.62
409,2.485,2.485
410,1.745,1.745
411,1.595,1.595
412,1.645,1.645
413,1.68,1.705
414,1.74,1.765
415,1.675,1.7
416,1.75,1.75
417,1.61,1.61
418,1.645,1.67
419,1.65,1.65
420,1.61,1.61
421,2.155,2.18
422,2.07,2.07
423,1.655,1.655
424,1.75,1.75
425,1.72,1.72
426,1.705,1.705
427,1.915,1.94
428,2.195,2.22
429,1.705,1.705
430,2.44,2.44
431,1.635,1.635
432,1.7,1.725
433,1.605,1.605
434,1.655,1.68
435,1.6,1.625
436,1.635,1.635
437,1.7,1.725
438,1.665,1.665
439,1.58,1.605
440,2.145,2.17
441,1.885,1.91
442,2.41,2.41
443,1.615,1.615
444,1.72,1.72
445,1.675,1.675
446,2.315,2.34
447,1.67,1.695
448,1.57,1.57
449,1.64,1.64
450,1.5,1.525
451,1.605,1.605
452,1.66,1.66
453,2.165,2.19
454,1.635,1.635
455,1.615,1.64
456,1.7,1.725
457,1.695,1.695
458,1.665,1.665
459,1.75,1.75
460,2.47,2.47
461,1.65,1.65
462,1.635,1.635
463,2.005,2.005
464,1.69,1.69
465,1.665,1.69
466,1.62,1.62
467,1.64,1.64
468,2.365,2.39
469,1.91,1.935
470,1.555,1.58
471,1.53,1.555
472,1.735,1.735
473,2.09,2.09
474,1.72,1.745
475,1.85,1.85
476,1.68,1.68
477,2.055,2.055
478,2.295,2.295
479,1.67,1.695
480,1.55,1.55
481,1.65,1.675
482,1.71,1.735
483,1.55,1.55
484,1.75,1.75
485,1.69,1.69
486,1.73,1.73
487,1.745,1.77
488,1.555,1.555
489,1.615,1.64
490,1.685,1.71
491,1.63,1.655
492,1.705,1.705
493,1.72,1.72
494,1.64,1.64
495,1.765,1.765
496,1.665,1.665
497,1.765,1.765
498,1.71,1.735
499,1.735,1.735
500,1.76,1.76
501,1.65,1.65
502,1.74,1.765
503,1.73,1.755
504,2.435,2.435
505,1.71,1.71
506,1.68,1.68
507,1.93,1.955
508,1.74,1.74
509,1.75,1.75
510,1.665,1.665
511,1.73,1.73
512,1.65,1.675
513,1.74,1.74
514,1.75,1.75
515,1.72,1.72
516,1.575,1.6
517,1.58,1.605
518,1.605,1.605
519,1.59,1.59
520,1.715,1.715
521,1.75,1.75
522,1.695,1.695
523,2.465,2.49
524,1.75,1.75
525,2.42,2.445
526,2.205,2.23
527,1.67,1.695
528,1.69,1.69
529,1.73,1.73
530,1.735,1.735
531,1.685,1.685
532,1.625,1.625
533,1.715,1.74
534,1.86,1.885
535,1.735,1.735
536,1.635,1.635
537,1.57,1.595
538,1.695,1.695
539,1.645,1.67
540,1.645,1.645
541,1.705,1.705
542,1.63,1.63
543,1.68,1.705
544,1.65,1.65
545,1.595,1.595
546,1.725,1.725
547,1.6,1.6
548,1.64,1.64
549,1.715,1.74
550,1.705,1.705
551,1.68,1.68
552,2.39,2.39
553,1.64,1.64
554,1.7,1.7
555,1.57,1.57
556,1.64,1.64
557,1.66,1.66
558,1.73,1.73
559,2.47,2.47
560,2.085,2.11
561,1.705,1.705
562,1.995,2.02
563,1.93,1.955
564,1.69,1.69
565,1.69,1.69
566,1.65,1.65
567,1.68,1.68
568,2.145,2.17
569,1.69,1.69
570,2.4,2.425
571,1.71,1.71
572,2.38,2.405
573,1.645,1.645
574,2.22,2.245
575,2.025,2.05
576,2.14,2.165
577,2.365,2.365
578,2.4,2.425
579,2.16,2.16
580,2.365,2.365
581,2.37,2.395
582,2.41,2.41
583,2.18,2.18
584,2.49,2.49
585,2.28,2.28
586,2.34,2.34
587,2.205,2.205
588,2.455,2.455
589,2.43,2.43
590,1.99,2.015
591,1.515,1.515
592,2.31,2.335
593,2.25,2.25
594,2.41,2.41
595,2.295,2.295
596,2.275,2.3
597,2.135,2.16
598,2.1,2.125
599,2.365,2.365
600,1.715,1.715
601,2.215,2.24
602,1.645,1.645
603,2.165,2.19
604,2.11,2.11
605,2.35,2.375
606,2.135,2.135
607,2.32,2.32
608,2.175,2.2
609,2.245,2.27
610,2.385,2.41
611,1.56,1.56
612,2.41,2.41
613,1.52,1.52
614,2.155,2.155
615,2.055,2.08
616,2.275,2.275
617,2.06,2.085
618,1.55,1.55
619,2.01,2.01
620,2.12,2.12
621,2.125,2.15
622,2.14,2.14
623,1.61,1.61
624,2.025,2.05
625,2.115,2.115
626,2.28,2.28
627,1.975,2.0
628,1.89,1.89
629,1.655,1.655
630,1.625,1.625
631,1.635,1.635
632,1.77,1.77
633,2.34,2.34
634,1.525,1.525
635,1.625,1.625
636,1.65,1.65
637,2.22,2.245
638,1.945,1.945
639,2.195,2.22
640,2.185,2.21
641,2.47,2.47
642,1.915,1.94
643,1.585,1.585
644,2.01,2.01
645,1.635,1.635
646,2.335,2.36
647,1.58,1.605
648,1.555,1.58
649,1.6,1.6
650,2.43,2.455
651,1.68,1.705
652,1.595,1.62
653,2.375,2.4
654,2.455,2.455
655,2.035,2.06
656,1.935,1.935
657,2.21,2.21
658,2.245,2.27
659,1.615,1.615
660,1.66,1.66
661,1.94,1.965
662,1.945,1.97
663,2.15,2.15
664,2.285,2.285
665,1.605,1.63
666,1.68,1.68
667,2.42,2.42
668,2.045,2.07
669,1.92,1.945
670,2.485,2.485
671,2.09,2.09
672,1.59,1.59
673,2.045,2.045
674,2.075,2.075
675,2.27,2.295
676,2.05,2.075
677,2.35,2.35
678,1.58,1.58
679,1.62,1.62
680,2.27,2.27
681,1.62,1.62
682,1.74,1.765
683,2.24,2.265
684,2.42,2.42
685,1.685,1.71
686,2.215,2.215
687,1.835,1.835
688,1.575,1.6
689,2.455,2.455
690,2.26,2.26
691,1.955,1.98
692,1.685,1.71
693,1.685,1.685
694,2.335,2.36
695,2.245,2.245
696,1.565,1.565
697,1.97,1.97
698,2.255,2.28
699,2.39,2.415
700,1.62,1.62
701,1.57,1.57
702,2.24,2.265
703,1.62,1.645
704,2.31,2.335
705,1.465,1.465
706,1.84,1.865
707,1.56,1.585
708,2.025,2.025
709,1.65,1.65
710,1.97,1.97
711,1.585,1.585
712,2.225,2.25
713,2.05,2.075
714,2.065,2.09
715,1.585,1.585
716,2.385,2.41
717,2.21,2.21
718,1.635,1.66
719,1.605,1.605
720,2.385,2.41
721,2.37,2.37
722,2.27,2.295
723,2.015,2.04
724,1.64,1.64
725,2.035,2.06
726,1.755,1.78
727,1.78,1.78
728,1.965,1.99
729,1.69,1.715
730,1.715,1.74
731,2.34,2.34
732,1.66,1.66
733,2.485,2.485
734,2.355,2.355
735,1.56,1.56
736,2.175,2.2
737,1.64,1.64
738,2.465,2.49
739,1.77,1.795
740,2.455,2.455
741,2.225,2.25
742,2.07,2.07
743,2.28,2.28
744,2.245,2.245
745,2.42,2.42
746,1.625,1.65
747,1.69,1.69
748,1.66,1.66
749,1.875,1.9
750,2.07,2.07
751,1.62,1.645
752,1.585,1.61
753,1.545,1.545
754,2.35,2.35
755,2.39,2.39
756,1.6,1.6
757,1.885,1.91
758,1.945,1.945
759,1.655,1.655
760,2.21,2.235
761,1.55,1.55
762,1.585,1.61
763,1.665,1.665
764,2.165,2.165
765,1.68,1.705
766,1.79,1.79
767,1.605,1.63
768,1.6,1.6
769,1.56,1.56
770,1.56,1.585
771,1.615,1.615
772,1.775,1.8
773,1.57,1.57
774,1.595,1.595
775,1.99,1.99
776,2.41,2.41
777,1.595,1.62
778,1.595,1.62
779,1.63,1.655
780,1.645,1.645
781,1.63,1.63
782,1.805,1.83
783,1.99,1.99
784,1.73,1.755
785,1.83,1.855
786,2.42,2.42
787,1.55,1.55
788,2.23,2.255
789,1.98,2.005
790,2.33,2.355
791,1.745,1.745
792,2.245,2.27
793,1.96,1.985
794,1.66,1.66
795,1.57,1.595
796,2.2,2.2
797,2.17,2.17
798,2.42,2.42
799,1.585,1.585
800,1.695,1.695
801,1.6,1.6
802,1.655,1.655
803,1.97,1.97
804,2.385,2.385
805,2.41,2.435
806,1.63,1.63
807,1.68,1.68
808,2.145,2.145
809,2.455,2.455
810,2.39,2.415
811,2.08,2.08
812,2.4,2.4
813,1.885,1.885
814,2.385,2.41
815,2.355,2.38
816,1.565,1.565
817,2.41,2.41
818,1.65,1.65
819,1.9,1.9
820,1.585,1.585
821,1.625,1.65
822,1.935,1.96
823,1.655,1.655
824,1.555,1.555
825,1.615,1.615
826,2.13,2.155
827,1.925,1.925
828,1.885,1.91
829,1.595,1.62
830,1.69,1.69
831,1.97,1.97
832,1.6,1.6
833,2.44,2.44
834,1.905,1.905
835,2.325,2.325
836,1.84,1.84
837,2.145,2.17
838,2.3,2.3
839,2.425,2.45
840,2.425,2.425
841,1.805,1.83
842,2.21,2.235
843,1.99,2.015
844,2.375,2.4
845,2.235,2.235
846,2.485,2.485
847,2.125,2.15
848,1.665,1.69
849,2.355,2.38
850,2.41,2.41
851,1.555,1.555
852,2.45,2.475
853,1.855,1.855
854,2.05,2.075
855,1.615,1.64
856,1.635,1.66
857,2.345,2.37
858,2.39,2.415
859,2.085,2.085
860,2.425,2.425
861,2.455,2.455
862,1.615,1.615
863,2.145,2.145
864,2.41,2.41
865,1.655,1.68
866,1.79,1.79
867,1.505,1.53
868,1.43,1.43
869,1.57,1.595
870,1.595,1.595
871,2.225,2.25
872,1.54,1.54
873,1.57,1.57
874,2.27,2.295
875,1.565,1.565
876,2.305,2.33
877,1.55,1.55
878,1.865,1.89
879,2.05,2.075
880,1.55,1.55
881,1.515,1.515
882,2.39,2.39
883,1.565,1.565
884,1.525,1.525
885,2.24,2.265
886,1.705,1.73
887,2.235,2.235
888,1.48,1.48
889,1.6,1.6
890,1.6,1.6
891,2.3,2.325
892,2.02,2.045
893,1.635,1.635
894,1.605,1.605
895,2.155,2.18
896,2.015,2.015
897,1.6,1.6
898,1.965,1.965
899,1.63,1.63
900,1.46,1.485
901,1.615,1.615
902,1.555,1.555
903,2.21,2.235
904,1.585,1.585
905,2.405,2.405
906,1.89,1.915
907,1.49,1.49
908,1.61,1.61
909,1.875,1.9
910,1.595,1.595
911,1.755,1.755
912,2.375,2.4
913,1.61,1.61
914,1.6,1.6
915,1.635,1.635
916,1.67,1.67
917,1.62,1.62
918,1.59,1.59
919,1.63,1.63
920,1.615,1.615
921,2.37,2.37
922,1.575,1.575
923,1.795,1.795
924,1.935,1.935
925,1.58,1.58
926,1.63,1.63
927,1.65,1.65
928,2.355,2.355
929,1.62,1.62
930,1.675,1.7
931,1.615,1.615
932,1.695,1.695
933,1.935,1.935
934,1.61,1.61
935,1.59,1.59
936,2.44,2.44
937,1.615,1.615
938,1.65,1.65
939,1.595,1.595
940,1.61,1.61
941,1.615,1.615
942,1.56,1.56
943,1.57,1.57
944,1.64,1.64
945,1.57,1.57
946,2.12,2.12
947,1.64,1.665
948,2.17,2.195
949,1.955,1.955
950,2.405,2.405
951,2.355,2.38
952,2.275,2.275
953,1.865,1.89
954,2.07,2.07
955,1.9,1.925
956,1.8,1.825
957,1.58,1.605
958,1.87,1.87
959,1.745,1.77
960,2.33,2.33
961,1.605,1.605
962,1.61,1.61
963,1.535,1.535
964,2.465,2.49
965,2.4,2.4
966,1.55,1.55
967,1.655,1.68
968,1.61,1.61
969,1.61,1.61
970,1.58,1.58
971,2.355,2.38
972,1.555,1.58
973,1.57,1.57
974,1.56,1.56
975,1.99,1.99
976,1.68,1.705
977,1.995,1.995
978,1.6,1.6
979,1.69,1.69
980,2.37,2.37
981,1.545,1.57
982,1.86,1.86
983,1.605,1.605
984,2.045,2.045
985,1.61,1.635
986,2.045,2.045
987,2.125,2.125
988,1.635,1.66
989,1.515,1.515
990,2.295,2.295
991,2.315,2.315
992,2.485,2.485
993,2.005,2.03
994,1.89,1.89
995,1.71,1.71
996,1.57,1.57
997,1.59,1.59
998,1.54,1.54
999,1.62,1.62
