,NeuralAgent_Student19_200cAgent,Student19_200cAgent
216,2.185,2.285
217,2.275,2.325
218,2.145,2.22
219,2.16,2.235
220,2.295,2.345
221,2.205,2.28
222,2.11,2.185
223,2.23,2.28
224,2.22,2.27
225,2.235,2.31
226,2.14,2.165
227,2.175,2.275
228,2.075,2.15
229,2.24,2.315
230,2.18,2.18
231,2.125,2.225
232,2.18,2.28
233,2.22,2.295
234,2.22,2.27
235,2.03,2.08
236,2.175,2.2
237,2.21,2.26
238,2.265,2.29
239,2.23,2.305
240,2.115,2.19
241,2.085,2.16
242,2.265,2.365
243,2.265,2.365
244,2.125,2.175
245,2.21,2.26
246,2.15,2.175
247,2.17,2.22
248,2.2,2.225
249,2.33,2.38
250,2.225,2.275
251,2.075,2.125
252,2.16,2.21
253,2.18,2.255
254,2.1,2.175
255,2.275,2.3
256,2.165,2.265
257,2.195,2.22
258,2.16,2.235
259,2.2,2.275
260,2.14,2.215
261,2.155,2.255
262,2.23,2.305
263,2.195,2.27
264,2.17,2.22
265,2.0,2.1
266,2.185,2.235
267,2.175,2.25
268,2.16,2.26
269,2.15,2.225
270,2.1,2.175
271,2.21,2.235
272,2.215,2.315
273,2.225,2.275
274,2.17,2.195
275,2.15,2.2
276,2.095,2.17
277,2.06,2.085
278,2.175,2.25
279,2.235,2.285
280,2.1,2.15
281,2.125,2.2
282,2.175,2.225
283,2.065,2.14
284,2.285,2.335
285,2.245,2.32
286,2.105,2.205
287,2.115,2.165
288,2.095,2.17
289,2.19,2.265
290,2.23,2.28
291,2.15,2.25
292,2.295,2.395
293,2.235,2.31
294,2.245,2.27
295,2.145,2.195
296,2.04,2.065
297,2.17,2.22
298,2.255,2.33
299,2.125,2.175
300,1.975,2.05
301,2.1,2.15
302,2.12,2.195
303,2.175,2.225
304,2.185,2.26
305,2.25,2.3
306,2.1,2.125
307,2.15,2.275
308,2.215,2.24
309,2.05,2.075
310,2.26,2.31
311,2.2,2.25
312,2.25,2.375
313,2.11,2.16
314,2.16,2.185
315,2.11,2.135
316,2.215,2.265
317,2.315,2.34
318,2.035,2.11
319,2.1,2.225
320,2.185,2.21
321,2.225,2.325
322,2.175,2.2
323,2.16,2.185
324,2.23,2.28
325,2.35,2.35
326,2.165,2.19
327,2.18,2.23
328,2.115,2.165
329,2.26,2.335
330,2.19,2.215
331,2.11,2.16
332,2.135,2.16
333,2.165,2.29
334,2.195,2.27
335,2.21,2.26
336,2.19,2.215
337,2.255,2.305
338,2.25,2.35
339,2.265,2.315
340,2.26,2.335
341,2.17,2.245
342,2.33,2.38
343,2.23,2.28
344,2.29,2.39
345,2.055,2.13
346,2.115,2.24
347,2.225,2.275
348,2.11,2.185
349,2.24,2.315
350,2.045,2.045
351,2.235,2.26
352,2.1,2.2
353,2.09,2.165
354,2.24,2.29
355,2.31,2.335
356,2.145,2.22
357,2.16,2.235
358,2.105,2.155
359,2.045,2.12
360,2.19,2.29
361,2.14,2.165
362,2.145,2.195
363,2.285,2.335
364,2.305,2.33
365,2.235,2.31
366,2.23,2.255
367,2.11,2.21
368,2.24,2.29
369,2.195,2.27
370,2.2,2.2
371,2.26,2.335
372,2.14,2.19
373,2.22,2.32
374,2.235,2.285
375,2.18,2.28
376,2.1,2.125
377,2.13,2.205
378,2.185,2.235
379,2.145,2.27
380,2.235,2.26
381,2.23,2.305
382,2.035,2.085
383,2.1,2.125
384,1.935,2.06
385,2.28,2.33
386,2.26,2.285
387,2.15,2.225
388,2.29,2.39
389,2.125,2.15
390,2.15,2.225
391,2.135,2.26
392,2.23,2.28
393,2.09,2.165
394,2.13,2.18
395,2.285,2.335
396,2.2,2.2
397,2.11,2.135
398,2.315,2.415
399,2.21,2.31
400,2.18,2.23
401,2.085,2.16
402,2.205,2.255
403,2.125,2.25
404,2.24,2.315
405,2.07,2.195
406,2.095,2.12
407,2.21,2.26
408,2.105,2.18
409,2.215,2.265
410,2.205,2.255
411,2.275,2.35
412,2.26,2.36
413,2.185,2.235
414,2.19,2.215
415,2.19,2.19
416,2.265,2.315
417,2.24,2.29
418,2.155,2.18
419,2.22,2.295
420,2.275,2.4
421,2.145,2.17
422,2.175,2.25
423,2.155,2.23
424,2.055,2.105
425,2.295,2.37
426,2.07,2.12
427,2.155,2.23
428,2.305,2.305
429,2.08,2.155
430,2.11,2.135
431,2.16,2.235
432,2.235,2.285
433,2.38,2.38
434,2.22,2.245
435,2.24,2.365
436,2.035,2.06
437,2.135,2.21
438,2.03,2.105
439,2.3,2.4
440,2.17,2.27
441,2.125,2.175
442,2.175,2.225
443,2.195,2.22
444,2.08,2.155
445,2.22,2.295
446,2.21,2.26
447,2.065,2.09
448,2.23,2.305
449,2.28,2.355
450,2.34,2.415
451,2.155,2.155
452,2.285,2.385
453,2.215,2.24
454,2.205,2.255
455,2.285,2.36
456,2.185,2.285
457,2.195,2.32
458,2.18,2.255
459,2.235,2.31
460,2.25,2.35
461,2.23,2.33
462,2.235,2.335
463,2.12,2.195
464,2.155,2.23
465,2.215,2.215
466,2.22,2.245
467,2.125,2.2
468,2.11,2.16
469,2.22,2.27
470,2.26,2.285
471,2.08,2.18
472,2.08,2.18
473,2.305,2.355
474,2.25,2.35
475,2.07,2.17
476,2.17,2.22
477,2.245,2.295
478,2.21,2.285
479,2.295,2.37
480,2.17,2.245
481,2.245,2.32
482,2.235,2.31
483,2.115,2.215
484,2.115,2.24
485,2.24,2.29
486,2.18,2.23
487,2.155,2.18
488,2.275,2.3
489,2.27,2.345
490,2.305,2.355
491,2.245,2.295
492,2.205,2.255
493,2.3,2.4
494,2.28,2.355
495,2.13,2.23
496,2.215,2.24
497,2.27,2.295
498,2.275,2.3
499,2.185,2.26
500,2.155,2.255
501,2.145,2.22
502,2.135,2.21
503,2.25,2.25
504,2.12,2.17
505,2.225,2.25
506,2.075,2.15
507,2.355,2.355
508,2.245,2.32
509,2.275,2.35
510,2.215,2.24
511,2.21,2.26
512,2.105,2.155
513,2.305,2.355
514,2.24,2.315
515,2.17,2.22
516,2.23,2.28
517,2.17,2.22
518,2.275,2.3
519,2.25,2.3
520,2.15,2.175
521,2.175,2.25
522,2.14,2.24
523,2.215,2.24
524,2.265,2.34
525,2.195,2.245
526,2.275,2.3
527,2.23,2.305
528,2.26,2.335
529,2.285,2.31
530,2.195,2.27
531,2.13,2.18
532,2.28,2.355
533,2.21,2.21
534,2.275,2.3
535,2.295,2.395
536,2.28,2.355
537,2.145,2.22
538,2.265,2.365
539,2.33,2.405
540,2.105,2.18
541,2.095,2.145
542,2.19,2.29
543,2.2,2.275
544,2.23,2.33
545,2.175,2.25
546,2.06,2.135
547,2.145,2.17
548,2.23,2.255
549,2.08,2.105
550,2.475,2.525
551,2.04,2.115
552,2.17,2.195
553,2.075,2.15
554,2.18,2.23
555,2.195,2.295
556,2.275,2.325
557,2.245,2.32
558,2.22,2.295
559,2.2,2.25
560,2.26,2.335
561,2.155,2.23
562,2.045,2.12
563,2.26,2.335
564,2.29,2.365
565,2.205,2.255
566,2.095,2.17
567,2.29,2.34
568,2.215,2.29
569,2.4,2.425
570,2.14,2.19
571,2.335,2.385
572,2.21,2.235
573,2.25,2.3
574,2.18,2.23
575,2.225,2.325
576,2.13,2.18
577,2.145,2.22
578,2.205,2.255
579,2.26,2.26
580,2.3,2.4
581,2.325,2.35
582,2.175,2.225
583,2.155,2.255
584,2.29,2.365
585,2.2,2.325
586,2.135,2.185
587,2.23,2.255
588,2.225,2.3
589,2.27,2.345
590,2.1,2.125
591,2.2,2.25
592,2.175,2.25
593,2.27,2.295
594,2.17,2.22
595,2.205,2.23
596,2.305,2.405
597,2.22,2.245
598,2.28,2.355
599,2.2,2.275
600,2.13,2.155
601,2.145,2.195
602,2.26,2.36
603,2.2,2.225
604,2.23,2.255
605,2.275,2.325
606,2.075,2.15
607,2.315,2.365
608,2.255,2.28
609,2.275,2.35
610,2.235,2.285
611,2.155,2.205
612,2.24,2.265
613,2.175,2.25
614,2.165,2.24
615,2.135,2.16
616,2.215,2.29
617,2.085,2.185
618,2.18,2.18
619,2.29,2.365
620,2.135,2.16
621,2.135,2.235
622,2.205,2.28
623,2.125,2.175
624,2.25,2.275
625,2.27,2.345
626,2.29,2.365
627,2.22,2.27
628,2.24,2.34
629,2.235,2.235
630,2.09,2.19
631,2.215,2.315
632,2.27,2.345
633,2.275,2.3
634,2.23,2.305
635,2.21,2.26
636,2.12,2.17
637,2.075,2.125
638,2.195,2.245
639,2.22,2.32
640,2.16,2.185
641,2.175,2.275
642,2.15,2.2
643,2.165,2.265
644,2.08,2.18
645,2.185,2.235
646,2.31,2.385
647,2.14,2.215
648,2.28,2.33
649,2.155,2.18
650,2.2,2.275
651,2.205,2.23
652,2.21,2.31
653,2.11,2.16
654,2.255,2.33
655,2.175,2.3
656,2.22,2.245
657,2.24,2.29
658,2.115,2.19
659,2.14,2.215
660,2.255,2.305
661,2.305,2.38
662,2.22,2.295
663,2.18,2.255
664,2.13,2.18
665,2.195,2.27
666,2.24,2.315
667,2.29,2.365
668,2.31,2.41
669,2.18,2.28
670,2.265,2.315
671,2.26,2.31
672,2.105,2.18
673,2.255,2.305
674,2.01,2.035
675,2.11,2.21
676,2.29,2.315
677,2.275,2.35
678,2.08,2.18
679,2.17,2.195
680,2.235,2.335
681,2.12,2.145
682,2.18,2.205
683,2.355,2.405
684,2.17,2.245
685,2.195,2.195
686,2.17,2.195
687,2.075,2.125
688,2.11,2.16
689,2.17,2.27
690,2.12,2.195
691,2.225,2.225
692,2.185,2.285
693,2.155,2.18
694,2.14,2.19
695,2.255,2.305
696,2.255,2.33
697,2.165,2.24
698,2.18,2.255
699,2.21,2.235
700,2.305,2.405
701,2.13,2.205
702,2.26,2.31
703,2.28,2.355
704,2.12,2.17
705,2.13,2.205
706,2.105,2.205
707,2.145,2.22
708,2.05,2.125
709,2.21,2.26
710,2.155,2.205
711,2.19,2.265
712,2.14,2.215
713,2.245,2.32
714,2.12,2.12
715,2.335,2.385
716,2.155,2.23
717,2.195,2.27
718,2.165,2.265
719,2.405,2.405
720,2.15,2.175
721,2.16,2.21
722,2.305,2.355
723,2.25,2.3
724,2.25,2.325
725,2.12,2.22
726,2.105,2.205
727,2.05,2.15
728,2.23,2.305
729,2.18,2.28
730,2.155,2.255
731,2.23,2.28
732,2.14,2.19
733,2.025,2.125
734,2.23,2.28
735,2.23,2.33
736,2.13,2.205
737,2.15,2.225
738,2.12,2.195
739,2.22,2.295
740,2.165,2.215
741,2.115,2.19
742,2.24,2.34
743,2.175,2.225
744,2.32,2.37
745,2.31,2.36
746,2.31,2.36
747,2.2,2.325
748,2.19,2.215
749,2.155,2.255
750,2.135,2.21
751,2.215,2.265
752,2.23,2.255
753,2.075,2.15
754,2.175,2.275
755,2.255,2.28
756,2.2,2.225
757,2.13,2.155
758,2.255,2.28
759,2.205,2.305
760,2.25,2.35
761,2.17,2.22
762,2.335,2.385
763,2.235,2.26
764,2.165,2.24
765,2.165,2.265
766,2.16,2.26
767,2.19,2.265
768,2.165,2.24
769,2.195,2.245
770,2.195,2.245
771,2.02,2.045
772,2.22,2.27
773,2.185,2.26
774,2.125,2.2
775,2.27,2.32
776,2.055,2.105
777,2.185,2.185
778,2.175,2.25
779,2.17,2.22
780,2.1,2.15
781,2.275,2.325
782,2.2,2.25
783,2.115,2.165
784,2.085,2.16
785,2.25,2.325
786,2.11,2.135
787,2.215,2.315
788,2.18,2.28
789,2.22,2.245
790,2.155,2.18
791,2.16,2.26
792,2.225,2.275
793,2.24,2.265
794,2.16,2.26
795,2.145,2.22
796,2.12,2.12
797,2.205,2.23
798,2.245,2.27
799,2.185,2.235
800,2.11,2.21
801,2.225,2.3
802,2.22,2.27
803,2.195,2.245
804,2.195,2.245
805,2.275,2.325
806,2.305,2.33
807,2.05,2.125
808,2.19,2.215
809,2.15,2.2
810,2.055,2.055
811,2.115,2.19
812,2.23,2.255
813,2.29,2.34
814,2.185,2.235
815,2.3,2.375
816,2.085,2.135
817,2.19,2.19
818,2.23,2.255
819,2.195,2.27
820,2.215,2.29
821,2.12,2.145
822,2.375,2.45
823,2.165,2.215
824,2.215,2.29
825,2.09,2.14
826,1.885,1.885
827,2.22,2.27
828,2.245,2.32
829,2.215,2.29
830,2.2,2.25
831,2.23,2.305
832,2.245,2.27
833,2.185,2.235
834,2.14,2.215
835,2.295,2.345
836,2.285,2.335
837,2.16,2.185
838,2.205,2.255
839,2.29,2.39
840,2.18,2.28
841,2.15,2.175
842,2.37,2.42
843,2.125,2.175
844,2.15,2.2
845,2.23,2.28
846,2.19,2.265
847,2.295,2.345
848,2.23,2.305
849,2.25,2.3
850,2.225,2.25
851,2.04,2.065
852,2.305,2.38
853,2.195,2.295
854,2.295,2.345
855,2.23,2.305
856,2.3,2.325
857,2.15,2.2
858,2.125,2.2
859,2.36,2.435
860,2.24,2.29
861,2.22,2.295
862,2.27,2.37
863,2.27,2.37
864,2.24,2.29
865,2.11,2.16
866,2.18,2.255
867,2.345,2.42
868,2.265,2.315
869,2.175,2.225
870,2.045,2.095
871,2.15,2.2
872,2.16,2.185
873,1.985,2.06
874,2.18,2.23
875,2.185,2.235
876,2.19,2.24
877,2.305,2.355
878,2.165,2.215
879,2.235,2.31
880,2.22,2.295
881,2.16,2.21
882,2.34,2.39
883,2.165,2.265
884,2.115,2.215
885,2.18,2.28
886,2.145,2.22
887,2.21,2.26
888,2.16,2.26
889,2.2,2.3
890,2.245,2.295
891,2.165,2.24
892,2.235,2.26
893,2.245,2.345
894,2.195,2.295
895,2.16,2.26
896,2.175,2.25
897,2.18,2.255
898,2.16,2.21
899,2.195,2.245
900,2.29,2.365
901,2.205,2.255
902,2.12,2.17
903,2.245,2.295
904,2.175,2.25
905,2.205,2.255
906,2.24,2.265
907,2.08,2.18
908,2.23,2.305
909,2.23,2.33
910,2.135,2.16
911,2.18,2.205
912,2.245,2.27
913,2.265,2.34
914,2.25,2.25
915,2.25,2.3
916,2.18,2.305
917,2.215,2.24
918,2.255,2.33
919,2.27,2.37
920,2.135,2.185
921,2.205,2.28
922,2.195,2.295
923,2.075,2.15
924,2.27,2.32
925,2.205,2.23
926,2.035,2.035
927,2.205,2.305
928,2.245,2.27
929,2.07,2.145
930,2.075,2.125
931,2.22,2.295
932,2.225,2.325
933,2.145,2.22
934,2.23,2.305
935,2.18,2.23
936,2.235,2.335
937,2.165,2.24
938,2.18,2.205
939,2.1,2.175
940,2.26,2.26
941,2.125,2.2
942,2.3,2.375
943,2.175,2.25
944,2.305,2.38
945,2.115,2.14
946,2.3,2.35
947,2.255,2.33
948,2.145,2.22
949,2.215,2.34
950,2.165,2.24
951,2.15,2.275
952,2.255,2.305
953,2.325,2.375
954,2.21,2.26
955,2.18,2.205
956,2.19,2.315
957,2.33,2.405
958,2.3,2.375
959,2.17,2.22
960,2.18,2.255
961,2.08,2.155
962,2.135,2.235
963,2.2,2.225
964,2.2,2.275
965,2.24,2.34
966,2.28,2.33
967,2.26,2.31
968,2.195,2.27
969,2.275,2.325
970,2.14,2.19
971,2.195,2.27
972,2.205,2.23
973,2.25,2.3
974,2.29,2.34
975,2.175,2.3
976,2.315,2.39
977,2.09,2.165
978,2.1,2.15
979,2.205,2.28
980,2.245,2.295
981,2.285,2.385
982,2.28,2.28
983,2.12,2.17
984,2.23,2.33
985,2.15,2.175
986,2.195,2.27
987,2.225,2.3
988,2.195,2.22
989,2.19,2.215
990,2.15,2.2
991,2.2,2.25
992,2.11,2.16
993,2.305,2.33
994,2.215,2.315
995,2.18,2.23
996,2.35,2.4
997,2.105,2.205
998,2.14,2.215
999,2.25,2.325
