,NeuralAgent_Student3_200bAgent,Student3_200bAgent
326,2.985,2.46
327,2.83,2.48
328,3.03,2.48
329,3.11,2.51
330,2.94,2.465
331,2.99,2.59
332,2.945,2.545
333,3.07,2.445
334,3.0,2.525
335,3.07,2.57
336,3.05,2.625
337,3.145,2.595
338,3.085,2.51
339,3.055,2.58
340,2.995,2.545
341,3.13,2.53
342,3.005,2.505
343,3.085,2.56
344,3.08,2.58
345,3.1,2.575
346,3.07,2.495
347,3.115,2.59
348,3.13,2.605
349,3.175,2.625
350,3.155,2.505
351,3.155,2.58
352,3.055,2.63
353,3.18,2.555
354,3.07,2.545
355,3.045,2.57
356,3.075,2.575
357,3.12,2.52
358,3.13,2.555
359,3.12,2.57
360,2.915,2.615
361,3.11,2.685
362,3.075,2.65
363,3.11,2.485
364,3.1,2.575
365,3.075,2.7
366,3.13,2.555
367,3.085,2.66
368,3.07,2.57
369,3.07,2.545
370,3.07,2.545
371,3.08,2.605
372,3.135,2.61
373,3.085,2.76
374,3.17,2.645
375,3.09,2.79
376,3.015,2.615
377,3.105,2.655
378,3.13,2.605
379,3.145,2.695
380,3.135,2.66
381,3.135,2.61
382,3.14,2.69
383,3.1,2.7
384,3.095,2.695
385,3.115,2.69
386,3.115,2.64
387,3.11,2.56
388,3.155,2.63
389,3.185,2.61
390,3.145,2.62
391,3.085,2.76
392,3.12,2.72
393,3.11,2.61
394,3.045,2.72
395,3.145,2.645
396,3.09,2.74
397,3.09,2.665
398,3.06,2.685
399,3.175,2.675
400,3.05,2.675
401,3.105,2.705
402,3.095,2.645
403,3.13,2.68
404,3.115,2.69
405,3.1,2.7
406,3.08,2.83
407,3.14,2.74
408,3.09,2.79
409,3.155,2.655
410,3.055,2.78
411,3.15,2.725
412,3.095,2.72
413,3.135,2.76
414,3.09,2.765
415,3.13,2.78
416,3.08,2.83
417,3.125,2.65
418,3.075,2.725
419,3.125,2.775
420,3.11,2.785
421,3.06,2.835
422,3.05,2.85
423,3.09,2.815
424,3.14,2.665
425,3.11,2.81
426,3.07,2.845
427,3.13,2.78
428,3.08,2.855
429,3.09,2.74
430,3.11,2.835
431,3.12,2.795
432,3.06,2.81
433,3.12,2.795
434,3.14,2.79
435,3.1,2.8
436,3.105,2.805
437,3.13,2.78
438,3.145,2.695
439,3.09,2.79
440,3.015,2.815
441,3.12,2.77
442,3.085,2.835
443,3.0,2.825
444,3.095,2.82
445,3.145,2.77
446,3.11,2.81
447,3.12,2.82
448,3.13,2.805
449,3.11,2.835
450,3.07,2.82
451,3.05,2.875
452,3.045,2.845
453,3.08,2.88
454,3.105,2.83
455,3.025,2.925
456,3.1,2.85
457,3.075,2.875
458,3.06,2.91
459,3.08,2.88
460,3.035,2.91
461,3.075,2.85
462,3.11,2.81
463,3.055,2.88
464,3.07,2.895
465,3.085,2.86
466,3.015,2.915
467,3.08,2.83
468,3.05,2.875
469,3.04,2.915
470,3.09,2.84
471,3.045,2.92
472,3.045,2.845
473,3.06,2.91
474,3.06,2.885
475,3.01,2.86
476,3.05,2.85
477,3.055,2.905
478,3.1,2.825
479,3.11,2.835
480,3.035,2.91
481,3.085,2.86
482,3.06,2.885
483,3.04,2.89
484,3.055,2.88
485,3.07,2.82
486,3.06,2.91
487,2.965,2.94
488,3.045,2.845
489,3.08,2.88
490,3.07,2.895
491,3.005,2.905
492,3.045,2.895
493,3.045,2.92
494,3.0,2.975
495,3.05,2.925
496,3.015,2.965
497,3.07,2.895
498,3.065,2.89
499,3.055,2.905
500,3.085,2.86
501,3.085,2.86
502,3.03,2.905
503,3.03,2.93
504,3.08,2.88
505,3.065,2.89
506,3.035,2.935
507,3.08,2.88
508,3.075,2.875
509,3.035,2.935
510,3.03,2.905
511,3.045,2.92
512,3.02,2.92
513,3.07,2.87
514,3.07,2.895
515,3.08,2.88
516,3.025,2.95
517,3.07,2.895
518,3.04,2.94
519,3.025,2.925
520,3.035,2.935
521,3.055,2.88
522,2.97,2.97
523,3.025,2.95
524,3.055,2.88
525,3.025,2.925
526,3.045,2.92
527,3.025,2.925
528,3.01,2.935
529,3.05,2.925
530,3.015,2.94
531,3.045,2.92
532,3.08,2.88
533,3.065,2.865
534,3.025,2.95
535,2.995,2.92
536,2.965,3.015
537,3.05,2.925
538,2.965,2.99
539,3.025,2.9
540,3.02,2.945
541,3.055,2.905
542,2.985,2.985
543,3.07,2.87
544,3.01,2.96
545,3.05,2.9
546,3.035,2.91
547,3.03,2.955
548,3.025,2.95
549,3.075,2.875
550,3.04,2.94
551,3.06,2.91
552,3.025,2.925
553,3.06,2.91
554,3.05,2.875
555,3.025,2.925
556,3.01,2.985
557,3.045,2.92
558,3.03,2.93
559,3.03,2.955
560,3.015,2.94
561,2.98,3.005
562,3.05,2.925
563,3.01,2.96
564,3.045,2.92
565,3.02,2.92
566,2.99,2.99
567,3.005,2.955
568,3.04,2.94
569,3.075,2.875
570,3.015,2.94
571,3.035,2.91
572,3.0,2.975
573,3.03,2.955
574,3.065,2.89
575,3.015,2.915
576,2.975,3.0
577,3.01,2.935
578,3.005,2.98
579,3.025,2.95
580,3.0,2.975
581,2.965,2.99
582,3.025,2.95
583,3.02,2.92
584,2.97,2.995
585,3.035,2.91
586,3.08,2.88
587,3.015,2.965
588,3.015,2.965
589,3.005,2.98
590,3.015,2.94
591,3.07,2.895
592,3.045,2.92
593,3.05,2.925
594,3.04,2.94
595,3.0,2.95
596,3.03,2.955
597,3.025,2.95
598,3.035,2.935
599,3.06,2.91
600,3.015,2.94
601,3.03,2.955
602,3.015,2.965
603,3.01,2.96
604,2.985,3.01
605,3.02,2.97
606,2.975,3.0
607,3.05,2.925
608,3.02,2.97
609,3.04,2.915
610,2.975,3.0
611,3.015,2.965
612,3.055,2.855
613,3.055,2.905
614,3.05,2.875
615,3.015,2.965
616,3.04,2.94
617,3.02,2.945
618,3.0,2.975
619,2.995,2.97
620,3.02,2.895
621,3.06,2.91
622,3.005,2.98
623,3.005,2.98
624,3.0,2.975
625,3.035,2.935
626,2.985,2.96
627,3.02,2.97
628,3.01,2.935
629,3.05,2.925
630,3.02,2.945
631,3.005,2.955
632,2.985,2.985
633,3.025,2.95
634,3.04,2.94
635,3.015,2.965
636,2.985,2.985
637,3.025,2.95
638,3.06,2.91
639,3.0,2.975
640,2.965,2.99
641,2.985,3.01
642,3.015,2.965
643,3.035,2.935
644,3.01,2.96
645,3.045,2.92
646,3.03,2.93
647,3.025,2.95
648,3.0,2.95
649,3.005,2.93
650,2.995,2.995
651,2.99,2.99
652,3.025,2.95
653,3.015,2.965
654,2.995,2.995
655,2.995,2.995
656,2.995,2.995
657,3.015,2.965
658,2.99,2.99
659,3.025,2.95
660,3.0,2.975
661,3.005,2.98
662,3.005,2.955
663,2.995,2.97
664,3.055,2.905
665,3.01,2.96
666,3.015,2.965
667,3.045,2.92
668,3.0,2.975
669,3.02,2.97
670,3.01,2.96
671,2.995,2.995
672,3.005,2.98
673,3.015,2.965
674,3.015,2.965
675,3.07,2.895
676,3.025,2.95
677,3.02,2.97
678,3.0,2.975
679,2.995,2.995
680,3.0,2.975
681,3.03,2.955
682,3.0,2.975
683,3.02,2.97
684,3.005,2.955
685,3.01,2.96
686,3.0,3.0
687,3.0,2.975
688,3.025,2.95
689,3.005,2.98
690,3.025,2.95
691,2.975,3.0
692,3.0,2.975
693,3.0,2.975
694,3.01,2.985
695,3.0,2.975
696,3.01,2.985
697,3.03,2.955
698,2.995,2.97
699,3.02,2.97
700,3.03,2.93
701,3.01,2.985
702,3.045,2.92
703,3.015,2.965
704,2.98,3.005
705,3.02,2.97
706,3.01,2.96
707,3.0,3.0
708,3.02,2.945
709,2.99,2.99
710,3.02,2.97
711,3.025,2.95
712,3.01,2.985
713,3.005,2.955
714,3.02,2.97
715,3.035,2.935
716,2.99,2.99
717,2.995,2.995
718,3.005,2.98
719,3.0,2.975
720,3.005,2.98
721,3.02,2.97
722,3.025,2.95
723,3.005,2.98
724,3.03,2.955
725,3.025,2.95
726,3.025,2.95
727,3.04,2.94
728,3.02,2.945
729,3.015,2.965
730,3.0,3.0
731,3.05,2.925
732,3.025,2.95
733,3.03,2.93
734,2.97,2.995
735,2.97,2.995
736,3.025,2.95
737,3.015,2.965
738,3.025,2.95
739,3.02,2.97
740,2.99,2.99
741,3.02,2.97
742,3.03,2.905
743,3.0,2.975
744,3.015,2.965
745,2.96,3.01
746,3.005,2.93
747,2.965,3.015
748,3.015,2.965
749,3.03,2.955
750,2.985,3.01
751,3.005,2.98
752,3.0,3.0
753,3.01,2.985
754,3.015,2.94
755,3.0,3.0
756,3.025,2.95
757,2.985,2.985
758,3.005,2.98
759,3.025,2.95
760,3.015,2.965
761,3.04,2.94
762,3.005,2.98
763,3.005,2.98
764,2.995,2.995
765,3.015,2.94
766,2.985,2.985
767,2.985,3.01
768,3.025,2.95
769,2.99,2.99
770,2.995,2.995
771,3.005,2.98
772,3.01,2.985
773,2.995,2.995
774,3.01,2.985
775,3.005,2.98
776,3.05,2.925
777,3.035,2.935
778,3.015,2.965
779,3.015,2.965
780,2.995,2.995
781,2.985,3.01
782,3.0,3.0
783,3.04,2.94
784,3.04,2.94
785,3.025,2.925
786,3.015,2.965
787,3.015,2.965
788,3.01,2.96
789,2.96,3.01
790,3.005,2.98
791,2.995,2.995
792,2.995,2.995
793,3.01,2.985
794,3.005,2.98
795,2.995,2.995
796,3.0,2.975
797,2.98,3.005
798,3.005,2.905
799,3.05,2.925
800,3.01,2.96
801,3.005,2.98
802,3.015,2.965
803,3.0,3.0
804,3.005,2.98
805,3.02,2.945
806,3.02,2.97
807,3.015,2.965
808,3.03,2.955
809,3.03,2.955
810,3.05,2.925
811,3.01,2.985
812,2.965,3.015
813,2.995,2.995
814,2.985,2.96
815,2.98,3.005
816,3.005,2.98
817,2.97,3.02
818,3.0,3.0
819,3.01,2.985
820,3.0,3.0
821,3.01,2.985
822,3.035,2.935
823,3.015,2.965
824,3.01,2.985
825,3.0,3.0
826,3.04,2.94
827,3.03,2.955
828,2.99,2.99
829,3.02,2.97
830,3.015,2.965
831,2.995,2.97
832,2.985,2.985
833,2.97,2.995
834,3.015,2.965
835,3.03,2.955
836,3.02,2.97
837,3.01,2.985
838,3.01,2.985
839,3.01,2.985
840,3.01,2.985
841,2.98,3.005
842,3.0,3.0
843,2.99,2.99
844,3.0,3.0
845,3.005,2.98
846,3.01,2.96
847,3.0,2.975
848,3.005,2.98
849,3.04,2.94
850,3.035,2.935
851,2.985,3.01
852,2.985,3.01
853,3.025,2.95
854,3.0,3.0
855,2.98,3.005
856,3.02,2.97
857,3.015,2.965
858,3.015,2.965
859,3.055,2.905
860,3.03,2.955
861,3.005,2.955
862,3.005,2.98
863,3.015,2.965
864,3.015,2.965
865,2.985,3.01
866,3.01,2.985
867,2.985,3.01
868,3.0,2.975
869,3.02,2.97
870,2.955,3.03
871,3.01,2.985
872,3.015,2.965
873,2.995,2.995
874,3.02,2.97
875,2.995,2.97
876,2.99,2.99
877,3.03,2.955
878,3.005,2.98
879,3.02,2.945
880,3.01,2.985
881,2.995,2.995
882,3.01,2.985
883,3.005,2.98
884,3.01,2.985
885,3.005,2.98
886,3.015,2.965
887,2.995,2.995
888,3.03,2.955
889,3.04,2.94
890,3.0,2.975
891,3.005,2.98
892,3.03,2.955
893,2.995,2.995
894,3.015,2.965
895,2.955,3.03
896,3.005,2.98
897,3.005,2.98
898,3.015,2.965
899,2.975,3.0
900,3.01,2.985
901,3.0,2.975
902,3.005,2.98
903,3.01,2.96
904,3.005,2.98
905,3.005,2.98
906,2.995,2.995
907,3.01,2.985
908,3.03,2.955
909,2.975,3.0
910,3.02,2.97
911,3.005,2.98
912,2.985,3.01
913,3.03,2.955
914,3.03,2.955
915,3.005,2.98
916,2.995,2.995
917,3.015,2.965
918,2.99,2.965
919,3.01,2.985
920,3.015,2.965
921,3.025,2.95
922,3.0,3.0
923,3.02,2.97
924,3.005,2.98
925,2.985,3.01
926,2.98,3.005
927,3.02,2.97
928,2.975,3.0
929,3.01,2.985
930,3.015,2.965
931,3.03,2.955
932,2.995,2.995
933,2.985,3.01
934,3.0,3.0
935,3.01,2.985
936,3.015,2.965
937,3.015,2.965
938,3.035,2.935
939,3.025,2.95
940,3.005,2.98
941,2.985,3.01
942,2.985,2.985
943,3.005,2.98
944,3.0,3.0
945,2.98,3.005
946,3.02,2.97
947,2.99,2.99
948,3.01,2.96
949,2.985,3.01
950,3.01,2.96
951,2.98,3.005
952,3.01,2.985
953,2.98,3.005
954,2.985,3.01
955,3.02,2.97
956,3.02,2.97
957,3.01,2.985
958,2.985,3.01
959,2.995,2.995
960,3.015,2.965
961,2.995,2.995
962,3.005,2.955
963,3.0,3.0
964,3.01,2.985
965,3.005,2.98
966,3.0,3.0
967,2.995,2.995
968,3.005,2.98
969,2.985,3.01
970,3.01,2.96
971,3.015,2.965
972,2.985,2.985
973,3.0,3.0
974,3.02,2.97
975,3.01,2.985
976,3.015,2.965
977,2.985,3.01
978,3.01,2.985
979,3.02,2.945
980,2.995,2.995
981,2.995,2.995
982,2.995,2.995
983,3.01,2.985
984,2.995,2.995
985,3.02,2.97
986,3.01,2.96
987,3.01,2.985
988,3.0,3.0
989,3.02,2.97
990,3.025,2.95
991,3.01,2.985
992,3.015,2.965
993,3.01,2.985
994,3.0,2.975
995,3.0,3.0
996,2.985,3.01
997,3.005,2.98
998,2.98,3.005
999,3.01,2.985
