,NeuralAgent_Student7_200bAgent_rng,Student7_200bAgent
133,0.585,2.885
134,0.57,2.92
135,0.585,2.885
136,1.085,1.035
137,1.06,0.985
138,2.46,2.46
139,2.44,2.39
140,1.07,1.02
141,0.565,2.915
142,0.59,2.865
143,1.135,1.085
144,1.24,1.165
145,0.58,2.88
146,1.095,1.095
147,1.04,1.04
148,1.095,1.07
149,1.11,1.06
150,1.06,1.01
151,1.095,1.045
152,1.075,1.1
153,1.045,1.02
154,1.085,1.035
155,0.595,2.845
156,0.57,2.92
157,1.07,1.02
158,1.15,1.125
159,0.575,2.9
160,0.595,2.845
161,0.595,2.845
162,1.105,1.03
163,0.595,2.845
164,1.07,1.02
165,1.165,1.115
166,1.075,1.05
167,0.595,2.845
168,1.06,1.035
169,1.075,1.05
170,0.575,2.9
171,1.105,1.055
172,1.18,1.13
173,0.58,2.88
174,1.065,1.04
175,1.17,1.17
176,1.08,1.03
177,1.15,1.125
178,1.265,1.19
179,1.135,1.11
180,1.14,1.065
181,1.105,1.08
182,0.82,1.945
183,1.105,1.055
184,1.095,1.02
185,1.17,1.145
186,0.6,2.825
187,1.085,1.085
188,1.09,1.065
189,1.105,1.055
190,1.41,1.385
191,1.125,1.05
192,1.1,1.075
193,1.14,1.14
194,1.135,1.085
195,1.07,1.045
196,0.58,2.905
197,0.815,1.965
198,1.055,1.08
199,1.17,1.12
200,1.045,1.02
201,0.82,1.92
202,1.16,1.11
203,1.325,1.275
204,1.075,1.075
205,1.325,1.275
206,1.11,1.085
207,1.115,1.09
208,0.805,1.98
209,1.12,1.095
210,1.105,1.055
211,1.1,1.05
212,1.19,1.215
213,1.105,1.08
214,1.345,1.32
215,1.14,1.14
216,0.79,2.015
217,1.15,1.1
218,1.095,1.095
219,1.62,1.57
220,0.825,1.925
221,1.28,1.23
222,1.29,1.215
223,1.265,1.215
224,0.585,2.885
225,0.82,1.945
226,1.375,1.35
227,1.23,1.255
228,0.795,1.995
229,1.29,1.265
230,0.82,1.945
231,1.105,1.055
232,1.07,1.045
233,1.295,1.245
234,1.13,1.155
235,1.45,1.45
236,1.36,1.335
237,1.125,1.1
238,1.15,1.175
239,1.085,1.11
240,1.195,1.17
241,1.11,1.06
242,0.57,2.92
243,0.58,2.905
244,1.065,1.04
245,1.13,1.105
246,1.14,1.115
247,1.18,1.155
248,0.82,1.945
249,1.175,1.125
250,0.565,2.94
251,1.23,1.23
252,1.21,1.16
253,1.37,1.345
254,1.455,1.43
255,0.575,2.9
256,1.21,1.185
257,1.24,1.265
258,1.095,1.07
259,1.1,1.1
260,1.065,1.04
261,1.745,1.795
262,2.675,1.0
263,1.1,1.075
264,1.76,1.71
265,1.53,1.53
266,1.15,1.15
267,1.095,1.045
268,1.565,1.515
269,0.58,2.88
270,1.095,1.045
271,1.18,1.155
272,0.595,2.845
273,1.225,1.2
274,0.57,2.895
275,1.175,1.175
276,1.06,0.985
277,1.365,1.34
278,1.145,1.095
279,0.81,1.96
280,1.13,1.105
281,1.165,1.14
282,1.085,1.135
283,1.075,1.05
284,1.215,1.215
285,0.795,2.02
286,0.81,1.985
287,1.115,1.115
288,1.1,1.05
289,1.075,1.05
290,1.13,1.13
291,1.07,1.02
292,1.09,1.09
293,1.25,1.225
294,1.105,1.055
295,0.775,2.075
296,1.095,1.07
297,0.795,2.02
298,1.445,1.395
299,1.075,1.05
300,1.21,1.16
301,2.645,1.07
302,1.11,1.085
303,1.06,1.06
304,1.06,1.035
305,1.105,1.055
306,2.695,0.995
307,1.19,1.14
308,1.1,1.075
309,1.115,1.065
310,1.09,1.04
311,1.205,1.205
312,1.065,1.04
313,1.08,1.03
314,1.05,1.025
315,1.15,1.15
316,1.15,1.1
317,1.09,1.09
318,1.25,1.25
319,1.045,1.045
320,1.325,1.275
321,1.08,1.055
322,1.17,1.145
323,1.22,1.22
324,1.1,1.025
325,0.805,1.98
326,1.16,1.11
327,1.08,1.105
328,1.145,1.12
329,1.16,1.11
330,1.41,1.36
331,0.79,2.04
332,1.29,1.315
333,1.2,1.175
334,1.29,1.29
335,1.225,1.2
336,1.18,1.18
337,1.03,1.055
338,1.445,1.37
339,0.79,2.04
340,1.085,1.06
341,1.195,1.17
342,1.34,1.315
343,0.56,2.96
344,1.155,1.13
345,1.225,1.2
346,1.23,1.18
347,1.105,1.13
348,1.215,1.215
349,0.565,2.915
350,1.11,1.11
351,1.59,1.515
352,1.76,1.735
353,1.68,1.655
354,1.39,1.39
355,1.75,1.725
356,0.305,3.955
357,1.385,1.385
358,1.075,1.05
359,2.675,1.025
360,1.675,1.65
361,1.345,1.32
362,0.82,1.945
363,0.815,1.94
364,0.575,2.9
365,0.785,2.06
366,1.16,1.135
367,0.82,1.945
368,1.195,1.195
369,1.13,1.105
370,1.09,1.04
371,1.125,1.1
372,1.145,1.095
373,1.165,1.115
374,1.1,1.1
375,1.14,1.115
376,1.22,1.22
377,0.8,2.025
378,0.815,1.965
379,0.565,2.94
380,1.36,1.335
381,0.805,2.005
382,1.13,1.105
383,1.195,1.17
384,1.16,1.16
385,1.175,1.15
386,1.115,1.09
387,0.53,3.03
388,0.565,2.94
389,1.075,1.075
390,1.33,1.28
391,0.79,2.015
392,1.28,1.28
393,1.115,1.14
394,0.56,2.96
395,1.13,1.08
396,1.235,1.16
397,1.09,1.04
398,1.1,1.075
399,0.575,2.925
400,1.165,1.09
401,1.11,1.085
402,1.09,1.065
403,1.135,1.085
404,1.16,1.185
405,1.245,1.195
406,1.17,1.095
407,1.16,1.135
408,1.13,1.105
409,2.51,1.26
410,1.19,1.19
411,1.12,1.095
412,1.085,1.035
413,1.075,1.075
414,1.145,1.095
415,1.165,1.14
416,1.135,1.135
417,2.56,1.185
418,2.61,1.135
419,1.075,1.05
420,1.16,1.085
421,1.075,1.05
422,0.79,2.04
423,1.055,1.055
424,1.285,1.235
425,1.08,1.055
426,2.575,1.15
427,0.8,2.025
428,2.565,1.19
429,1.125,1.1
430,1.045,1.02
431,0.795,2.02
432,0.785,2.035
433,1.185,1.11
434,1.07,1.095
435,1.21,1.185
436,1.115,1.09
437,1.115,1.09
438,1.1,1.025
439,1.07,1.02
440,2.555,1.205
441,1.21,1.21
442,1.13,1.08
443,1.085,1.035
444,1.025,1.075
445,1.275,1.225
446,1.08,1.03
447,1.085,1.11
448,1.015,1.115
449,1.075,1.05
450,1.28,1.28
451,1.055,1.08
452,1.07,1.045
453,1.07,1.045
454,1.07,1.07
455,1.07,1.07
456,1.125,1.075
457,1.375,1.4
458,0.805,1.955
459,1.1,1.125
460,1.115,1.09
461,0.8,2.0
462,0.795,2.02
463,1.155,1.13
464,0.8,2.0
465,1.355,1.355
466,1.265,1.265
467,1.15,1.125
468,1.11,1.11
469,1.6,1.55
470,1.21,1.21
471,1.13,1.08
472,1.65,1.625
473,2.565,1.165
474,0.815,1.965
475,1.485,1.435
476,1.23,1.18
477,1.185,1.135
478,1.195,1.245
479,1.03,1.055
480,1.28,1.255
481,1.33,1.33
482,1.32,1.295
483,1.12,1.095
484,0.775,2.075
485,2.545,1.22
486,1.15,1.1
487,1.245,1.245
488,1.23,1.18
489,1.355,1.33
490,1.065,1.04
491,1.065,1.09
492,0.805,1.98
493,1.085,1.035
494,2.59,1.14
495,1.055,1.055
496,2.49,1.29
497,1.06,1.035
498,1.175,1.15
499,1.205,1.13
500,2.545,1.22
501,1.075,1.05
502,1.17,1.12
503,1.115,1.065
504,1.105,1.08
505,0.8,2.0
506,1.055,1.08
507,1.29,1.24
508,1.085,1.06
509,1.06,1.035
510,0.8,2.0
511,1.095,1.02
512,1.065,1.04
513,1.16,1.11
514,0.81,1.985
515,1.06,1.035
516,1.065,1.04
517,0.815,1.965
518,1.275,1.225
519,1.04,1.04
520,1.15,1.075
521,0.795,2.02
522,1.275,1.225
523,0.8,1.975
524,1.315,1.265
525,1.36,1.31
526,1.07,1.045
527,1.085,1.085
528,1.145,1.145
529,1.205,1.205
530,1.145,1.12
531,1.25,1.25
532,2.58,1.155
533,1.265,1.215
534,0.8,2.0
535,1.085,1.06
536,1.185,1.135
537,1.32,1.295
538,1.08,1.08
539,1.15,1.125
540,0.8,2.0
541,1.055,1.08
542,1.235,1.26
543,1.275,1.225
544,1.115,1.09
545,1.115,1.09
546,1.315,1.29
547,1.05,1.0
548,1.155,1.13
549,1.155,1.13
550,0.805,1.98
551,1.12,1.045
552,1.135,1.11
553,1.085,1.085
554,1.145,1.12
555,0.81,1.96
556,1.085,1.035
557,1.23,1.18
558,1.095,1.07
559,1.195,1.195
560,1.095,1.095
561,1.105,1.105
562,0.795,1.995
563,1.17,1.145
564,1.105,1.105
565,0.825,1.925
566,1.53,1.48
567,1.19,1.19
568,2.43,1.38
569,0.81,1.985
570,1.485,1.435
571,1.11,1.035
572,1.08,1.055
573,1.115,1.09
574,1.07,1.02
575,1.45,1.425
576,1.1,1.1
577,0.82,1.945
578,1.375,1.325
579,1.15,1.15
580,1.155,1.13
581,1.12,1.12
582,1.135,1.11
583,1.2,1.2
584,1.28,1.205
585,2.53,1.23
586,1.14,1.115
587,1.16,1.11
588,1.07,1.07
589,1.18,1.13
590,1.165,1.165
591,1.03,1.055
592,1.23,1.205
593,1.215,1.165
594,1.145,1.095
595,1.06,1.035
596,1.09,1.065
597,1.295,1.27
598,1.315,1.29
599,1.105,1.105
600,1.415,1.415
601,0.815,1.965
602,1.055,1.03
603,1.2,1.15
604,1.265,1.24
605,0.795,2.02
606,0.815,1.965
607,0.805,1.98
608,1.365,1.34
609,2.51,1.285
610,0.805,2.005
611,0.8,1.975
612,0.805,1.98
613,1.17,1.145
614,1.33,1.255
615,1.135,1.11
616,1.13,1.105
617,1.165,1.14
618,1.06,0.985
619,1.29,1.265
620,2.455,1.38
621,2.505,1.255
622,0.8,2.025
623,0.79,2.015
624,1.105,1.105
625,1.19,1.215
626,1.145,1.12
627,1.03,1.055
628,1.03,1.105
629,1.11,1.085
630,1.705,1.705
631,0.8,2.025
632,1.245,1.245
633,1.16,1.11
634,1.24,1.165
635,1.095,1.07
636,1.205,1.155
637,1.07,1.02
638,1.35,1.3
639,1.195,1.17
640,1.125,1.125
641,1.165,1.14
642,1.235,1.235
643,0.815,1.965
644,1.115,1.09
645,1.165,1.165
646,1.065,1.04
647,1.105,1.13
648,1.145,1.095
649,1.075,1.075
650,1.115,1.09
651,1.045,1.02
652,1.265,1.215
653,2.47,1.32
654,1.065,1.065
655,1.05,1.025
656,2.43,1.405
657,1.115,1.115
658,1.14,1.115
659,1.065,1.065
660,1.14,1.115
661,1.27,1.22
662,1.085,1.06
663,1.15,1.1
664,1.375,1.325
665,1.195,1.195
666,1.335,1.31
667,0.81,1.985
668,1.045,1.045
669,1.125,1.125
670,1.27,1.245
671,1.285,1.26
672,1.185,1.21
673,1.13,1.13
674,1.1,1.125
675,1.33,1.305
676,1.075,1.075
677,1.54,1.515
678,2.455,1.355
679,0.795,1.995
680,2.435,1.36
681,1.07,1.02
682,2.505,1.28
683,1.325,1.3
684,1.485,1.46
685,1.15,1.1
686,1.26,1.235
687,1.265,1.265
688,1.335,1.31
689,2.565,1.19
690,1.29,1.24
691,1.035,1.085
692,1.1,1.05
693,1.08,1.105
694,1.09,1.065
695,1.545,1.47
696,1.25,1.2
697,1.145,1.17
698,1.065,1.04
699,1.065,1.065
700,1.145,1.12
701,1.11,1.11
702,1.04,1.065
703,1.035,1.035
704,1.115,1.115
705,1.27,1.27
706,1.33,1.28
707,1.52,1.495
708,1.1,1.075
709,1.125,1.125
710,1.285,1.285
711,1.195,1.145
712,1.035,1.06
713,0.775,2.075
714,1.02,1.095
715,1.36,1.31
716,1.09,1.04
717,1.07,1.045
718,1.115,1.115
719,1.515,1.465
720,1.29,1.24
721,2.525,1.25
722,1.215,1.19
723,1.045,1.045
724,1.35,1.3
725,1.02,1.095
726,1.1,1.05
727,1.03,1.08
728,1.15,1.1
729,1.04,1.04
730,1.13,1.105
731,1.36,1.335
732,1.41,1.385
733,1.45,1.425
734,1.185,1.21
735,1.325,1.3
736,1.025,1.125
737,1.075,1.05
738,2.475,1.35
739,1.1,1.025
740,1.045,1.02
741,1.11,1.085
742,1.14,1.14
743,1.235,1.185
744,1.045,1.02
745,1.195,1.195
746,1.2,1.2
747,1.14,1.115
748,1.09,1.09
749,1.075,1.025
750,1.08,1.03
751,0.805,1.98
752,1.25,1.25
753,1.03,1.08
754,0.805,1.98
755,1.44,1.44
756,1.385,1.36
757,1.055,1.03
758,1.085,1.06
759,1.13,1.08
760,1.12,1.12
761,1.1,1.075
762,0.77,2.07
763,1.14,1.115
764,1.495,1.495
765,0.79,2.015
766,1.285,1.26
767,1.29,1.265
768,1.02,1.12
769,1.525,1.525
770,1.08,1.055
771,1.17,1.12
772,1.17,1.17
773,1.28,1.255
774,2.5,1.3
775,1.205,1.155
776,1.125,1.125
777,1.425,1.4
778,1.1,1.05
779,1.15,1.1
780,1.045,1.02
781,1.545,1.545
782,1.49,1.465
783,1.055,1.055
784,1.235,1.185
785,1.13,1.08
786,1.245,1.195
787,2.46,1.335
788,1.025,1.125
789,1.085,1.06
790,2.49,1.315
791,1.395,1.345
792,1.155,1.105
793,1.185,1.185
794,1.145,1.12
795,0.805,1.98
796,0.815,1.965
797,1.28,1.255
798,0.835,1.885
799,1.175,1.175
800,1.34,1.315
801,1.325,1.325
802,1.135,1.11
803,0.815,1.965
804,1.33,1.255
805,2.465,1.34
806,1.465,1.415
807,1.17,1.195
808,1.205,1.155
809,1.035,1.06
810,1.235,1.185
811,1.135,1.135
812,1.14,1.14
813,1.265,1.24
814,1.18,1.13
815,1.385,1.385
816,1.275,1.25
817,1.315,1.29
818,1.11,1.06
819,1.35,1.325
820,1.205,1.205
821,1.38,1.405
822,1.025,1.075
823,2.47,1.345
824,2.505,1.255
825,1.305,1.23
826,1.025,1.1
827,1.12,1.12
828,0.81,1.985
829,1.105,1.08
830,1.045,1.045
831,1.29,1.24
832,1.17,1.12
833,1.35,1.275
834,1.095,1.07
835,1.25,1.225
836,1.17,1.145
837,2.56,1.185
838,1.125,1.075
839,1.265,1.215
840,1.07,1.045
841,0.815,1.965
842,1.13,1.105
843,1.095,1.07
844,0.815,1.965
845,1.185,1.185
846,1.345,1.32
847,0.82,1.945
848,1.36,1.335
849,1.28,1.305
850,1.105,1.08
851,1.175,1.175
852,1.115,1.04
853,1.195,1.17
854,1.185,1.135
855,1.275,1.275
856,0.8,2.0
857,1.105,1.08
858,1.305,1.255
859,1.07,1.02
860,1.07,1.02
861,0.81,1.96
862,1.105,1.08
863,1.12,1.07
864,1.14,1.14
865,1.39,1.415
866,2.445,1.37
867,1.11,1.06
868,1.03,1.08
869,1.725,1.75
870,1.095,1.045
871,1.14,1.115
872,1.045,1.02
873,1.045,1.02
874,0.805,1.98
875,0.81,1.96
876,1.01,1.135
877,1.01,1.135
878,1.7,1.7
879,1.235,1.21
880,1.36,1.335
881,2.52,1.27
882,1.15,1.15
883,1.185,1.11
884,1.04,1.065
885,1.31,1.285
886,1.145,1.095
887,0.805,1.98
888,1.265,1.215
889,1.205,1.155
890,1.135,1.085
891,1.38,1.355
892,1.305,1.33
893,1.14,1.115
894,1.445,1.445
895,0.805,2.005
896,1.345,1.32
897,1.3,1.3
898,1.125,1.125
899,1.04,1.04
900,1.545,1.52
901,1.1,1.075
902,1.29,1.265
903,0.82,1.945
904,1.43,1.405
905,1.16,1.11
906,1.19,1.215
907,1.6,1.6
908,0.82,1.945
909,1.11,1.11
910,1.195,1.12
911,1.21,1.16
912,2.56,1.185
913,1.505,1.48
914,1.205,1.205
915,1.085,1.11
916,1.185,1.135
917,1.3,1.275
918,1.17,1.145
919,1.21,1.185
920,1.165,1.14
921,1.08,1.055
922,1.13,1.105
923,1.615,1.59
924,1.21,1.16
925,1.51,1.51
926,1.185,1.16
927,0.82,1.945
928,1.14,1.115
929,2.45,1.375
930,1.075,1.05
931,1.125,1.125
932,1.155,1.105
933,1.315,1.29
934,1.285,1.285
935,1.28,1.28
936,1.16,1.11
937,0.78,2.055
938,1.075,1.1
939,1.25,1.25
940,1.265,1.265
941,1.05,1.025
942,1.06,1.035
943,1.345,1.295
944,1.22,1.245
945,1.25,1.225
946,1.095,1.095
947,1.105,1.08
948,1.105,1.055
949,1.09,1.04
950,2.48,1.305
951,1.09,1.09
952,1.13,1.08
953,1.23,1.205
954,1.055,1.055
955,1.645,1.645
956,1.14,1.14
957,1.32,1.32
958,1.125,1.1
959,1.11,1.06
960,0.58,2.905
961,0.81,1.985
962,1.11,1.11
963,1.275,1.275
964,1.12,1.095
965,0.57,2.92
966,1.195,1.17
967,1.205,1.18
968,1.25,1.225
969,0.81,1.96
970,1.125,1.1
971,1.215,1.19
972,1.125,1.075
973,1.305,1.255
974,1.23,1.23
975,1.235,1.21
976,1.185,1.185
977,2.425,1.4
978,1.765,1.715
979,1.245,1.17
980,0.78,2.055
981,1.22,1.22
982,1.335,1.31
983,1.135,1.16
984,1.625,1.65
985,1.065,1.065
986,1.1,1.05
987,1.12,1.07
988,1.235,1.235
989,1.46,1.435
990,1.14,1.09
991,0.81,1.985
992,1.26,1.235
993,1.325,1.3
994,1.165,1.14
995,1.105,1.08
996,1.55,1.575
997,0.795,2.02
998,1.125,1.075
999,1.095,1.07
