,NeuralAgent_Student13_200mAgent,Student13_200mAgent
270,1.635,2.735
271,1.405,2.555
272,1.67,2.795
273,1.72,2.895
274,1.64,2.74
275,1.67,2.795
276,1.63,2.68
277,1.75,2.775
278,1.745,2.72
279,1.82,2.895
280,1.805,2.805
281,1.615,2.715
282,1.715,2.815
283,1.735,2.785
284,1.76,2.76
285,1.65,2.8
286,1.63,2.805
287,1.655,2.755
288,1.785,2.835
289,1.625,2.825
290,1.805,2.83
291,1.67,2.795
292,1.56,2.71
293,1.625,2.675
294,1.795,2.92
295,1.595,2.67
296,1.82,2.82
297,1.77,2.82
298,1.73,2.805
299,1.62,2.77
300,1.835,2.91
301,1.78,2.88
302,1.855,2.855
303,1.78,2.805
304,1.865,2.89
305,1.675,2.825
306,1.73,2.805
307,1.92,2.87
308,1.82,2.87
309,1.89,2.865
310,1.635,2.71
311,1.81,2.96
312,1.72,2.87
313,1.865,2.915
314,1.695,2.87
315,1.89,2.89
316,1.72,2.895
317,1.89,2.89
318,1.77,2.995
319,1.795,2.795
320,1.725,2.825
321,1.86,2.835
322,1.855,2.805
323,1.98,2.93
324,1.7,2.875
325,1.94,2.94
326,1.87,2.895
327,2.04,2.915
328,1.825,2.925
329,1.77,2.845
330,1.92,2.945
331,1.825,2.925
332,1.89,2.94
333,1.795,2.845
334,1.835,2.96
335,1.8,2.975
336,1.965,2.89
337,1.86,2.96
338,2.025,2.975
339,2.01,2.91
340,1.825,2.875
341,2.08,2.93
342,1.81,2.835
343,2.11,3.01
344,1.85,3.0
345,2.11,2.885
346,1.885,2.935
347,1.93,2.905
348,1.995,2.945
349,2.09,2.965
350,1.9,2.95
351,2.19,3.04
352,1.97,2.87
353,2.02,2.92
354,2.075,3.05
355,1.955,2.955
356,2.13,2.955
357,2.05,2.975
358,2.175,3.0
359,2.07,3.02
360,2.245,2.97
361,2.03,2.98
362,2.08,2.955
363,2.105,3.03
364,1.86,2.935
365,2.195,3.045
366,2.17,2.995
367,2.035,2.91
368,2.185,3.035
369,2.03,2.93
370,2.115,3.015
371,2.1,3.05
372,2.23,3.03
373,2.075,2.95
374,2.155,3.03
375,2.245,3.045
376,2.135,3.01
377,2.15,2.95
378,2.085,2.985
379,2.14,2.94
380,2.08,2.98
381,2.14,3.065
382,2.19,3.015
383,2.21,3.06
384,2.4,3.025
385,2.215,2.965
386,2.105,3.005
387,2.13,3.03
388,2.095,2.995
389,2.24,3.065
390,2.255,3.03
391,2.295,3.07
392,2.255,3.105
393,2.065,3.04
394,2.28,3.03
395,2.345,2.995
396,2.275,3.05
397,2.375,3.05
398,2.25,3.025
399,2.355,3.055
400,2.26,3.085
401,2.4,3.075
402,2.145,3.02
403,2.29,3.04
404,2.375,3.0
405,2.32,3.07
406,2.235,3.06
407,2.355,3.055
408,2.48,3.03
409,2.45,3.075
410,2.35,3.075
411,2.275,3.05
412,2.105,3.03
413,2.595,3.02
414,2.195,3.02
415,2.395,3.07
416,2.46,3.085
417,2.285,3.06
418,2.595,3.045
419,2.32,3.12
420,2.52,3.045
421,2.525,3.075
422,2.505,3.08
423,2.41,3.06
424,2.48,3.055
425,2.47,3.07
426,2.6,3.075
427,2.445,3.095
428,2.565,3.065
429,2.435,3.06
430,2.53,3.055
431,2.55,3.05
432,2.505,3.055
433,2.365,3.04
434,2.28,3.005
435,2.49,3.015
436,2.395,3.095
437,2.4,3.1
438,2.49,3.09
439,2.35,3.075
440,2.57,3.045
441,2.51,3.06
442,2.46,3.06
443,2.485,3.035
444,2.505,3.08
445,2.605,3.03
446,2.625,3.05
447,2.71,3.06
448,2.415,3.065
449,2.575,3.075
450,2.495,3.045
451,2.63,3.055
452,2.43,3.03
453,2.595,3.07
454,2.515,3.065
455,2.565,3.04
456,2.57,3.045
457,2.51,3.035
458,2.6,3.075
459,2.635,3.06
460,2.575,3.025
461,2.54,3.04
462,2.595,2.995
463,2.62,3.07
464,2.635,3.06
465,2.64,3.065
466,2.66,3.06
467,2.51,3.06
468,2.615,3.065
469,2.65,3.05
470,2.62,3.07
471,2.595,3.045
472,2.62,3.045
473,2.56,3.06
474,2.515,3.04
475,2.52,3.07
476,2.68,3.055
477,2.625,3.075
478,2.675,3.075
479,2.535,3.06
480,2.58,3.08
481,2.71,3.035
482,2.67,3.02
483,2.62,3.07
484,2.655,3.03
485,2.55,3.075
486,2.73,3.03
487,2.57,3.045
488,2.625,3.05
489,2.635,3.06
490,2.735,3.06
491,2.615,3.065
492,2.605,3.055
493,2.7,3.025
494,2.605,3.08
495,2.74,3.04
496,2.585,3.06
497,2.605,3.08
498,2.585,3.035
499,2.585,3.085
500,2.79,3.04
501,2.845,3.02
502,2.615,3.065
503,2.755,3.055
504,2.695,3.045
505,2.67,3.045
506,2.875,3.025
507,2.73,3.055
508,2.765,3.04
509,2.72,3.02
510,2.655,3.055
511,2.63,3.055
512,2.68,3.055
513,2.63,3.08
514,2.795,3.045
515,2.74,3.04
516,2.84,3.04
517,2.74,3.065
518,2.725,3.05
519,2.8,3.05
520,2.68,3.055
521,2.635,3.06
522,2.805,3.03
523,2.63,3.08
524,2.865,3.015
525,2.825,3.025
526,2.67,3.045
527,2.61,3.06
528,2.665,3.065
529,2.61,3.06
530,2.675,3.05
531,2.76,3.06
532,2.64,3.04
533,2.695,3.045
534,2.74,3.065
535,2.58,3.055
536,2.705,3.055
537,2.75,3.05
538,2.725,3.05
539,2.75,3.05
540,2.77,3.045
541,2.7,3.05
542,2.705,3.055
543,2.61,3.06
544,2.69,3.04
545,2.68,3.055
546,2.845,3.02
547,2.66,3.06
548,2.785,3.035
549,2.755,3.055
550,2.575,3.05
551,2.74,3.04
552,2.82,3.02
553,2.58,3.055
554,2.765,3.04
555,2.665,3.04
556,2.795,3.045
557,2.695,3.07
558,2.645,3.02
559,2.66,3.06
560,2.62,3.045
561,2.695,3.07
562,2.63,3.08
563,2.655,3.055
564,2.615,3.015
565,2.845,3.02
566,2.72,3.02
567,2.815,3.04
568,2.94,3.015
569,2.72,3.045
570,2.75,3.025
571,2.53,3.055
572,2.79,3.04
573,2.76,3.06
574,2.9,3.025
575,2.605,3.055
576,2.77,3.045
577,2.65,3.075
578,2.725,3.05
579,2.75,3.05
580,2.665,3.065
581,2.715,3.015
582,2.68,3.055
583,2.775,3.025
584,2.79,3.04
585,2.605,3.055
586,2.845,3.02
587,2.75,3.05
588,2.83,3.005
589,2.76,3.06
590,2.8,3.025
591,2.87,3.02
592,2.755,3.055
593,2.835,3.035
594,2.835,3.035
595,2.835,3.035
596,2.74,3.04
597,2.8,3.05
598,2.79,3.04
599,2.9,3.025
600,2.66,3.06
601,2.725,3.025
602,2.695,3.02
603,2.82,3.045
604,2.72,3.045
605,2.755,3.03
606,2.87,3.02
607,2.645,3.045
608,2.67,3.02
609,2.875,3.025
610,2.665,3.065
611,2.895,3.02
612,2.86,3.035
613,2.75,3.05
614,2.57,3.07
615,2.8,3.05
616,2.63,3.055
617,2.62,3.045
618,2.71,3.035
619,2.755,3.055
620,2.545,3.07
621,2.875,3.025
622,2.765,3.015
623,2.795,3.045
624,2.735,3.06
625,2.56,3.06
626,2.635,3.06
627,2.595,3.07
628,2.65,3.05
629,2.73,3.055
630,2.66,3.035
631,2.675,3.025
632,2.835,3.035
633,2.77,3.045
634,2.88,3.03
635,2.895,3.02
636,2.67,3.07
637,2.715,3.065
638,2.71,3.035
639,2.72,3.045
640,2.94,3.015
641,2.595,3.07
642,2.8,3.05
643,2.85,3.025
644,2.69,3.065
645,2.795,3.045
646,2.52,3.07
647,2.65,3.05
648,2.72,3.045
649,2.79,3.04
650,2.6,3.075
651,2.345,3.095
652,2.775,3.025
653,2.67,3.07
654,2.815,3.04
655,2.58,3.03
656,2.935,3.01
657,2.77,3.02
658,2.8,3.025
659,2.595,3.07
660,2.59,3.065
661,2.435,3.085
662,2.78,3.055
663,2.705,3.03
664,2.71,3.035
665,2.51,3.06
666,2.64,3.04
667,2.805,3.03
668,2.63,3.08
669,2.66,3.035
670,2.855,3.03
671,2.79,3.04
672,2.67,3.045
673,2.685,3.06
674,2.57,3.045
675,2.69,3.065
676,2.65,3.075
677,2.605,3.03
678,2.725,3.05
679,2.77,3.02
680,2.585,3.06
681,2.61,3.085
682,2.795,3.045
683,2.645,3.045
684,2.68,3.03
685,2.675,3.075
686,2.67,2.97
687,2.795,3.045
688,2.665,3.065
689,2.795,3.045
690,2.53,3.08
691,2.74,3.065
692,2.71,3.06
693,2.61,3.06
694,2.62,3.07
695,2.605,3.055
696,2.81,3.01
697,2.635,3.085
698,2.445,3.07
699,2.58,3.03
700,2.68,3.03
701,2.76,3.035
702,2.5,3.075
703,2.65,3.025
704,2.535,3.035
705,2.605,3.055
706,2.68,3.03
707,2.555,3.03
708,2.545,3.07
709,2.89,3.015
710,2.595,3.045
711,2.73,3.055
712,2.56,3.06
713,2.695,3.045
714,2.625,3.075
715,2.43,3.03
716,2.43,3.055
717,2.585,3.035
718,2.545,3.07
719,2.465,3.09
720,2.485,3.01
721,2.595,3.045
722,2.525,3.025
723,2.625,3.05
724,2.62,3.07
725,2.575,3.025
726,2.54,3.065
727,2.545,3.07
728,2.555,3.03
729,2.52,3.07
730,2.485,3.035
731,2.875,3.025
732,2.77,3.045
733,2.565,3.04
734,2.36,3.06
735,2.375,3.025
736,2.5,3.025
737,2.755,3.03
738,2.66,3.06
739,2.495,3.095
740,2.56,3.06
741,2.55,3.05
742,2.51,3.085
743,2.465,3.065
744,2.47,3.07
745,2.575,3.05
746,2.69,3.04
747,2.575,3.05
748,2.455,3.055
749,2.505,3.055
750,2.4,3.075
751,2.47,3.045
752,2.535,3.085
753,2.475,3.075
754,2.785,3.01
755,2.485,3.085
756,2.72,3.045
757,2.62,3.045
758,2.75,3.05
759,2.42,3.07
760,2.505,3.03
761,2.65,3.075
762,2.42,3.045
763,2.595,3.045
764,2.58,3.08
765,2.51,3.01
766,2.53,3.055
767,2.59,3.04
768,2.48,3.055
769,2.565,3.04
770,2.595,3.07
771,2.93,3.005
772,2.455,3.055
773,2.565,3.065
774,2.5,3.0
775,2.52,3.045
776,2.495,3.095
777,2.62,3.02
778,2.515,3.04
779,2.6,3.05
780,2.45,3.05
781,2.58,2.98
782,2.5,3.075
783,2.55,3.0
784,2.48,3.055
785,2.405,3.08
786,2.495,3.045
787,2.65,3.025
788,2.52,3.045
789,2.495,3.07
790,2.35,3.1
791,2.465,3.065
792,2.475,3.025
793,2.49,3.09
794,2.505,3.08
795,2.64,3.065
796,2.54,3.04
797,2.575,3.05
798,2.505,2.98
799,2.83,3.03
800,2.445,3.07
801,2.5,3.05
802,2.53,3.055
803,2.39,3.09
804,2.595,3.02
805,2.515,3.04
806,2.585,3.06
807,2.54,3.04
808,2.475,3.025
809,2.56,3.01
810,2.365,3.09
811,2.565,3.04
812,2.57,3.045
813,2.44,3.04
814,2.505,3.03
815,2.515,3.04
816,2.57,3.02
817,2.76,3.035
818,2.43,3.055
819,2.625,3.025
820,2.585,3.06
821,2.355,3.08
822,2.37,3.07
823,2.485,3.035
824,2.395,3.02
825,2.575,3.05
826,2.46,3.085
827,2.55,3.05
828,2.47,3.045
829,2.465,3.065
830,2.465,3.015
831,2.575,3.025
832,2.54,3.04
833,2.47,2.995
834,2.49,3.04
835,2.4,3.025
836,2.275,3.075
837,2.505,3.03
838,2.455,3.005
839,2.47,3.07
840,2.545,3.02
841,2.63,3.03
842,2.415,3.04
843,2.44,3.04
844,2.395,3.02
845,2.46,3.035
846,2.39,3.065
847,2.48,3.055
848,2.485,3.035
849,2.58,2.98
850,2.43,3.08
851,2.46,3.06
852,2.55,3.05
853,2.505,3.03
854,2.46,3.06
855,2.4,3.05
856,2.455,3.005
857,2.53,3.055
858,2.485,3.06
859,2.395,3.045
860,2.57,3.02
861,2.455,3.03
862,2.31,3.035
863,2.57,2.995
864,2.455,2.98
865,2.385,3.06
866,2.305,3.005
867,2.46,3.035
868,2.345,3.07
869,2.4,3.0
870,2.565,2.99
871,2.4,3.025
872,2.485,3.01
873,2.705,3.03
874,2.44,3.04
875,2.43,3.055
876,2.395,3.045
877,2.375,3.0
878,2.405,3.005
879,2.455,3.03
880,2.575,3.05
881,2.415,3.04
882,2.545,3.02
883,2.435,2.96
884,2.525,3.05
885,2.36,3.01
886,2.465,2.99
887,2.45,3.025
888,2.445,3.02
889,2.375,3.025
890,2.44,3.015
891,2.565,3.04
892,2.45,3.0
893,2.495,2.97
894,2.47,2.97
895,2.47,3.045
896,2.405,3.03
897,2.4,3.0
898,2.43,3.005
899,2.42,3.02
900,2.405,3.005
901,2.405,3.005
902,2.52,3.07
903,2.39,3.04
904,2.415,3.04
905,2.405,3.055
906,2.415,3.015
907,2.63,3.055
908,2.435,3.035
909,2.435,3.06
910,2.565,3.015
911,2.385,3.06
912,2.49,3.015
913,2.4,3.025
914,2.385,3.035
915,2.385,2.985
916,2.305,3.08
917,2.435,2.96
918,2.405,2.955
919,2.53,3.005
920,2.48,3.03
921,2.505,3.03
922,2.57,3.045
923,2.485,3.01
924,2.44,3.065
925,2.465,3.04
926,2.46,3.06
927,2.46,3.035
928,2.455,3.03
929,2.435,2.985
930,2.555,3.055
931,2.5,3.075
932,2.42,3.045
933,2.36,3.035
934,2.395,2.995
935,2.43,3.03
936,2.455,3.005
937,2.37,3.045
938,2.35,3.0
939,2.535,3.01
940,2.43,2.98
941,2.465,3.04
942,2.485,3.01
943,2.4,3.025
944,2.34,3.04
945,2.38,2.98
946,2.355,3.005
947,2.395,2.995
948,2.365,3.015
949,2.45,3.05
950,2.375,3.025
951,2.48,3.005
952,2.355,3.005
953,2.395,3.02
954,2.485,3.085
955,2.56,3.01
956,2.365,3.065
957,2.5,2.975
958,2.455,2.98
959,2.42,3.02
960,2.355,3.005
961,2.505,3.03
962,2.505,3.005
963,2.515,3.015
964,2.44,2.99
965,2.47,2.97
966,2.375,3.0
967,2.435,3.035
968,2.48,3.055
969,2.445,3.045
970,2.5,3.025
971,2.395,3.07
972,2.5,3.0
973,2.445,3.02
974,2.4,3.025
975,2.4,3.025
976,2.455,3.005
977,2.365,2.99
978,2.48,3.08
979,2.46,3.01
980,2.375,3.0
981,2.46,2.985
982,2.385,2.985
983,2.455,3.005
984,2.42,3.07
985,2.35,3.025
986,2.375,3.0
987,2.435,3.01
988,2.44,3.015
989,2.48,3.03
990,2.53,3.08
991,2.35,2.975
992,2.505,3.005
993,2.425,3.05
994,2.35,3.0
995,2.38,3.005
996,2.365,3.04
997,2.455,3.005
998,2.355,2.98
999,2.375,3.0
