,NeuralAgent_Student1_200mAgent,Student1_200mAgent
125,3.835,1.735
126,3.695,1.82
127,3.73,1.905
128,3.78,1.83
129,3.73,1.905
130,3.61,2.085
131,3.605,2.08
132,3.74,1.89
133,3.72,1.92
134,3.67,1.97
135,3.72,1.92
136,3.67,1.995
137,3.81,1.785
138,3.63,2.055
139,3.74,1.89
140,3.63,2.055
141,3.55,2.075
142,3.67,1.995
143,3.52,2.22
144,3.69,1.965
145,3.62,2.07
146,3.7,1.95
147,3.63,2.055
148,3.73,1.905
149,3.59,2.04
150,3.54,2.19
151,3.64,2.04
152,3.49,2.265
153,3.61,2.085
154,3.62,2.07
155,3.52,2.22
156,3.65,2.025
157,3.61,2.085
158,3.57,2.145
159,3.69,1.965
160,3.62,2.07
161,3.63,2.055
162,3.625,2.05
163,3.53,2.205
164,3.57,2.145
165,3.54,2.19
166,3.655,2.005
167,3.73,1.905
168,3.54,2.19
169,3.52,2.22
170,3.5,2.25
171,3.55,2.175
172,3.62,2.07
173,3.47,2.295
174,3.58,2.13
175,3.54,2.19
176,3.49,2.265
177,3.62,2.07
178,3.64,2.04
179,3.45,2.325
180,3.41,2.385
181,3.51,2.235
182,3.37,2.445
183,3.5,2.25
184,3.45,2.325
185,3.52,2.22
186,3.6,2.1
187,3.54,2.19
188,3.43,2.355
189,3.49,2.265
190,3.39,2.415
191,3.555,2.155
192,3.5,2.25
193,3.43,2.355
194,3.45,2.325
195,3.46,2.31
196,3.27,2.47
197,3.35,2.475
198,3.37,2.445
199,3.43,2.355
200,3.4,2.4
201,3.36,2.46
202,3.35,2.475
203,3.38,2.43
204,3.41,2.385
205,3.44,2.34
206,3.465,2.29
207,3.32,2.52
208,3.42,2.37
209,3.42,2.37
210,3.29,2.565
211,3.39,2.415
212,3.46,2.31
213,3.25,2.625
214,3.4,2.4
215,3.36,2.46
216,3.25,2.575
217,3.35,2.475
218,3.36,2.46
219,3.41,2.385
220,3.23,2.655
221,3.37,2.445
222,3.27,2.595
223,3.27,2.595
224,3.41,2.385
225,3.28,2.58
226,3.3,2.55
227,3.32,2.52
228,3.25,2.625
229,3.23,2.655
230,3.27,2.595
231,3.26,2.61
232,3.2,2.7
233,3.3,2.55
234,3.3,2.55
235,3.2,2.7
236,3.31,2.535
237,3.26,2.61
238,3.27,2.595
239,3.22,2.67
240,3.245,2.62
241,3.25,2.625
242,3.245,2.62
243,3.26,2.61
244,3.26,2.61
245,3.17,2.745
246,3.23,2.655
247,3.19,2.715
248,3.21,2.685
249,3.24,2.64
250,3.32,2.52
251,3.2,2.7
252,3.13,2.805
253,3.27,2.595
254,3.18,2.73
255,3.15,2.775
256,3.2,2.7
257,3.16,2.76
258,3.21,2.685
259,3.19,2.715
260,3.23,2.655
261,3.19,2.715
262,3.2,2.7
263,3.16,2.76
264,3.18,2.73
265,3.14,2.79
266,3.14,2.79
267,3.2,2.7
268,3.19,2.715
269,3.12,2.82
270,3.19,2.715
271,3.15,2.775
272,3.15,2.775
273,3.18,2.73
274,3.12,2.82
275,3.16,2.76
276,3.2,2.7
277,3.14,2.79
278,3.17,2.745
279,3.12,2.82
280,3.12,2.82
281,3.11,2.835
282,3.17,2.745
283,3.12,2.82
284,3.15,2.775
285,3.17,2.745
286,3.18,2.73
287,3.11,2.835
288,3.08,2.88
289,3.18,2.73
290,3.12,2.82
291,3.08,2.88
292,3.12,2.82
293,3.12,2.82
294,3.11,2.835
295,3.13,2.805
296,3.05,2.925
297,3.1,2.85
298,3.16,2.76
299,3.1,2.85
300,3.11,2.835
301,3.1,2.85
302,3.1,2.85
303,3.08,2.88
304,3.08,2.88
305,3.12,2.82
306,3.1,2.85
307,3.12,2.82
308,3.09,2.865
309,3.04,2.94
310,3.12,2.82
311,3.14,2.79
312,3.09,2.865
313,3.07,2.895
314,3.11,2.835
315,3.1,2.85
316,3.12,2.82
317,3.12,2.82
318,3.11,2.835
319,3.09,2.865
320,3.12,2.82
321,3.08,2.88
322,3.09,2.865
323,3.12,2.82
324,3.18,2.73
325,3.05,2.925
326,3.11,2.835
327,3.08,2.88
328,3.1,2.85
329,3.12,2.82
330,3.05,2.925
331,3.09,2.865
332,3.12,2.82
333,3.07,2.895
334,3.09,2.865
335,3.05,2.925
336,3.12,2.82
337,3.06,2.91
338,3.13,2.805
339,3.06,2.91
340,3.07,2.895
341,3.08,2.88
342,3.06,2.91
343,3.09,2.865
344,3.06,2.91
345,3.1,2.85
346,3.13,2.805
347,3.05,2.925
348,3.06,2.91
349,3.09,2.865
350,3.05,2.925
351,3.06,2.91
352,3.06,2.91
353,3.07,2.895
354,3.07,2.895
355,3.09,2.865
356,3.07,2.895
357,3.07,2.895
358,3.04,2.94
359,3.08,2.88
360,3.04,2.94
361,3.04,2.94
362,3.06,2.91
363,3.02,2.97
364,3.1,2.85
365,3.07,2.895
366,3.06,2.91
367,3.04,2.94
368,3.06,2.91
369,3.05,2.925
370,3.03,2.955
371,3.06,2.91
372,3.03,2.955
373,3.04,2.94
374,3.05,2.925
375,3.05,2.925
376,3.04,2.94
377,3.07,2.895
378,3.13,2.805
379,3.06,2.91
380,3.08,2.88
381,3.03,2.955
382,3.08,2.88
383,3.04,2.94
384,3.05,2.925
385,3.07,2.895
386,3.04,2.94
387,3.07,2.895
388,3.05,2.925
389,3.05,2.925
390,3.03,2.955
391,3.03,2.955
392,3.04,2.94
393,3.07,2.895
394,3.06,2.91
395,3.06,2.91
396,3.07,2.895
397,3.04,2.94
398,3.06,2.91
399,3.05,2.925
400,3.08,2.88
401,3.03,2.955
402,3.04,2.94
403,3.03,2.955
404,3.06,2.91
405,3.08,2.88
406,3.03,2.955
407,3.04,2.94
408,3.04,2.94
409,3.07,2.895
410,3.04,2.94
411,3.09,2.865
412,3.12,2.82
413,3.02,2.97
414,3.05,2.925
415,3.04,2.94
416,3.04,2.94
417,3.13,2.805
418,3.01,2.985
419,3.02,2.97
420,3.03,2.955
421,3.01,2.985
422,3.05,2.925
423,3.03,2.955
424,3.07,2.895
425,3.03,2.955
426,3.02,2.97
427,3.04,2.94
428,3.05,2.925
429,3.02,2.97
430,3.02,2.97
431,3.02,2.97
432,3.08,2.88
433,3.02,2.97
434,3.08,2.88
435,3.06,2.91
436,3.04,2.94
437,3.06,2.91
438,3.02,2.97
439,3.04,2.94
440,3.03,2.955
441,3.05,2.925
442,3.03,2.955
443,3.02,2.97
444,3.02,2.97
445,3.02,2.97
446,3.04,2.94
447,3.03,2.955
448,3.01,2.985
449,3.02,2.97
450,3.04,2.94
451,3.04,2.94
452,3.06,2.91
453,3.0,3.0
454,3.02,2.97
455,3.0,3.0
456,3.01,2.985
457,3.05,2.925
458,3.02,2.97
459,3.02,2.97
460,3.02,2.97
461,3.03,2.955
462,3.02,2.97
463,3.05,2.925
464,3.04,2.94
465,3.03,2.955
466,3.01,2.985
467,3.04,2.94
468,3.02,2.97
469,3.0,3.0
470,3.02,2.97
471,3.02,2.97
472,3.01,2.985
473,3.01,2.985
474,3.03,2.955
475,3.03,2.955
476,3.03,2.955
477,3.04,2.94
478,3.02,2.97
479,3.06,2.91
480,3.05,2.925
481,3.03,2.955
482,3.0,3.0
483,3.01,2.985
484,3.03,2.955
485,3.05,2.925
486,3.03,2.955
487,3.04,2.94
488,3.0,3.0
489,3.05,2.925
490,3.03,2.955
491,3.04,2.94
492,3.04,2.94
493,3.04,2.94
494,3.04,2.94
495,3.04,2.94
496,3.04,2.94
497,3.03,2.955
498,3.01,2.985
499,3.04,2.94
500,3.0,3.0
501,3.01,2.985
502,3.02,2.97
503,3.02,2.97
504,3.02,2.97
505,3.01,2.985
506,3.03,2.955
507,3.03,2.955
508,3.01,2.985
509,3.02,2.97
510,3.01,2.985
511,3.04,2.94
512,3.02,2.97
513,3.02,2.97
514,3.0,3.0
515,3.01,2.985
516,3.01,2.985
517,3.02,2.97
518,3.02,2.97
519,3.01,2.985
520,3.01,2.985
521,3.02,2.97
522,3.0,3.0
523,3.01,2.985
524,3.0,3.0
525,3.02,2.97
526,3.02,2.97
527,3.06,2.91
528,3.01,2.985
529,3.03,2.955
530,3.01,2.985
531,3.01,2.985
532,3.01,2.985
533,3.01,2.985
534,3.02,2.97
535,3.04,2.94
536,3.0,3.0
537,3.03,2.955
538,3.03,2.955
539,3.03,2.955
540,3.01,2.985
541,3.04,2.94
542,3.02,2.97
543,3.02,2.97
544,3.05,2.925
545,3.01,2.985
546,3.02,2.97
547,3.01,2.985
548,3.03,2.955
549,3.02,2.97
550,3.02,2.97
551,3.01,2.985
552,3.0,3.0
553,3.01,2.985
554,3.0,3.0
555,3.03,2.955
556,3.02,2.97
557,3.02,2.97
558,3.02,2.97
559,3.02,2.97
560,3.04,2.94
561,3.01,2.985
562,3.01,2.985
563,3.03,2.955
564,3.02,2.97
565,3.02,2.97
566,3.01,2.985
567,3.03,2.955
568,3.0,3.0
569,3.0,3.0
570,3.02,2.97
571,3.0,3.0
572,3.0,3.0
573,3.0,3.0
574,3.02,2.97
575,3.02,2.97
576,3.01,2.985
577,3.01,2.985
578,3.01,2.985
579,3.02,2.97
580,3.03,2.955
581,3.02,2.97
582,3.02,2.97
583,3.01,2.985
584,3.01,2.985
585,3.03,2.955
586,3.03,2.955
587,3.03,2.955
588,3.0,3.0
589,3.03,2.955
590,3.02,2.97
591,3.01,2.985
592,3.02,2.97
593,3.02,2.97
594,3.02,2.97
595,3.02,2.97
596,3.01,2.985
597,3.01,2.985
598,3.01,2.985
599,3.0,3.0
600,3.0,3.0
601,3.02,2.97
602,3.03,2.955
603,3.01,2.985
604,3.02,2.97
605,3.0,3.0
606,3.01,2.985
607,3.0,3.0
608,3.04,2.94
609,3.0,3.0
610,3.01,2.985
611,3.02,2.97
612,3.02,2.97
613,3.01,2.985
614,3.01,2.985
615,3.03,2.955
616,3.02,2.97
617,3.0,3.0
618,3.01,2.985
619,3.01,2.985
620,3.0,3.0
621,3.02,2.97
622,3.01,2.985
623,3.01,2.985
624,3.01,2.985
625,3.0,3.0
626,3.02,2.97
627,3.04,2.94
628,3.0,3.0
629,3.0,3.0
630,3.01,2.985
631,3.02,2.97
632,3.02,2.97
633,3.04,2.94
634,3.01,2.985
635,3.01,2.985
636,3.01,2.985
637,3.04,2.94
638,3.03,2.955
639,3.02,2.97
640,3.02,2.97
641,3.01,2.985
642,3.02,2.97
643,3.01,2.985
644,3.01,2.985
645,3.01,2.985
646,3.04,2.94
647,3.03,2.955
648,3.01,2.985
649,3.0,3.0
650,3.02,2.97
651,3.02,2.97
652,3.01,2.985
653,3.02,2.97
654,3.0,3.0
655,3.04,2.94
656,3.01,2.985
657,3.0,3.0
658,3.0,3.0
659,3.02,2.97
660,3.0,3.0
661,3.03,2.955
662,3.0,3.0
663,3.02,2.97
664,3.01,2.985
665,3.01,2.985
666,3.02,2.97
667,3.0,3.0
668,3.02,2.97
669,3.02,2.97
670,3.01,2.985
671,3.01,2.985
672,3.0,3.0
673,3.01,2.985
674,3.0,3.0
675,3.01,2.985
676,3.01,2.985
677,3.01,2.985
678,3.01,2.985
679,3.02,2.97
680,3.01,2.985
681,3.01,2.985
682,3.0,3.0
683,3.01,2.985
684,3.01,2.985
685,3.03,2.955
686,3.01,2.985
687,3.0,3.0
688,3.02,2.97
689,3.02,2.97
690,3.02,2.97
691,3.01,2.985
692,3.02,2.97
693,3.0,3.0
694,3.03,2.955
695,3.0,3.0
696,3.01,2.985
697,3.02,2.97
698,3.0,3.0
699,3.01,2.985
700,3.02,2.97
701,3.01,2.985
702,3.0,3.0
703,3.01,2.985
704,3.0,3.0
705,3.0,3.0
706,3.02,2.97
707,3.01,2.985
708,3.02,2.97
709,3.0,3.0
710,3.02,2.97
711,3.01,2.985
712,3.03,2.955
713,3.01,2.985
714,3.01,2.985
715,3.03,2.955
716,3.02,2.97
717,3.01,2.985
718,3.04,2.94
719,3.02,2.97
720,3.01,2.985
721,3.01,2.985
722,3.01,2.985
723,3.01,2.985
724,3.0,3.0
725,3.02,2.97
726,3.03,2.955
727,3.01,2.985
728,3.01,2.985
729,3.02,2.97
730,3.01,2.985
731,3.01,2.985
732,3.01,2.985
733,3.0,3.0
734,3.01,2.985
735,3.03,2.955
736,3.0,3.0
737,3.0,3.0
738,3.01,2.985
739,3.01,2.985
740,3.01,2.985
741,3.01,2.985
742,3.02,2.97
743,3.02,2.97
744,3.01,2.985
745,3.01,2.985
746,3.0,3.0
747,3.0,3.0
748,3.01,2.985
749,3.02,2.97
750,3.01,2.985
751,3.01,2.985
752,3.02,2.97
753,3.0,3.0
754,3.01,2.985
755,3.02,2.97
756,3.02,2.97
757,3.02,2.97
758,3.01,2.985
759,3.0,3.0
760,3.02,2.97
761,3.03,2.955
762,3.0,3.0
763,3.01,2.985
764,3.01,2.985
765,3.01,2.985
766,3.02,2.97
767,3.0,3.0
768,3.04,2.94
769,3.02,2.97
770,3.0,3.0
771,3.02,2.97
772,3.01,2.985
773,3.01,2.985
774,3.02,2.97
775,3.0,3.0
776,3.02,2.97
777,3.02,2.97
778,3.01,2.985
779,3.02,2.97
780,3.03,2.955
781,3.0,3.0
782,3.0,3.0
783,3.02,2.97
784,3.0,3.0
785,3.03,2.955
786,3.02,2.97
787,3.01,2.985
788,3.0,3.0
789,3.04,2.94
790,3.0,3.0
791,3.0,3.0
792,3.01,2.985
793,3.02,2.97
794,3.0,3.0
795,3.0,3.0
796,3.0,3.0
797,3.01,2.985
798,3.02,2.97
799,3.0,3.0
800,3.01,2.985
801,3.0,3.0
802,3.01,2.985
803,3.0,3.0
804,3.01,2.985
805,3.01,2.985
806,3.02,2.97
807,3.0,3.0
808,3.03,2.955
809,3.04,2.94
810,3.0,3.0
811,3.0,3.0
812,3.01,2.985
813,3.01,2.985
814,3.02,2.97
815,3.0,3.0
816,3.0,3.0
817,3.01,2.985
818,3.0,3.0
819,3.02,2.97
820,3.04,2.94
821,3.0,3.0
822,3.02,2.97
823,3.02,2.97
824,3.02,2.97
825,3.0,3.0
826,3.0,3.0
827,3.01,2.985
828,3.02,2.97
829,3.01,2.985
830,3.01,2.985
831,3.01,2.985
832,3.03,2.955
833,3.01,2.985
834,3.01,2.985
835,3.03,2.955
836,3.02,2.97
837,3.0,3.0
838,3.01,2.985
839,3.0,3.0
840,3.03,2.955
841,3.0,3.0
842,3.0,3.0
843,3.0,3.0
844,3.01,2.985
845,3.01,2.985
846,3.01,2.985
847,3.0,3.0
848,3.02,2.97
849,3.01,2.985
850,3.0,3.0
851,3.0,3.0
852,3.0,3.0
853,3.0,3.0
854,3.01,2.985
855,3.02,2.97
856,3.01,2.985
857,3.01,2.985
858,3.02,2.97
859,3.01,2.985
860,3.01,2.985
861,3.01,2.985
862,3.02,2.97
863,3.04,2.94
864,3.0,3.0
865,3.0,3.0
866,3.03,2.955
867,3.03,2.955
868,3.0,3.0
869,3.0,3.0
870,3.04,2.94
871,3.01,2.985
872,3.02,2.97
873,3.01,2.985
874,3.0,3.0
875,3.02,2.97
876,3.02,2.97
877,3.01,2.985
878,3.01,2.985
879,3.03,2.955
880,3.02,2.97
881,3.0,3.0
882,3.03,2.955
883,3.04,2.94
884,3.02,2.97
885,3.03,2.955
886,3.01,2.985
887,3.0,3.0
888,3.0,3.0
889,3.01,2.985
890,3.01,2.985
891,3.02,2.97
892,3.04,2.94
893,3.0,3.0
894,3.01,2.985
895,3.0,3.0
896,3.01,2.985
897,3.02,2.97
898,3.01,2.985
899,3.0,3.0
900,3.02,2.97
901,3.01,2.985
902,3.02,2.97
903,3.02,2.97
904,3.02,2.97
905,3.0,3.0
906,3.02,2.97
907,3.01,2.985
908,3.04,2.94
909,3.03,2.955
910,3.02,2.97
911,3.03,2.955
912,3.02,2.97
913,3.0,3.0
914,3.02,2.97
915,3.01,2.985
916,3.02,2.97
917,3.02,2.97
918,3.03,2.955
919,3.01,2.985
920,3.04,2.94
921,3.01,2.985
922,3.04,2.94
923,3.01,2.985
924,3.01,2.985
925,3.01,2.985
926,3.01,2.985
927,3.01,2.985
928,3.04,2.94
929,3.04,2.94
930,3.01,2.985
931,3.03,2.955
932,3.01,2.985
933,3.03,2.955
934,3.02,2.97
935,3.02,2.97
936,3.03,2.955
937,3.03,2.955
938,3.01,2.985
939,3.02,2.97
940,3.02,2.97
941,3.04,2.94
942,3.03,2.955
943,3.03,2.955
944,3.0,3.0
945,3.03,2.955
946,3.01,2.985
947,3.04,2.94
948,3.01,2.985
949,3.05,2.925
950,3.01,2.985
951,3.01,2.985
952,3.0,3.0
953,3.02,2.97
954,3.01,2.985
955,3.01,2.985
956,3.01,2.985
957,3.02,2.97
958,3.02,2.97
959,3.02,2.97
960,3.02,2.97
961,3.02,2.97
962,3.01,2.985
963,3.02,2.97
964,3.01,2.985
965,3.04,2.94
966,3.02,2.97
967,3.025,2.95
968,3.02,2.97
969,3.0,3.0
970,3.02,2.97
971,3.03,2.955
972,3.01,2.985
973,3.04,2.94
974,3.03,2.955
975,3.01,2.985
976,3.035,2.935
977,3.01,2.985
978,3.01,2.985
979,3.02,2.97
980,3.03,2.955
981,3.03,2.955
982,3.02,2.97
983,3.02,2.97
984,3.03,2.955
985,3.03,2.955
986,3.03,2.955
987,3.02,2.97
988,3.02,2.97
989,3.02,2.97
990,3.02,2.97
991,3.01,2.985
992,3.03,2.955
993,3.03,2.955
994,3.02,2.97
995,3.0,3.0
996,3.03,2.955
997,3.03,2.955
998,3.02,2.97
999,3.04,2.94
