,NeuralAgent_Student1_200mAgent_rng,Student1_200mAgent
101,3.01,2.985
102,3.01,2.985
103,0.6,2.875
104,0.575,2.925
105,0.6,2.875
106,0.6,2.875
107,0.595,2.895
108,1.225,2.95
109,0.935,2.96
110,2.385,2.96
111,2.585,2.96
112,2.31,2.96
113,0.595,2.895
114,3.365,2.44
115,0.635,2.86
116,0.575,2.925
117,3.3,2.55
118,3.3,2.55
119,0.6,2.875
120,3.3,2.55
121,0.56,2.91
122,0.6,2.875
123,0.565,2.89
124,0.6,2.875
125,3.29,2.565
126,0.6,2.875
127,3.68,1.98
128,0.56,2.91
129,3.67,1.995
130,0.6,2.875
131,0.595,2.895
132,0.595,2.895
133,0.585,2.935
134,3.05,2.6
135,0.6,2.875
136,0.635,2.86
137,3.35,2.475
138,0.6,2.875
139,0.635,2.86
140,0.555,2.93
141,0.6,2.875
142,0.585,2.885
143,0.6,2.875
144,3.01,2.985
145,0.6,2.875
146,3.01,2.985
147,0.6,2.875
148,0.665,2.715
149,3.3,2.55
150,3.01,2.985
151,0.555,2.93
152,0.6,2.875
153,0.6,2.875
154,0.585,2.885
155,0.6,2.875
156,0.67,2.87
157,0.6,2.875
158,0.595,2.895
159,0.565,2.89
160,0.6,2.875
161,0.6,2.875
162,0.6,2.875
163,0.62,2.87
164,0.6,2.875
165,3.32,2.52
166,0.56,2.91
167,0.6,2.875
168,3.36,2.46
169,0.6,2.875
170,0.56,2.91
171,0.6,2.875
172,0.635,2.86
173,3.59,2.115
174,0.555,2.93
175,0.56,2.91
176,0.6,2.875
177,0.605,2.855
178,0.56,2.91
179,0.615,2.89
180,0.6,2.875
181,0.6,2.875
182,0.6,2.875
183,3.71,1.935
184,0.55,2.95
185,0.56,2.91
186,0.56,2.91
187,0.6,2.875
188,3.61,2.085
189,0.565,2.89
190,0.64,2.84
191,0.565,2.89
192,0.6,2.875
193,0.57,2.87
194,0.565,2.89
195,0.56,2.91
196,0.565,2.89
197,2.57,2.345
198,0.565,2.89
199,0.565,2.89
200,0.595,2.895
201,0.565,2.89
202,0.595,2.895
203,0.56,2.91
204,0.56,2.91
205,0.565,2.89
206,0.56,2.91
207,0.6,2.875
208,0.6,2.875
209,0.6,2.875
210,0.6,2.875
211,0.6,2.875
212,3.67,1.995
213,0.6,2.875
214,0.6,2.875
215,0.635,2.86
216,0.645,2.82
217,0.6,2.875
218,0.6,2.875
219,0.6,2.875
220,0.6,2.875
221,0.6,2.875
222,0.56,2.91
223,0.6,2.875
224,0.56,2.91
225,0.6,2.875
226,0.56,2.91
227,0.595,2.895
228,0.6,2.875
229,0.6,2.875
230,0.56,2.91
231,0.56,2.91
232,0.595,2.895
233,0.56,2.91
234,0.56,2.91
235,0.595,2.895
236,0.56,2.91
237,0.555,2.93
238,0.595,2.895
239,0.555,2.93
240,3.68,1.98
241,0.6,2.875
242,0.56,2.91
243,0.6,2.875
244,0.56,2.91
245,0.56,2.91
246,0.6,2.875
247,0.575,2.85
248,0.6,2.875
249,0.61,2.835
250,0.57,2.87
251,3.89,1.665
252,0.805,2.755
253,0.6,2.875
254,0.62,2.795
255,0.57,2.87
256,0.58,2.83
257,0.57,2.87
258,0.6,2.875
259,1.625,2.425
260,0.565,2.89
261,2.235,2.235
262,0.6,2.875
263,0.565,2.89
264,0.61,2.835
265,0.625,2.775
266,0.585,2.81
267,0.62,2.795
268,0.63,2.63
269,0.71,2.435
270,0.81,2.035
271,0.76,2.11
272,0.945,1.495
273,0.88,1.63
274,0.69,2.515
275,0.695,2.37
276,0.75,2.275
277,1.03,1.155
278,0.945,1.37
279,0.76,2.11
280,0.58,2.83
281,0.74,2.19
282,0.725,2.375
283,0.87,1.67
284,0.66,2.51
285,0.83,1.955
286,0.905,1.53
287,0.65,2.55
288,0.72,2.27
289,0.66,2.51
290,0.695,2.37
291,0.725,2.25
292,0.645,2.695
293,0.62,2.795
294,0.705,2.455
295,0.62,2.795
296,0.62,2.795
297,0.62,2.67
298,0.61,2.835
299,0.65,2.55
300,0.615,2.815
301,0.62,2.795
302,0.59,2.79
303,0.625,2.775
304,0.605,2.855
305,0.57,2.87
306,0.6,2.875
307,0.575,2.85
308,0.57,2.87
309,0.6,2.875
310,0.56,2.91
311,0.57,2.87
312,0.57,2.87
313,1.075,2.675
314,0.6,2.875
315,0.575,2.85
316,0.6,2.875
317,0.66,2.835
318,0.58,2.83
319,0.56,2.91
320,0.57,2.87
321,0.62,2.795
322,0.62,2.795
323,0.805,2.755
324,0.58,2.83
325,0.6,2.875
326,0.58,2.83
327,0.57,2.87
328,0.58,2.83
329,0.56,2.91
330,1.025,2.625
331,0.58,2.83
332,0.57,2.87
333,0.63,2.755
334,0.595,2.77
335,0.66,2.76
336,0.585,2.81
337,0.59,2.79
338,0.565,2.89
339,0.94,2.59
340,0.825,2.675
341,0.64,2.715
342,0.58,2.83
343,0.57,2.87
344,0.605,2.855
345,0.615,2.815
346,0.595,2.77
347,0.58,2.83
348,0.675,2.575
349,0.58,2.83
350,0.685,2.41
351,0.575,2.85
352,0.575,2.85
353,0.735,2.21
354,0.76,2.235
355,0.725,2.25
356,0.725,2.25
357,0.57,2.87
358,0.95,2.225
359,0.65,2.675
360,0.74,2.19
361,0.725,2.25
362,0.745,2.17
363,0.735,2.21
364,0.565,2.89
365,0.77,2.195
366,0.565,2.89
367,0.725,2.25
368,0.725,2.25
369,0.76,2.235
370,0.57,2.87
371,0.59,2.79
372,0.585,2.81
373,0.57,2.87
374,0.735,2.21
375,0.6,2.875
376,1.58,2.03
377,0.575,2.85
378,0.61,2.835
379,0.565,2.89
380,0.56,2.91
381,0.56,2.91
382,0.58,2.83
383,0.6,2.875
384,0.795,2.22
385,0.6,2.875
386,0.725,2.25
387,0.725,2.25
388,0.76,2.235
389,0.575,2.85
390,0.57,2.87
391,0.725,2.25
392,0.725,2.25
393,0.57,2.87
394,0.755,2.255
395,0.73,2.23
396,0.62,2.795
397,0.725,2.25
398,0.765,2.215
399,0.725,2.25
400,0.765,2.215
401,0.725,2.25
402,0.57,2.87
403,0.725,2.25
404,0.6,2.875
405,0.725,2.25
406,0.64,2.84
407,0.725,2.25
408,0.725,2.25
409,0.56,2.91
410,0.6,2.875
411,0.725,2.25
412,0.6,2.875
413,0.6,2.875
414,0.725,2.25
415,0.6,2.875
416,0.56,2.91
417,0.565,2.89
418,0.565,2.89
419,0.56,2.91
420,0.73,2.23
421,0.6,2.875
422,0.565,2.89
423,0.565,2.89
424,0.57,2.87
425,0.6,2.875
426,0.76,2.235
427,0.755,2.255
428,0.57,2.87
429,0.76,2.235
430,0.59,2.79
431,0.725,2.25
432,0.565,2.89
433,1.44,2.515
434,0.57,2.87
435,0.725,2.25
436,0.735,2.21
437,0.725,2.25
438,0.73,2.23
439,0.725,2.25
440,0.725,2.25
441,0.615,2.815
442,0.765,2.215
443,0.735,2.21
444,0.725,2.25
445,0.57,2.87
446,0.725,2.25
447,0.765,2.215
448,0.755,2.255
449,0.755,2.255
450,0.725,2.25
451,0.575,2.85
452,0.575,2.85
453,0.765,2.215
454,0.6,2.875
455,0.6,2.875
456,0.725,2.25
457,0.565,2.89
458,0.725,2.25
459,0.725,2.25
460,0.725,2.25
461,0.57,2.87
462,0.725,2.25
463,0.76,2.235
464,0.725,2.25
465,0.56,2.91
466,0.725,2.25
467,0.6,2.875
468,0.755,2.255
469,0.6,2.875
470,0.575,2.85
471,0.725,2.25
472,0.565,2.89
473,0.575,2.85
474,0.755,2.255
475,0.72,2.395
476,0.575,2.85
477,0.575,2.85
478,0.725,2.25
479,0.56,2.91
480,0.565,2.89
481,0.76,2.235
482,0.565,2.89
483,0.725,2.25
484,0.58,2.83
485,0.57,2.87
486,0.61,2.835
487,0.725,2.25
488,0.76,2.235
489,0.715,2.29
490,0.775,2.175
491,0.56,2.91
492,0.56,2.91
493,0.61,2.835
494,0.56,2.91
495,0.61,2.835
496,0.615,2.815
497,0.725,2.25
498,0.575,2.85
499,0.585,2.81
500,0.56,2.91
501,0.61,2.835
502,0.725,2.25
503,0.735,2.21
504,0.73,2.23
505,0.76,2.235
506,0.61,2.835
507,0.6,2.825
508,0.56,2.91
509,0.725,2.25
510,0.725,2.25
511,0.725,2.25
512,0.57,2.87
513,0.56,2.91
514,0.755,2.255
515,0.755,2.255
516,0.765,2.215
517,0.725,2.25
518,0.755,2.255
519,0.565,2.89
520,0.755,2.255
521,0.6,2.875
522,0.56,2.91
523,0.735,2.21
524,0.605,2.855
525,0.755,2.255
526,0.805,2.18
527,0.61,2.835
528,0.56,2.91
529,0.57,2.87
530,0.56,2.91
531,0.725,2.25
532,0.605,2.855
533,0.725,2.25
534,0.76,2.11
535,0.765,2.215
536,0.765,2.215
537,0.725,2.25
538,0.565,2.89
539,0.57,2.87
540,0.57,2.87
541,0.735,2.21
542,0.725,2.25
543,0.57,2.87
544,0.725,2.25
545,0.6,2.875
546,0.725,2.25
547,0.575,2.85
548,0.725,2.25
549,0.725,2.25
550,0.6,2.875
551,0.565,2.89
552,0.725,2.25
553,0.585,2.885
554,0.57,2.87
555,0.755,2.255
556,0.765,2.215
557,0.725,2.25
558,0.6,2.875
559,0.575,2.85
560,0.56,2.91
561,0.865,2.765
562,0.725,2.25
563,0.565,2.89
564,0.725,2.25
565,0.76,2.235
566,0.795,2.795
567,0.56,2.91
568,0.735,2.21
569,0.565,2.89
570,0.725,2.25
571,0.755,2.255
572,0.725,2.25
573,0.57,2.87
574,0.61,2.835
575,0.61,2.835
576,0.56,2.91
577,0.73,2.305
578,0.76,2.235
579,0.6,2.875
580,0.6,2.75
581,0.575,2.85
582,0.58,2.83
583,0.65,2.8
584,0.655,2.855
585,0.635,2.86
586,0.65,2.675
587,0.585,2.885
588,0.575,2.85
589,0.59,2.79
590,0.615,2.815
591,0.6,2.75
592,0.58,2.83
593,0.62,2.795
594,0.615,2.815
595,0.575,2.85
596,0.56,2.91
597,0.56,2.91
598,0.565,2.89
599,0.625,2.775
600,0.56,2.91
601,0.565,2.89
602,0.565,2.89
603,0.565,2.89
604,0.585,2.81
605,0.57,2.87
606,0.565,2.89
607,0.62,2.795
608,0.605,2.73
609,0.565,2.89
610,0.57,2.87
611,0.63,2.83
612,0.57,2.87
613,0.585,2.81
614,0.56,2.91
615,0.765,2.215
616,0.565,2.89
617,0.81,2.235
618,0.725,2.25
619,0.765,2.215
620,0.73,2.23
621,0.755,2.255
622,0.57,2.87
623,0.575,2.85
624,0.575,2.85
625,0.575,2.85
626,0.61,2.835
627,0.6,2.875
628,0.58,2.83
629,0.575,2.85
630,0.56,2.91
631,0.56,2.91
632,0.6,2.875
633,0.6,2.875
634,0.6,2.875
635,0.575,2.85
636,0.57,2.87
637,0.61,2.71
638,0.575,2.85
639,0.565,2.89
640,0.575,2.85
641,0.575,2.85
642,0.6,2.875
643,0.565,2.89
644,0.565,2.89
645,0.615,2.815
646,0.61,2.835
647,0.57,2.87
648,0.61,2.835
649,0.57,2.87
650,0.58,2.83
651,0.67,2.795
652,0.775,2.75
653,0.62,2.795
654,0.56,2.91
655,0.565,2.89
656,0.56,2.91
657,0.59,2.865
658,0.57,2.87
659,0.58,2.83
660,0.59,2.79
661,0.57,2.87
662,0.57,2.87
663,0.575,2.85
664,0.575,2.85
665,0.565,2.89
666,0.61,2.835
667,0.565,2.89
668,0.605,2.855
669,0.58,2.83
670,0.575,2.85
671,0.605,2.855
672,0.565,2.89
673,0.565,2.89
674,0.555,2.93
675,0.64,2.84
676,0.57,2.87
677,0.56,2.91
678,0.585,2.81
679,0.61,2.835
680,0.57,2.87
681,0.585,2.81
682,0.575,2.85
683,0.57,2.87
684,0.585,2.81
685,0.575,2.85
686,0.575,2.85
687,0.6,2.875
688,0.565,2.89
689,0.58,2.83
690,0.59,2.79
691,0.58,2.83
692,0.575,2.85
693,0.605,2.73
694,0.605,2.73
695,0.61,2.71
696,0.695,2.82
697,0.6,2.875
698,0.605,2.855
699,0.615,2.815
700,0.58,2.83
701,0.565,2.89
702,0.565,2.89
703,0.575,2.85
704,0.59,2.79
705,0.615,2.815
706,0.615,2.815
707,0.62,2.795
708,0.59,2.79
709,0.56,2.91
710,0.6,2.875
711,0.58,2.83
712,0.56,2.91
713,0.61,2.835
714,0.565,2.89
715,0.585,2.81
716,0.835,2.81
717,0.61,2.835
718,0.615,2.815
719,0.585,2.81
720,0.565,2.89
721,0.575,2.85
722,0.565,2.89
723,0.565,2.89
724,0.575,2.85
725,0.575,2.85
726,0.565,2.89
727,0.56,2.91
728,0.57,2.87
729,0.62,2.795
730,0.575,2.85
731,0.565,2.89
732,0.605,2.855
733,0.615,2.815
734,0.565,2.89
735,0.575,2.85
736,0.575,2.85
737,0.575,2.85
738,0.58,2.83
739,0.565,2.89
740,0.56,2.91
741,0.57,2.87
742,0.57,2.87
743,0.61,2.835
744,0.56,2.91
745,0.69,2.765
746,0.6,2.875
747,0.59,2.79
748,0.68,2.805
749,0.575,2.85
750,0.59,2.79
751,0.575,2.85
752,0.57,2.87
753,0.58,2.83
754,0.57,2.87
755,0.575,2.85
756,0.575,2.85
757,0.56,2.91
758,0.56,2.91
759,0.57,2.87
760,0.575,2.85
761,0.57,2.87
762,0.775,2.75
763,0.62,2.795
764,0.58,2.83
765,0.56,2.91
766,0.57,2.87
767,0.57,2.87
768,0.57,2.87
769,0.565,2.89
770,0.56,2.91
771,0.65,2.675
772,0.56,2.91
773,0.56,2.91
774,0.565,2.89
775,0.6,2.875
776,0.605,2.73
777,0.57,2.87
778,0.615,2.815
779,0.575,2.85
780,0.575,2.85
781,0.575,2.85
782,0.58,2.83
783,0.585,2.81
784,0.585,2.81
785,0.57,2.87
786,0.58,2.83
787,0.575,2.85
788,0.57,2.87
789,0.565,2.89
790,0.575,2.85
791,0.565,2.89
792,0.56,2.91
793,0.575,2.85
794,0.575,2.85
795,0.575,2.85
796,0.555,2.93
797,0.725,2.25
798,0.76,2.235
799,0.735,2.785
800,0.65,2.55
801,0.725,2.25
802,0.585,2.81
803,0.585,2.81
804,0.585,2.81
805,0.59,2.79
806,0.575,2.85
807,0.58,2.83
808,0.61,2.835
809,0.56,2.91
810,0.56,2.91
811,0.6,2.875
812,0.57,2.87
813,0.565,2.89
814,0.6,2.875
815,0.57,2.87
816,0.6,2.875
817,0.61,2.835
818,0.565,2.89
819,0.575,2.85
820,0.585,2.885
821,0.605,2.855
822,0.57,2.87
823,0.595,2.845
824,0.61,2.835
825,0.6,2.875
826,0.56,2.91
827,0.57,2.87
828,0.57,2.87
829,0.555,2.93
830,0.61,2.835
831,0.605,2.855
832,0.565,2.89
833,0.615,2.815
834,0.63,2.83
835,0.605,2.805
836,0.56,2.91
837,0.57,2.87
838,0.6,2.75
839,0.59,2.79
840,0.615,2.815
841,0.56,2.91
842,0.705,2.83
843,0.695,2.77
844,0.56,2.91
845,0.645,2.695
846,0.57,2.87
847,0.59,2.79
848,0.595,2.77
849,0.575,2.85
850,0.585,2.81
851,0.595,2.77
852,0.6,2.75
853,0.645,2.695
854,0.565,2.89
855,0.585,2.81
856,0.575,2.85
857,0.57,2.87
858,0.575,2.85
859,0.57,2.87
860,0.66,2.635
861,0.745,2.795
862,0.565,2.89
863,0.585,2.885
864,0.585,2.81
865,0.56,2.91
866,0.6,2.875
867,0.595,2.77
868,0.61,2.835
869,0.6,2.875
870,0.62,2.87
871,0.56,2.91
872,0.59,2.79
873,0.575,2.85
874,0.605,2.73
875,0.675,2.85
876,0.575,2.85
877,0.56,2.91
878,0.575,2.85
879,0.565,2.89
880,0.635,2.86
881,0.595,2.895
882,0.56,2.91
883,0.575,2.85
884,0.585,2.81
885,0.58,2.83
886,0.61,2.71
887,0.64,2.59
888,0.575,2.85
889,0.59,2.79
890,0.64,2.84
891,0.56,2.91
892,0.61,2.835
893,0.585,2.81
894,0.56,2.91
895,0.615,2.815
896,0.575,2.85
897,0.58,2.83
898,0.595,2.77
899,0.58,2.83
900,0.56,2.91
901,0.57,2.87
902,0.57,2.87
903,0.595,2.895
904,0.575,2.85
905,0.58,2.83
906,0.565,2.89
907,0.575,2.85
908,0.6,2.875
909,0.56,2.91
910,0.565,2.89
911,0.58,2.83
912,0.63,2.83
913,0.56,2.91
914,0.605,2.73
915,0.56,2.91
916,0.61,2.835
917,0.565,2.89
918,0.57,2.87
919,0.56,2.91
920,0.56,2.91
921,0.565,2.89
922,0.585,2.81
923,0.57,2.87
924,0.575,2.85
925,0.685,2.81
926,0.57,2.87
927,0.575,2.85
928,0.585,2.81
929,0.615,2.815
930,0.575,2.85
931,0.575,2.85
932,0.68,2.83
933,0.565,2.89
934,0.575,2.85
935,0.615,2.815
936,0.57,2.87
937,0.585,2.81
938,0.61,2.835
939,0.56,2.91
940,0.59,2.79
941,0.595,2.77
942,0.57,2.87
943,0.57,2.87
944,0.61,2.835
945,0.565,2.89
946,0.62,2.795
947,0.605,2.73
948,0.575,2.85
949,0.56,2.91
950,0.57,2.87
951,0.57,2.87
952,0.56,2.91
953,0.6,2.875
954,0.61,2.835
955,0.56,2.91
956,0.57,2.87
957,0.56,2.91
958,0.57,2.87
959,0.59,2.79
960,0.6,2.875
961,0.56,2.91
962,0.565,2.89
963,0.565,2.89
964,0.565,2.89
965,0.565,2.89
966,0.565,2.89
967,0.575,2.85
968,0.625,2.775
969,0.57,2.87
970,0.64,2.715
971,0.635,2.61
972,0.575,2.85
973,0.595,2.77
974,0.595,2.77
975,0.62,2.795
976,0.565,2.89
977,0.56,2.91
978,0.56,2.91
979,0.56,2.91
980,0.605,2.805
981,0.615,2.815
982,0.58,2.83
983,0.585,2.885
984,0.63,2.83
985,0.645,2.695
986,0.585,2.81
987,0.595,2.77
988,0.735,2.21
989,0.6,2.875
990,0.755,2.255
991,0.95,2.725
992,0.75,2.275
993,0.735,2.285
994,0.56,2.91
995,0.56,2.91
996,0.56,2.91
997,0.715,2.29
998,0.595,2.895
999,0.56,2.91
