,NeuralAgent_Student22_200mAgent,Student22_200mAgent
827,2.27,2.145
828,2.25,2.125
829,2.39,2.29
830,2.29,2.165
831,2.485,2.36
832,2.35,2.225
833,2.255,2.13
834,2.165,2.04
835,2.375,2.25
836,2.34,2.24
837,2.51,2.385
838,2.27,2.17
839,2.3,2.175
840,2.265,2.14
841,2.195,2.095
842,2.385,2.26
843,2.16,2.06
844,2.4,2.3
845,2.22,2.095
846,2.31,2.185
847,2.39,2.265
848,2.4,2.275
849,2.225,2.125
850,2.32,2.195
851,2.415,2.315
852,2.26,2.135
853,2.255,2.13
854,2.27,2.17
855,2.45,2.35
856,2.345,2.22
857,2.355,2.23
858,2.32,2.22
859,2.27,2.145
860,2.355,2.23
861,2.35,2.225
862,2.39,2.265
863,2.28,2.155
864,2.225,2.1
865,2.35,2.225
866,2.335,2.235
867,2.39,2.29
868,2.33,2.23
869,2.345,2.245
870,2.415,2.315
871,2.33,2.205
872,2.295,2.195
873,2.33,2.23
874,2.3,2.2
875,2.4,2.3
876,2.345,2.22
877,2.425,2.325
878,2.41,2.285
879,2.245,2.12
880,2.32,2.195
881,2.27,2.145
882,2.275,2.175
883,2.305,2.18
884,2.37,2.245
885,2.365,2.265
886,2.325,2.225
887,2.305,2.18
888,2.12,1.995
889,2.36,2.26
890,2.46,2.335
891,2.275,2.15
892,2.18,2.055
893,2.305,2.18
894,2.29,2.165
895,2.325,2.225
896,2.395,2.27
897,2.095,1.995
898,2.325,2.225
899,2.245,2.145
900,2.37,2.245
901,2.375,2.25
902,2.3,2.175
903,2.46,2.335
904,2.26,2.135
905,2.385,2.285
906,2.315,2.215
907,2.39,2.265
908,2.375,2.25
909,2.38,2.255
910,2.325,2.225
911,2.325,2.2
912,2.38,2.28
913,2.345,2.22
914,2.45,2.325
915,2.395,2.295
916,2.38,2.255
917,2.37,2.245
918,2.345,2.22
919,2.215,2.115
920,2.43,2.33
921,2.365,2.265
922,2.365,2.265
923,2.22,2.095
924,2.365,2.265
925,2.465,2.34
926,2.33,2.23
927,2.33,2.205
928,2.42,2.295
929,2.365,2.24
930,2.385,2.285
931,2.275,2.175
932,2.305,2.205
933,2.37,2.27
934,2.225,2.1
935,2.2,2.075
936,2.295,2.195
937,2.415,2.29
938,2.3,2.2
939,2.34,2.215
940,2.25,2.125
941,2.325,2.225
942,2.375,2.275
943,2.3,2.175
944,2.4,2.3
945,2.205,2.105
946,2.23,2.13
947,2.44,2.315
948,2.155,2.055
949,2.22,2.12
950,2.385,2.285
951,2.255,2.13
952,2.315,2.215
953,2.3,2.175
954,2.33,2.23
955,2.42,2.295
956,2.24,2.115
957,2.415,2.315
958,2.35,2.25
959,2.38,2.255
960,2.24,2.115
961,2.3,2.175
962,2.145,2.02
963,2.235,2.135
964,2.33,2.205
965,2.32,2.195
966,2.315,2.19
967,2.41,2.285
968,2.33,2.205
969,2.28,2.18
970,2.315,2.19
971,2.365,2.24
972,2.4,2.3
973,2.385,2.26
974,2.37,2.27
975,2.255,2.155
976,2.34,2.24
977,2.255,2.155
978,2.405,2.305
979,2.235,2.11
980,2.42,2.295
981,2.315,2.215
982,2.435,2.335
983,2.36,2.26
984,2.36,2.235
985,2.34,2.24
986,2.31,2.21
987,2.365,2.265
988,2.31,2.21
989,2.365,2.265
990,2.325,2.225
991,2.345,2.22
992,2.345,2.22
993,2.37,2.245
994,2.25,2.125
995,2.245,2.145
996,2.28,2.155
997,2.38,2.255
998,2.345,2.245
999,2.33,2.23
