,NeuralAgentOpMe_Student2_200aAgent_rng,Student2_200aAgent
154,0.98,1.155
155,0.965,1.19
156,0.94,1.24
157,0.955,1.255
158,0.97,1.195
159,0.945,1.295
160,0.985,1.135
161,0.935,1.31
162,1.01,1.085
163,0.98,1.08
164,1.01,1.085
165,0.975,1.25
166,0.99,1.09
167,0.98,1.13
168,1.01,1.035
169,1.01,1.11
170,0.99,1.09
171,1.015,1.09
172,1.0,1.05
173,1.02,1.07
174,1.02,1.07
175,1.005,1.055
176,1.0,1.075
177,1.015,1.09
178,1.005,1.055
179,0.98,1.155
180,0.985,1.11
181,1.0,1.075
182,0.975,1.1
183,0.995,1.095
184,1.0,1.075
185,0.975,1.175
186,0.935,1.26
187,1.005,1.13
188,0.98,1.155
189,0.925,1.35
190,0.965,1.265
191,1.0,1.075
192,1.01,1.11
193,0.985,1.11
194,0.975,1.175
195,0.995,1.095
196,0.99,1.115
197,0.995,1.095
198,0.975,1.15
199,0.96,1.31
200,0.895,1.57
201,0.895,1.47
202,0.94,1.315
203,0.985,1.21
204,0.975,1.15
205,0.965,1.19
206,0.98,1.155
207,0.99,1.04
208,0.985,1.06
209,1.0,1.15
210,1.03,1.03
211,1.02,1.045
212,0.995,1.17
213,0.95,1.25
214,1.0,1.075
215,0.985,1.135
216,0.99,1.09
217,0.98,1.13
218,1.01,1.085
219,0.995,1.095
220,0.995,1.095
221,1.02,1.07
222,0.96,1.16
223,0.975,1.1
224,1.0,1.075
225,1.005,1.055
226,1.005,1.055
227,0.98,1.08
228,1.01,1.11
229,1.0,1.05
230,0.98,1.13
231,0.95,1.2
232,0.975,1.15
233,0.955,1.23
234,1.005,1.105
235,0.955,1.18
236,0.99,1.165
237,1.0,1.075
238,1.005,1.055
239,0.995,1.095
240,1.02,1.045
241,0.975,1.15
242,0.945,1.27
243,1.0,1.075
244,0.98,1.155
245,0.9,1.45
246,1.005,1.13
247,0.92,1.47
248,0.955,1.305
249,0.93,1.355
250,0.845,1.695
251,0.735,2.06
252,0.865,1.54
253,0.81,1.76
254,0.91,1.41
255,0.8,1.85
256,0.84,1.69
257,0.755,1.98
258,0.845,1.67
259,0.785,1.91
260,0.695,2.37
261,0.955,1.23
262,0.75,2.075
263,0.875,1.5
264,0.955,1.255
265,0.795,1.87
266,0.785,2.01
267,0.84,1.715
268,0.545,2.895
269,0.6,2.675
270,0.505,2.98
271,0.79,1.84
272,0.54,2.89
273,0.62,2.57
274,0.795,1.895
275,0.635,2.51
276,0.65,2.525
277,0.51,3.01
278,0.645,2.57
279,0.565,2.815
280,0.6,2.675
281,0.645,2.495
282,0.65,2.475
283,0.7,2.275
284,0.54,2.99
285,0.855,1.655
286,0.695,2.295
287,0.61,2.635
288,0.58,2.755
289,0.7,2.25
290,0.665,2.34
291,0.945,1.345
292,0.745,2.145
293,0.71,2.16
294,0.775,1.9
295,0.97,1.17
296,0.92,1.47
297,0.92,1.445
298,1.005,1.055
299,0.57,2.77
300,0.56,2.885
301,0.46,3.16
302,0.525,2.95
303,0.81,1.81
304,0.99,1.165
305,0.74,2.04
306,0.74,2.115
307,0.775,1.975
308,0.555,2.83
309,0.54,2.915
310,0.815,1.89
311,0.735,2.11
312,0.99,1.04
313,0.975,1.175
314,0.545,2.895
315,0.98,1.08
316,0.775,1.95
317,0.76,2.01
318,0.65,2.45
319,1.025,1.025
320,0.525,3.025
321,0.48,3.08
322,0.475,3.175
323,0.995,1.095
324,0.505,2.98
325,0.495,3.07
326,0.47,3.17
327,0.465,3.14
328,0.91,1.435
329,0.72,2.195
330,1.02,1.07
331,0.9,1.45
332,0.585,2.735
333,0.74,2.165
334,0.565,2.815
335,0.52,2.995
336,0.5,3.0
337,0.93,1.355
338,0.53,2.955
339,0.56,2.81
340,0.705,2.255
341,0.885,1.535
342,0.69,2.315
343,0.475,3.175
344,0.94,1.29
345,1.015,1.015
346,0.685,2.26
347,0.51,2.96
348,0.48,3.08
349,0.54,2.915
350,0.58,2.83
351,0.79,1.84
352,0.505,2.98
353,0.87,1.67
354,0.395,3.42
355,0.935,1.335
356,0.905,1.43
357,0.87,1.52
358,0.97,1.17
359,0.495,3.02
360,0.475,3.225
361,0.53,3.005
362,0.515,3.09
363,0.51,3.035
364,0.59,2.69
365,0.495,3.02
366,0.64,2.59
367,0.92,1.32
368,0.635,2.61
369,0.47,3.12
370,1.01,1.01
371,0.79,1.89
372,0.765,1.94
373,0.885,1.51
374,0.545,2.895
375,0.91,1.36
376,0.695,2.27
377,1.005,1.055
378,0.925,1.375
379,0.615,2.59
380,0.495,3.02
381,0.915,1.34
382,0.92,1.32
383,0.845,1.695
384,0.485,3.11
385,0.445,3.27
386,1.02,1.07
387,0.52,2.97
388,0.915,1.39
389,0.43,3.28
390,0.92,1.37
391,0.535,2.935
392,0.5,3.0
393,0.53,2.955
394,0.53,2.955
395,0.53,2.88
396,0.46,3.16
397,0.835,1.81
398,0.965,1.215
399,0.54,2.99
400,0.83,1.73
401,0.585,2.81
402,0.465,3.14
403,0.445,3.27
404,0.575,2.85
405,0.54,2.89
406,0.49,3.115
407,0.52,2.995
408,0.455,3.23
409,0.53,2.955
410,1.0,1.05
411,0.52,3.045
412,0.515,2.99
413,0.535,2.935
414,0.57,2.87
415,0.46,3.21
416,0.635,2.51
417,0.585,2.71
418,0.895,1.495
419,0.49,3.115
420,0.485,3.11
421,0.495,3.02
422,0.895,1.57
423,0.615,2.615
424,0.525,2.9
425,0.515,3.09
426,0.575,2.7
427,0.64,2.44
428,0.885,1.535
429,0.88,1.48
430,0.495,3.07
431,0.915,1.34
432,0.595,2.67
433,0.535,2.86
434,0.89,1.44
435,0.83,1.68
436,0.51,3.11
437,0.62,2.57
438,0.575,2.85
439,0.475,3.225
440,0.485,3.135
441,0.485,3.135
442,0.46,3.21
443,0.6,2.75
444,0.505,2.98
445,0.615,2.59
446,0.495,3.095
447,0.89,1.59
448,0.8,1.85
449,0.87,1.52
450,0.445,3.22
451,0.475,3.1
452,0.875,1.55
453,0.555,2.83
454,0.51,3.085
455,0.535,2.91
456,0.85,1.65
457,0.535,2.91
458,1.0,1.075
459,0.99,1.19
460,0.52,2.92
461,0.99,1.04
462,0.89,1.59
463,0.52,2.92
464,0.48,3.13
465,0.54,2.965
466,0.525,2.95
467,0.91,1.41
468,0.495,3.02
469,1.02,0.995
470,0.485,3.135
471,0.84,1.64
472,0.535,2.91
473,0.52,2.92
474,0.855,1.58
475,0.615,2.615
476,0.47,3.12
477,0.495,3.07
478,0.825,1.7
479,0.54,2.99
480,0.71,2.235
481,0.735,2.06
482,0.71,2.16
483,0.62,2.595
484,0.44,3.24
485,0.895,1.57
486,0.47,3.12
487,0.5,3.075
488,0.46,3.21
489,0.455,3.18
490,0.525,2.95
491,0.475,3.15
492,0.475,3.15
493,0.785,1.91
494,0.945,1.295
495,0.58,2.83
496,0.895,1.495
497,0.5,3.15
498,0.475,3.1
499,0.63,2.555
500,0.68,2.355
501,0.54,2.99
502,1.01,1.035
503,0.84,1.79
504,0.91,1.41
505,0.97,1.195
506,0.515,2.94
507,0.83,1.73
508,0.46,3.16
509,0.47,3.195
510,0.545,2.87
511,0.765,1.99
512,0.565,2.79
513,0.725,2.25
514,0.56,2.885
515,0.94,1.24
516,0.55,2.85
517,0.955,1.23
518,0.905,1.43
519,0.935,1.31
520,0.475,3.1
521,0.97,1.245
522,0.53,3.03
523,0.7,2.2
524,0.41,3.36
525,0.515,3.065
526,0.945,1.27
527,0.53,2.88
528,0.87,1.52
529,0.475,3.1
530,0.97,1.12
531,0.71,2.21
532,0.72,2.27
533,1.04,0.99
534,0.515,3.015
535,0.775,1.9
536,0.465,3.14
537,0.61,2.635
538,0.875,1.65
539,0.565,2.89
540,0.55,2.925
541,0.545,2.895
542,0.54,2.99
543,0.825,1.75
544,0.695,2.295
545,0.66,2.435
546,0.71,2.235
547,0.66,2.435
548,0.91,1.36
549,0.955,1.255
550,0.57,2.795
551,0.9,1.4
552,0.755,2.13
553,0.93,1.33
554,0.955,1.18
555,0.545,2.97
556,0.885,1.51
557,0.73,2.08
558,0.51,3.11
559,0.51,3.035
560,0.565,2.89
561,0.675,2.45
562,0.515,3.09
563,1.025,1.025
564,0.875,1.575
565,0.76,2.035
566,0.745,2.095
567,0.475,3.1
568,0.795,1.82
569,0.505,2.98
570,0.445,3.22
571,0.75,2.05
572,0.6,2.6
573,0.54,2.965
574,0.78,1.955
575,0.61,2.71
576,0.5,3.0
577,1.02,0.995
578,0.985,1.06
579,0.55,2.875
580,0.515,3.015
581,0.755,1.98
582,0.52,2.92
583,0.83,1.755
584,0.51,3.01
585,0.935,1.41
586,1.03,1.03
587,0.665,2.415
588,0.96,1.235
589,0.505,3.055
590,0.66,2.435
591,0.495,3.02
592,0.785,1.985
593,0.51,3.085
594,0.43,3.28
595,0.53,2.88
596,0.435,3.26
597,0.9,1.4
598,0.53,3.03
599,0.66,2.51
600,0.795,1.895
601,0.53,2.88
602,0.425,3.425
603,0.575,2.7
604,0.52,3.07
605,0.885,1.535
606,0.475,3.175
607,0.785,1.86
608,1.015,1.015
609,0.785,1.985
610,0.89,1.44
611,0.48,3.23
612,0.45,3.2
613,0.91,1.435
614,0.555,2.855
615,0.54,2.915
616,0.515,3.015
617,0.85,1.75
618,0.575,2.775
619,0.825,1.775
620,0.505,3.055
621,0.735,2.21
622,0.485,3.11
623,0.5,3.0
624,0.79,1.89
625,0.675,2.45
626,0.475,3.1
627,0.805,1.83
628,0.75,2.0
629,0.83,1.73
630,0.525,2.95
631,0.89,1.565
632,0.83,1.73
633,0.53,2.88
634,0.985,1.06
635,0.89,1.515
636,0.5,3.0
637,0.525,3.05
638,0.52,3.045
639,0.9,1.475
640,0.87,1.52
641,0.585,2.81
642,0.485,3.06
643,0.495,3.095
644,0.525,2.975
645,0.875,1.5
646,0.82,1.87
647,0.485,3.11
648,0.76,2.035
649,0.555,2.83
650,0.525,3.05
651,0.78,2.03
652,0.495,3.07
653,1.015,1.015
654,0.63,2.555
655,0.55,2.8
656,1.02,1.045
657,0.87,1.595
658,0.91,1.36
659,0.565,2.89
660,0.915,1.39
661,0.84,1.64
662,0.535,3.01
663,0.925,1.375
664,0.51,3.01
665,0.47,3.12
666,0.5,3.05
667,0.51,2.96
668,0.79,1.89
669,0.775,1.9
670,0.93,1.355
671,0.535,3.01
672,0.5,3.075
673,0.965,1.19
674,0.99,1.09
675,0.525,3.025
676,0.915,1.415
677,0.705,2.33
678,0.48,3.08
679,0.485,3.06
680,0.57,2.795
681,0.5,3.05
682,1.03,1.03
683,0.975,1.1
684,0.485,3.06
685,0.595,2.745
686,0.47,3.12
687,0.545,2.945
688,0.565,2.89
689,0.63,2.63
690,0.905,1.505
691,0.485,3.11
692,0.53,2.93
693,0.465,3.19
694,0.52,2.92
695,0.915,1.39
696,0.525,3.025
697,0.495,3.02
698,0.52,2.97
699,0.485,3.11
700,0.71,2.16
701,0.51,2.96
702,0.47,3.17
703,0.755,2.03
704,0.5,3.15
705,0.525,3.05
706,0.745,2.02
707,0.975,1.175
708,0.45,3.2
709,1.04,0.99
710,0.995,1.07
711,0.58,2.755
712,0.83,1.73
713,0.91,1.485
714,0.96,1.21
715,0.555,2.93
716,0.48,3.13
717,0.46,3.235
718,0.54,2.99
719,0.505,3.13
720,0.615,2.615
721,0.96,1.31
722,0.69,2.24
723,0.475,3.1
724,0.47,3.17
725,0.48,3.155
726,0.47,3.245
727,0.59,2.79
728,1.035,1.01
729,0.8,1.85
730,0.525,2.975
731,0.565,2.815
732,1.015,1.015
733,0.92,1.47
734,0.575,2.825
735,0.845,1.62
736,0.57,2.845
737,0.54,2.84
738,0.445,3.22
739,0.505,3.13
740,0.885,1.585
741,0.56,2.885
742,0.525,3.05
743,0.56,2.81
744,0.48,3.13
745,0.46,3.21
746,0.525,2.975
747,0.795,1.82
748,0.6,2.725
749,0.56,2.81
750,0.45,3.275
751,0.49,3.04
752,0.86,1.61
753,0.47,3.17
754,1.01,1.035
755,0.615,2.54
756,0.99,1.165
757,0.495,3.07
758,0.555,2.93
759,0.595,2.745
760,0.46,3.21
761,0.515,2.99
762,0.515,3.015
763,0.55,2.85
764,0.58,2.83
765,0.485,3.21
766,0.415,3.34
767,0.49,3.115
768,0.49,3.19
769,0.74,2.115
770,0.5,3.05
771,0.7,2.25
772,0.49,3.09
773,1.03,1.005
774,0.735,2.06
775,0.59,2.79
776,0.605,2.655
777,0.51,3.035
778,0.685,2.41
779,0.73,2.23
780,0.855,1.655
781,0.55,2.875
782,0.53,2.955
783,0.535,2.86
784,0.945,1.345
785,0.64,2.44
786,0.975,1.15
787,0.99,1.115
788,0.635,2.46
789,1.005,1.055
790,0.52,2.97
791,0.46,3.21
792,0.52,3.045
793,0.69,2.315
794,0.935,1.26
795,0.775,1.9
796,0.54,2.89
797,0.5,3.075
798,0.48,3.08
799,0.52,2.995
800,0.565,2.79
801,0.755,2.055
802,0.535,2.91
803,0.51,3.11
804,1.015,1.015
805,0.61,2.635
806,0.54,2.84
807,0.635,2.51
808,0.84,1.715
809,0.855,1.655
810,0.735,2.11
811,0.53,3.005
812,0.59,2.715
813,0.83,1.755
814,0.76,1.96
815,1.02,0.995
816,0.8,1.8
817,0.545,2.87
818,0.92,1.395
819,0.905,1.43
820,0.625,2.55
821,0.46,3.21
822,0.995,1.17
823,0.49,3.115
824,0.64,2.44
825,0.64,2.515
826,0.53,3.005
827,0.77,2.045
828,1.02,0.995
829,0.755,2.13
830,0.845,1.62
831,0.505,3.03
832,1.0,1.15
833,0.72,2.195
834,0.56,2.76
835,0.545,2.82
836,1.04,0.99
837,0.63,2.63
838,0.51,3.01
839,0.99,1.19
840,0.88,1.555
841,0.47,3.12
842,0.545,2.895
843,0.53,2.93
844,0.845,1.67
845,0.99,1.115
846,0.505,3.055
847,0.475,3.15
848,0.495,3.07
849,0.93,1.28
850,1.04,0.99
851,0.985,1.06
852,0.57,2.77
853,0.505,3.03
854,0.695,2.22
855,0.88,1.48
856,0.885,1.51
857,0.89,1.49
858,0.99,1.04
859,0.775,2.025
860,0.67,2.47
861,0.56,2.91
862,0.89,1.515
863,0.755,2.055
864,0.5,3.0
865,0.44,3.24
866,0.525,2.975
867,0.47,3.12
868,0.475,3.15
869,0.845,1.695
870,0.555,2.83
871,0.47,3.12
872,0.605,2.655
873,0.47,3.17
874,1.015,1.09
875,0.955,1.33
876,0.59,2.69
877,0.915,1.39
878,1.015,1.015
879,0.53,2.93
880,0.55,2.95
881,0.64,2.49
882,0.54,2.99
883,0.97,1.12
884,0.825,1.75
885,0.5,3.05
886,0.475,3.1
887,0.49,3.04
888,0.53,2.93
889,0.595,2.67
890,0.52,2.995
891,0.515,2.94
892,0.79,1.99
893,0.485,3.135
894,0.455,3.18
895,0.675,2.375
896,0.67,2.37
897,0.745,2.095
898,0.75,2.075
899,0.67,2.445
900,0.5,3.05
901,0.805,1.855
902,0.775,1.95
903,0.505,3.105
904,0.945,1.37
905,0.84,1.765
906,0.455,3.18
907,0.49,3.09
908,0.545,2.945
909,0.71,2.21
910,0.925,1.375
911,0.535,3.01
912,0.5,3.075
913,0.52,2.92
914,0.455,3.23
915,0.46,3.31
916,1.04,0.99
917,0.47,3.195
918,0.495,3.145
919,0.455,3.18
920,0.755,2.13
921,0.775,1.9
922,0.495,3.02
923,0.565,2.89
924,1.015,1.09
925,0.695,2.37
926,0.735,2.06
927,1.025,1.05
928,0.96,1.235
929,0.645,2.57
930,0.555,2.905
931,1.005,1.055
932,0.5,3.075
933,0.525,2.95
934,0.8,1.925
935,0.695,2.27
936,0.62,2.595
937,0.535,3.01
938,0.475,3.1
939,0.635,2.51
940,0.725,2.25
941,0.85,1.65
942,0.455,3.305
943,0.72,2.12
944,0.46,3.16
945,1.03,1.03
946,0.77,1.97
947,0.99,1.04
948,0.975,1.225
949,0.72,2.12
950,0.545,2.82
951,0.81,1.76
952,0.695,2.22
953,0.97,1.195
954,0.76,2.01
955,0.96,1.31
956,0.735,2.11
957,0.965,1.265
958,0.89,1.49
959,0.705,2.18
960,0.605,2.58
961,0.525,3.05
962,0.965,1.19
963,0.675,2.35
964,0.53,2.93
965,0.625,2.625
966,0.87,1.595
967,1.0,1.05
968,0.59,2.64
969,0.99,1.04
970,0.79,1.84
971,0.63,2.555
972,0.855,1.655
973,0.5,3.05
974,0.765,2.065
975,0.87,1.67
976,0.79,1.915
977,0.92,1.32
978,0.64,2.49
979,0.475,3.15
980,0.96,1.21
981,0.49,3.115
982,0.565,2.865
983,0.53,2.93
984,0.48,3.155
985,0.905,1.455
986,0.705,2.305
987,0.5,3.075
988,0.86,1.61
989,0.525,3.05
990,0.655,2.43
991,0.505,3.055
992,0.555,2.905
993,0.565,2.74
994,0.655,2.455
995,0.5,3.05
996,0.69,2.29
997,0.515,3.015
998,0.465,3.14
999,0.92,1.47
