,NeuralAgent_Student24_200bAgent_rng,Student24_200bAgent
199,0.14,4.44
200,0.145,4.42
201,0.22,4.12
202,0.13,4.48
203,0.13,4.48
204,0.155,4.38
205,0.14,4.44
206,0.18,4.28
207,0.155,4.38
208,0.14,4.44
209,0.145,4.42
210,0.13,4.48
211,0.135,4.46
212,0.185,4.26
213,0.135,4.46
214,0.12,4.52
215,0.125,4.5
216,0.155,4.38
217,0.16,4.36
218,0.125,4.5
219,0.07,4.72
220,0.065,4.74
221,0.135,4.46
222,0.095,4.62
223,0.14,4.44
224,0.14,4.44
225,0.115,4.54
226,0.125,4.5
227,0.155,4.38
228,0.11,4.56
229,0.14,4.44
230,0.145,4.42
231,0.125,4.5
232,0.115,4.54
233,0.125,4.5
234,0.125,4.5
235,0.095,4.62
236,0.125,4.5
237,0.11,4.56
238,0.095,4.62
239,0.085,4.66
240,0.115,4.54
241,0.09,4.64
242,0.105,4.58
243,0.08,4.68
244,0.09,4.64
245,0.11,4.56
246,0.07,4.72
247,0.1,4.6
248,0.085,4.66
249,0.1,4.6
250,0.105,4.58
251,0.1,4.6
252,0.095,4.62
253,0.105,4.58
254,0.105,4.58
255,0.08,4.68
256,0.085,4.66
257,0.07,4.72
258,0.08,4.68
259,0.08,4.68
260,0.05,4.8
261,0.07,4.72
262,0.075,4.7
263,0.085,4.66
264,0.09,4.64
265,0.055,4.78
266,0.06,4.76
267,0.08,4.68
268,0.11,4.56
269,0.085,4.66
270,0.08,4.68
271,0.09,4.64
272,0.08,4.68
273,0.065,4.74
274,0.07,4.72
275,0.065,4.74
276,0.115,4.54
277,0.09,4.64
278,0.075,4.7
279,0.07,4.72
280,0.09,4.64
281,0.055,4.78
282,0.065,4.74
283,0.06,4.76
284,0.075,4.7
285,0.09,4.64
286,0.075,4.7
287,0.08,4.68
288,0.045,4.82
289,0.085,4.66
290,0.1,4.6
291,0.06,4.76
292,0.04,4.84
293,0.07,4.72
294,0.035,4.86
295,0.06,4.76
296,0.06,4.76
297,0.025,4.9
298,0.08,4.68
299,0.075,4.7
300,0.065,4.74
301,0.05,4.8
302,0.035,4.86
303,0.03,4.88
304,0.065,4.74
305,0.045,4.82
306,0.06,4.76
307,0.06,4.76
308,0.045,4.82
309,0.07,4.72
310,0.035,4.86
311,0.03,4.88
312,0.04,4.84
313,0.04,4.84
314,0.04,4.84
315,0.05,4.8
316,0.05,4.8
317,0.025,4.9
318,0.035,4.86
319,0.06,4.76
320,0.06,4.76
321,0.065,4.74
322,0.045,4.82
323,0.04,4.84
324,0.045,4.82
325,0.04,4.84
326,0.02,4.92
327,0.055,4.78
328,0.045,4.82
329,0.03,4.88
330,0.035,4.86
331,0.055,4.78
332,0.045,4.82
333,0.015,4.94
334,0.03,4.88
335,0.03,4.88
336,0.06,4.76
337,0.02,4.92
338,0.045,4.82
339,0.05,4.8
340,0.055,4.78
341,0.045,4.82
342,0.035,4.86
343,0.02,4.92
344,0.04,4.84
345,0.03,4.88
346,0.015,4.94
347,0.03,4.88
348,0.015,4.94
349,0.045,4.82
350,0.035,4.86
351,0.015,4.94
352,0.02,4.92
353,0.01,4.96
354,0.035,4.86
355,0.02,4.92
356,0.045,4.82
357,0.03,4.88
358,0.035,4.86
359,0.035,4.86
360,0.02,4.92
361,0.025,4.9
362,0.01,4.96
363,0.035,4.86
364,0.015,4.94
365,0.05,4.8
366,0.025,4.9
367,0.03,4.88
368,0.025,4.9
369,0.025,4.9
370,0.03,4.88
371,0.015,4.94
372,0.025,4.9
373,0.02,4.92
374,0.015,4.94
375,0.02,4.92
376,0.03,4.88
377,0.045,4.82
378,0.015,4.94
379,0.03,4.88
380,0.015,4.94
381,0.025,4.9
382,0.005,4.98
383,0.03,4.88
384,0.025,4.9
385,0.03,4.88
386,0.015,4.94
387,0.01,4.96
388,0.02,4.92
389,0.025,4.9
390,0.02,4.92
391,0.02,4.92
392,0.03,4.88
393,0.035,4.86
394,0.03,4.88
395,0.01,4.96
396,0.02,4.92
397,0.025,4.9
398,0.005,4.98
399,0.025,4.9
400,0.02,4.92
401,0.02,4.92
402,0.015,4.94
403,0.005,4.98
404,0.04,4.84
405,0.015,4.94
406,0.03,4.88
407,0.0,5.0
408,0.01,4.96
409,0.025,4.9
410,0.015,4.94
411,0.025,4.9
412,0.02,4.92
413,0.015,4.94
414,0.01,4.96
415,0.01,4.96
416,0.01,4.96
417,0.01,4.96
418,0.025,4.9
419,0.015,4.94
420,0.015,4.94
421,0.01,4.96
422,0.015,4.94
423,0.015,4.94
424,0.025,4.9
425,0.015,4.94
426,0.015,4.94
427,0.02,4.92
428,0.01,4.96
429,0.01,4.96
430,0.005,4.98
431,0.03,4.88
432,0.025,4.9
433,0.02,4.92
434,0.015,4.94
435,0.015,4.94
436,0.01,4.96
437,0.005,4.98
438,0.02,4.92
439,0.035,4.86
440,0.005,4.98
441,0.02,4.92
442,0.02,4.92
443,0.005,4.98
444,0.005,4.98
445,0.005,4.98
446,0.01,4.96
447,0.015,4.94
448,0.01,4.96
449,0.0,5.0
450,0.01,4.96
451,0.005,4.98
452,0.02,4.92
453,0.01,4.96
454,0.01,4.96
455,0.015,4.94
456,0.0,5.0
457,0.015,4.94
458,0.015,4.94
459,0.02,4.92
460,0.005,4.98
461,0.01,4.96
462,0.0,5.0
463,0.015,4.94
464,0.005,4.98
465,0.015,4.94
466,0.0,5.0
467,0.0,5.0
468,0.005,4.98
469,0.015,4.94
470,0.015,4.94
471,0.005,4.98
472,0.005,4.98
473,0.005,4.98
474,0.015,4.94
475,0.005,4.98
476,0.01,4.96
477,0.015,4.94
478,0.005,4.98
479,0.005,4.98
480,0.01,4.96
481,0.005,4.98
482,0.005,4.98
483,0.005,4.98
484,0.015,4.94
485,0.005,4.98
486,0.02,4.92
487,0.005,4.98
488,0.01,4.96
489,0.01,4.96
490,0.005,4.98
491,0.005,4.98
492,0.02,4.92
493,0.015,4.94
494,0.02,4.92
495,0.01,4.96
496,0.015,4.94
497,0.005,4.98
498,0.015,4.94
499,0.005,4.98
500,0.02,4.92
501,0.005,4.98
502,0.015,4.94
503,0.01,4.96
504,0.015,4.94
505,0.01,4.96
506,0.01,4.96
507,0.0,5.0
508,0.005,4.98
509,0.01,4.96
510,0.005,4.98
511,0.01,4.96
512,0.0,5.0
513,0.015,4.94
514,0.0,5.0
515,0.01,4.96
516,0.005,4.98
517,0.025,4.9
518,0.0,5.0
519,0.0,5.0
520,0.005,4.98
521,0.01,4.96
522,0.0,5.0
523,0.01,4.96
524,0.01,4.96
525,0.005,4.98
526,0.005,4.98
527,0.02,4.92
528,0.005,4.98
529,0.0,5.0
530,0.01,4.96
531,0.005,4.98
532,0.0,5.0
533,0.015,4.94
534,0.025,4.9
535,0.0,5.0
536,0.0,5.0
537,0.005,4.98
538,0.01,4.96
539,0.005,4.98
540,0.0,5.0
541,0.015,4.94
542,0.005,4.98
543,0.01,4.96
544,0.005,4.98
545,0.02,4.92
546,0.005,4.98
547,0.0,5.0
548,0.005,4.98
549,0.0,5.0
550,0.005,4.98
551,0.0,5.0
552,0.0,5.0
553,0.005,4.98
554,0.015,4.94
555,0.01,4.96
556,0.005,4.98
557,0.005,4.98
558,0.005,4.98
559,0.0,5.0
560,0.0,5.0
561,0.0,5.0
562,0.0,5.0
563,0.0,5.0
564,0.0,5.0
565,0.005,4.98
566,0.01,4.96
567,0.005,4.98
568,0.005,4.98
569,0.0,5.0
570,0.005,4.98
571,0.005,4.98
572,0.0,5.0
573,0.0,5.0
574,0.0,5.0
575,0.02,4.92
576,0.005,4.98
577,0.0,5.0
578,0.0,5.0
579,0.0,5.0
580,0.0,5.0
581,0.005,4.98
582,0.005,4.98
583,0.01,4.96
584,0.0,5.0
585,0.0,5.0
586,0.0,5.0
587,0.01,4.96
588,0.0,5.0
589,0.01,4.96
590,0.0,5.0
591,0.0,5.0
592,0.0,5.0
593,0.0,5.0
594,0.005,4.98
595,0.005,4.98
596,0.005,4.98
597,0.01,4.96
598,0.0,5.0
599,0.0,5.0
600,0.0,5.0
601,0.005,4.98
602,0.005,4.98
603,0.0,5.0
604,0.005,4.98
605,0.005,4.98
606,0.005,4.98
607,0.005,4.98
608,0.0,5.0
609,0.01,4.96
610,0.0,5.0
611,0.005,4.98
612,0.005,4.98
613,0.01,4.96
614,0.005,4.98
615,0.0,5.0
616,0.01,4.96
617,0.0,5.0
618,0.0,5.0
619,0.005,4.98
620,0.01,4.96
621,0.005,4.98
622,0.005,4.98
623,0.01,4.96
624,0.005,4.98
625,0.005,4.98
626,0.005,4.98
627,0.0,5.0
628,0.0,5.0
629,0.005,4.98
630,0.0,5.0
631,0.0,5.0
632,0.005,4.98
633,0.005,4.98
634,0.01,4.96
635,0.01,4.96
636,0.005,4.98
637,0.005,4.98
638,0.0,5.0
639,0.005,4.98
640,0.0,5.0
641,0.0,5.0
642,0.005,4.98
643,0.0,5.0
644,0.0,5.0
645,0.0,5.0
646,0.0,5.0
647,0.0,5.0
648,0.005,4.98
649,0.01,4.96
650,0.005,4.98
651,0.005,4.98
652,0.005,4.98
653,0.005,4.98
654,0.0,5.0
655,0.015,4.94
656,0.0,5.0
657,0.005,4.98
658,0.005,4.98
659,0.005,4.98
660,0.0,5.0
661,0.0,5.0
662,0.0,5.0
663,0.005,4.98
664,0.005,4.98
665,0.005,4.98
666,0.0,5.0
667,0.0,5.0
668,0.005,4.98
669,0.01,4.96
670,0.0,5.0
671,0.005,4.98
672,0.005,4.98
673,0.005,4.98
674,0.005,4.98
675,0.0,5.0
676,0.0,5.0
677,0.0,5.0
678,0.0,5.0
679,0.005,4.98
680,0.0,5.0
681,0.005,4.98
682,0.0,5.0
683,0.005,4.98
684,0.015,4.94
685,0.0,5.0
686,0.005,4.98
687,0.01,4.96
688,0.005,4.98
689,0.0,5.0
690,0.005,4.98
691,0.0,5.0
692,0.005,4.98
693,0.0,5.0
694,0.0,5.0
695,0.0,5.0
696,0.005,4.98
697,0.0,5.0
698,0.0,5.0
699,0.005,4.98
700,0.0,5.0
701,0.005,4.98
702,0.0,5.0
703,0.005,4.98
704,0.0,5.0
705,0.01,4.96
706,0.015,4.94
707,0.005,4.98
708,0.005,4.98
709,0.0,5.0
710,0.0,5.0
711,0.0,5.0
712,0.0,5.0
713,0.0,5.0
714,0.01,4.96
715,0.005,4.98
716,0.005,4.98
717,0.0,5.0
718,0.005,4.98
719,0.005,4.98
720,0.0,5.0
721,0.005,4.98
722,0.005,4.98
723,0.0,5.0
724,0.0,5.0
725,0.0,5.0
726,0.005,4.98
727,0.0,5.0
728,0.0,5.0
729,0.005,4.98
730,0.0,5.0
731,0.0,5.0
732,0.0,5.0
733,0.01,4.96
734,0.0,5.0
735,0.0,5.0
736,0.005,4.98
737,0.0,5.0
738,0.005,4.98
739,0.0,5.0
740,0.0,5.0
741,0.005,4.98
742,0.005,4.98
743,0.0,5.0
744,0.005,4.98
745,0.005,4.98
746,0.0,5.0
747,0.0,5.0
748,0.0,5.0
749,0.0,5.0
750,0.0,5.0
751,0.005,4.98
752,0.005,4.98
753,0.0,5.0
754,0.0,5.0
755,0.005,4.98
756,0.005,4.98
757,0.0,5.0
758,0.0,5.0
759,0.0,5.0
760,0.005,4.98
761,0.0,5.0
762,0.0,5.0
763,0.0,5.0
764,0.0,5.0
765,0.0,5.0
766,0.005,4.98
767,0.01,4.96
768,0.0,5.0
769,0.0,5.0
770,0.0,5.0
771,0.005,4.98
772,0.0,5.0
773,0.0,5.0
774,0.0,5.0
775,0.0,5.0
776,0.0,5.0
777,0.0,5.0
778,0.01,4.96
779,0.0,5.0
780,0.005,4.98
781,0.0,5.0
782,0.0,5.0
783,0.005,4.98
784,0.0,5.0
785,0.0,5.0
786,0.01,4.96
787,0.0,5.0
788,0.0,5.0
789,0.0,5.0
790,0.0,5.0
791,0.005,4.98
792,0.0,5.0
793,0.0,5.0
794,0.0,5.0
795,0.005,4.98
796,0.0,5.0
797,0.0,5.0
798,0.0,5.0
799,0.0,5.0
800,0.005,4.98
801,0.0,5.0
802,0.01,4.96
803,0.005,4.98
804,0.0,5.0
805,0.0,5.0
806,0.0,5.0
807,0.0,5.0
808,0.005,4.98
809,0.0,5.0
810,0.0,5.0
811,0.0,5.0
812,0.0,5.0
813,0.005,4.98
814,0.005,4.98
815,0.0,5.0
816,0.0,5.0
817,0.0,5.0
818,0.005,4.98
819,0.0,5.0
820,0.0,5.0
821,0.005,4.98
822,0.0,5.0
823,0.005,4.98
824,0.0,5.0
825,0.005,4.98
826,0.005,4.98
827,0.0,5.0
828,0.0,5.0
829,0.005,4.98
830,0.0,5.0
831,0.0,5.0
832,0.0,5.0
833,0.0,5.0
834,0.0,5.0
835,0.0,5.0
836,0.0,5.0
837,0.0,5.0
838,0.005,4.98
839,0.0,5.0
840,0.0,5.0
841,0.01,4.96
842,0.005,4.98
843,0.0,5.0
844,0.0,5.0
845,0.0,5.0
846,0.0,5.0
847,0.005,4.98
848,0.01,4.96
849,0.005,4.98
850,0.0,5.0
851,0.0,5.0
852,0.0,5.0
853,0.005,4.98
854,0.0,5.0
855,0.0,5.0
856,0.0,5.0
857,0.0,5.0
858,0.0,5.0
859,0.0,5.0
860,0.0,5.0
861,0.0,5.0
862,0.0,5.0
863,0.0,5.0
864,0.005,4.98
865,0.0,5.0
866,0.0,5.0
867,0.0,5.0
868,0.005,4.98
869,0.0,5.0
870,0.0,5.0
871,0.0,5.0
872,0.0,5.0
873,0.0,5.0
874,0.005,4.98
875,0.005,4.98
876,0.0,5.0
877,0.0,5.0
878,0.0,5.0
879,0.0,5.0
880,0.0,5.0
881,0.0,5.0
882,0.0,5.0
883,0.0,5.0
884,0.0,5.0
885,0.0,5.0
886,0.005,4.98
887,0.005,4.98
888,0.005,4.98
889,0.0,5.0
890,0.005,4.98
891,0.0,5.0
892,0.005,4.98
893,0.005,4.98
894,0.0,5.0
895,0.0,5.0
896,0.0,5.0
897,0.0,5.0
898,0.0,5.0
899,0.0,5.0
900,0.0,5.0
901,0.01,4.96
902,0.0,5.0
903,0.0,5.0
904,0.0,5.0
905,0.0,5.0
906,0.0,5.0
907,0.0,5.0
908,0.0,5.0
909,0.0,5.0
910,0.0,5.0
911,0.0,5.0
912,0.005,4.98
913,0.0,5.0
914,0.0,5.0
915,0.0,5.0
916,0.0,5.0
917,0.0,5.0
918,0.0,5.0
919,0.005,4.98
920,0.01,4.96
921,0.0,5.0
922,0.0,5.0
923,0.0,5.0
924,0.0,5.0
925,0.0,5.0
926,0.0,5.0
927,0.0,5.0
928,0.0,5.0
929,0.005,4.98
930,0.005,4.98
931,0.0,5.0
932,0.0,5.0
933,0.0,5.0
934,0.0,5.0
935,0.0,5.0
936,0.0,5.0
937,0.0,5.0
938,0.0,5.0
939,0.0,5.0
940,0.005,4.98
941,0.0,5.0
942,0.0,5.0
943,0.0,5.0
944,0.0,5.0
945,0.0,5.0
946,0.0,5.0
947,0.005,4.98
948,0.0,5.0
949,0.0,5.0
950,0.01,4.96
951,0.0,5.0
952,0.005,4.98
953,0.005,4.98
954,0.0,5.0
955,0.005,4.98
956,0.0,5.0
957,0.0,5.0
958,0.005,4.98
959,0.0,5.0
960,0.0,5.0
961,0.0,5.0
962,0.0,5.0
963,0.0,5.0
964,0.0,5.0
965,0.01,4.96
966,0.0,5.0
967,0.0,5.0
968,0.0,5.0
969,0.0,5.0
970,0.0,5.0
971,0.005,4.98
972,0.0,5.0
973,0.0,5.0
974,0.0,5.0
975,0.0,5.0
976,0.0,5.0
977,0.0,5.0
978,0.0,5.0
979,0.005,4.98
980,0.0,5.0
981,0.005,4.98
982,0.0,5.0
983,0.005,4.98
984,0.0,5.0
985,0.0,5.0
986,0.0,5.0
987,0.0,5.0
988,0.0,5.0
989,0.0,5.0
990,0.005,4.98
991,0.0,5.0
992,0.0,5.0
993,0.0,5.0
994,0.0,5.0
995,0.0,5.0
996,0.0,5.0
997,0.0,5.0
998,0.0,5.0
999,0.0,5.0
