,NeuralAgent_Student19_200bAgent_rng,Student19_200bAgent
294,4.94,0.04
295,4.97,0.02
296,4.97,0.02
297,4.97,0.02
298,5.0,0.0
299,4.97,0.02
300,4.91,0.06
301,0.08,4.905
302,4.97,0.02
303,5.0,0.0
304,5.0,0.0
305,5.0,0.0
306,5.0,0.0
307,5.0,0.0
308,4.94,0.04
309,5.0,0.0
310,5.0,0.0
311,0.11,4.885
312,4.94,0.04
313,4.94,0.04
314,5.0,0.0
315,4.94,0.04
316,5.0,0.0
317,4.94,0.04
318,4.97,0.02
319,4.97,0.02
320,4.97,0.02
321,4.855,0.105
322,4.94,0.04
323,4.94,0.04
324,4.97,0.02
325,4.885,0.085
326,4.97,0.02
327,4.97,0.02
328,5.0,0.0
329,5.0,0.0
330,4.945,0.045
331,5.0,0.0
332,5.0,0.0
333,4.88,0.08
334,4.885,0.085
335,5.0,0.0
336,5.0,0.0
337,4.97,0.02
338,4.97,0.02
339,5.0,0.0
340,4.97,0.02
341,5.0,0.0
342,5.0,0.0
343,5.0,0.0
344,4.88,0.08
345,4.97,0.02
346,4.97,0.02
347,5.0,0.0
348,5.0,0.0
349,5.0,0.0
350,5.0,0.0
351,5.0,0.0
352,4.97,0.02
353,5.0,0.0
354,5.0,0.0
355,5.0,0.0
356,4.97,0.02
357,4.97,0.02
358,5.0,0.0
359,4.97,0.02
360,4.97,0.02
361,4.97,0.02
362,5.0,0.0
363,5.0,0.0
364,5.0,0.0
365,4.97,0.02
366,5.0,0.0
367,5.0,0.0
368,5.0,0.0
369,4.88,0.08
370,5.0,0.0
371,5.0,0.0
372,5.0,0.0
373,4.97,0.02
374,0.06,4.935
375,4.97,0.02
376,4.97,0.02
377,5.0,0.0
378,4.89,0.09
379,4.97,0.02
380,4.97,0.02
381,5.0,0.0
382,4.97,0.02
383,4.97,0.02
384,5.0,0.0
385,5.0,0.0
386,4.97,0.02
387,4.915,0.065
388,4.97,0.02
389,4.84,0.14
390,4.97,0.02
391,4.97,0.02
392,5.0,0.0
393,4.94,0.04
394,4.825,0.125
395,4.97,0.02
396,4.97,0.02
397,4.97,0.02
398,4.97,0.02
399,4.945,0.045
400,4.945,0.045
401,4.945,0.045
402,5.0,0.0
403,4.945,0.045
404,4.97,0.02
405,4.945,0.045
406,4.97,0.02
407,5.0,0.0
408,4.97,0.02
409,4.94,0.04
410,4.97,0.02
411,4.97,0.02
412,4.94,0.04
413,4.97,0.02
414,4.97,0.02
415,4.94,0.04
416,4.97,0.02
417,5.0,0.0
418,4.97,0.02
419,4.91,0.06
420,5.0,0.0
421,5.0,0.0
422,4.97,0.02
423,5.0,0.0
424,5.0,0.0
425,4.885,0.085
426,4.94,0.04
427,4.86,0.11
428,4.945,0.045
429,4.97,0.02
430,4.97,0.02
431,5.0,0.0
432,4.97,0.02
433,4.94,0.04
434,4.97,0.02
435,4.91,0.06
436,4.83,0.13
437,4.92,0.07
438,4.97,0.02
439,4.97,0.02
440,4.97,0.02
441,4.97,0.02
442,4.91,0.06
443,5.0,0.0
444,5.0,0.0
445,4.92,0.07
446,4.885,0.085
447,4.92,0.07
448,4.855,0.105
449,4.84,0.14
450,4.945,0.045
451,4.825,0.125
452,4.915,0.065
453,4.885,0.085
454,4.91,0.06
455,5.0,0.0
456,5.0,0.0
457,4.97,0.02
458,5.0,0.0
459,4.92,0.07
460,5.0,0.0
461,4.97,0.02
462,4.97,0.02
463,4.97,0.02
464,4.945,0.045
465,5.0,0.0
466,5.0,0.0
467,4.97,0.02
468,4.915,0.065
469,4.97,0.02
470,4.945,0.045
471,4.91,0.06
472,4.97,0.02
473,4.97,0.02
474,4.945,0.045
475,5.0,0.0
476,5.0,0.0
477,4.915,0.065
478,5.0,0.0
479,4.94,0.04
480,4.825,0.125
481,4.97,0.02
482,4.85,0.1
483,4.885,0.085
484,4.915,0.065
485,4.97,0.02
486,4.97,0.02
487,4.94,0.04
488,4.885,0.085
489,5.0,0.0
490,4.915,0.065
491,4.97,0.02
492,4.94,0.04
493,4.73,0.18
494,4.92,0.07
495,5.0,0.0
496,4.97,0.02
497,4.97,0.02
498,4.97,0.02
499,4.97,0.02
500,4.945,0.045
501,5.0,0.0
502,5.0,0.0
503,4.825,0.125
504,5.0,0.0
505,4.94,0.04
506,4.775,0.175
507,4.97,0.02
508,4.915,0.065
509,4.705,0.205
510,4.945,0.045
511,4.855,0.105
512,4.85,0.1
513,4.625,0.275
514,4.97,0.02
515,4.97,0.02
516,4.97,0.02
517,4.97,0.02
518,4.97,0.02
519,4.945,0.045
520,5.0,0.0
521,4.97,0.02
522,5.0,0.0
523,5.0,0.0
524,5.0,0.0
525,4.97,0.02
526,4.915,0.065
527,5.0,0.0
528,4.97,0.02
529,4.97,0.02
530,4.89,0.09
531,4.84,0.14
532,4.97,0.02
533,4.91,0.06
534,4.945,0.045
535,5.0,0.0
536,4.89,0.09
537,4.92,0.07
538,4.85,0.1
539,4.86,0.11
540,4.745,0.195
541,4.97,0.02
542,4.62,0.295
543,4.97,0.02
544,4.97,0.02
545,4.86,0.11
546,4.945,0.045
547,4.76,0.21
548,4.69,0.24
549,4.94,0.04
550,4.87,0.12
551,4.825,0.125
552,4.945,0.045
553,4.94,0.04
554,5.0,0.0
555,4.91,0.06
556,4.97,0.02
557,4.97,0.02
558,4.825,0.125
559,4.97,0.02
560,4.82,0.17
561,4.735,0.185
562,4.915,0.065
563,4.91,0.06
564,4.97,0.02
565,4.97,0.02
566,4.915,0.065
567,4.94,0.04
568,4.91,0.06
569,4.97,0.02
570,4.945,0.045
571,4.915,0.065
572,4.885,0.085
573,4.97,0.02
574,4.7,0.2
575,4.49,0.39
576,4.86,0.11
577,4.885,0.085
578,4.97,0.02
579,4.775,0.175
580,4.97,0.02
581,4.97,0.02
582,4.705,0.205
583,4.97,0.02
584,4.94,0.04
585,4.945,0.045
586,4.79,0.14
587,4.88,0.08
588,4.97,0.02
589,4.765,0.165
590,5.0,0.0
591,4.97,0.02
592,4.865,0.115
593,4.97,0.02
594,4.86,0.11
595,4.94,0.04
596,4.97,0.02
597,4.97,0.02
598,4.885,0.085
599,4.895,0.095
600,5.0,0.0
601,4.83,0.13
602,4.97,0.02
603,4.97,0.02
604,4.8,0.15
605,4.97,0.02
606,4.915,0.065
607,4.745,0.195
608,4.97,0.02
609,4.845,0.145
610,4.445,0.445
611,4.595,0.295
612,4.625,0.275
613,4.7,0.25
614,4.215,0.565
615,3.835,0.935
616,4.01,0.71
617,4.21,0.66
618,4.08,0.68
619,3.195,1.32
620,3.6,1.05
621,4.265,0.615
622,3.54,1.09
623,3.595,1.145
624,3.235,1.435
625,3.16,1.51
626,2.73,1.905
627,2.675,2.0
628,2.63,2.055
629,2.63,2.105
630,2.6,2.1
631,2.44,2.165
632,2.435,2.185
633,2.41,2.26
634,2.415,2.39
635,2.41,2.285
636,2.4,2.275
637,2.375,2.3
638,2.35,2.35
639,2.505,2.18
640,2.53,2.155
641,2.44,2.165
642,2.405,2.18
643,2.665,2.09
644,2.575,2.125
645,2.59,2.09
646,2.53,2.155
647,2.64,2.065
648,2.495,2.145
649,2.53,2.155
650,2.665,2.065
651,2.65,2.0
652,2.58,2.105
653,2.575,2.1
654,2.545,2.145
655,2.6,2.1
656,2.5,2.225
657,2.58,2.155
658,2.59,2.14
659,2.615,2.09
660,2.62,2.12
661,2.7,2.05
662,5.0,0.0
663,2.55,2.225
664,5.0,0.0
665,2.52,2.245
666,2.53,2.205
667,2.49,2.265
668,2.535,2.235
669,4.33,0.455
670,2.595,2.095
671,5.0,0.0
672,4.34,0.44
673,5.0,0.0
674,2.47,2.27
675,5.0,0.0
676,2.715,2.04
677,4.22,0.52
678,5.0,0.0
679,5.0,0.0
680,2.525,2.225
681,2.43,2.28
682,3.85,0.9
683,5.0,0.0
684,5.0,0.0
685,2.98,1.73
686,5.0,0.0
687,5.0,0.0
688,2.52,2.22
689,5.0,0.0
690,3.02,1.72
691,5.0,0.0
692,4.035,0.685
693,5.0,0.0
694,5.0,0.0
695,2.825,1.925
696,2.63,2.055
697,4.3,0.475
698,5.0,0.0
699,4.28,0.48
700,3.79,0.94
701,4.31,0.46
702,4.22,0.52
703,2.57,2.145
704,5.0,0.0
705,3.26,1.41
706,2.305,2.28
707,2.315,2.365
708,2.415,2.265
709,0.79,4.115
710,0.72,4.145
711,0.465,4.49
712,0.09,4.915
713,0.14,4.865
714,0.055,4.93
715,0.2,4.775
716,0.035,4.96
717,0.035,4.96
718,0.085,4.91
719,0.2,4.775
720,0.015,4.99
721,0.435,4.51
722,0.365,4.59
723,0.035,4.96
724,0.605,4.33
725,0.49,4.465
726,0.605,4.33
727,0.035,4.96
728,0.975,3.9
729,0.08,4.905
730,4.31,0.46
731,4.31,0.46
732,2.68,2.155
733,4.31,0.46
734,3.61,0.935
735,0.655,4.23
736,5.0,0.0
737,5.0,0.0
738,0.035,4.96
739,4.34,0.44
740,0.035,4.96
741,0.255,4.73
742,4.28,0.48
743,5.0,0.0
744,0.13,4.855
745,4.33,0.455
746,4.31,0.46
747,4.13,0.58
748,3.92,0.72
749,3.82,0.795
750,3.83,0.78
751,0.135,4.86
752,3.83,0.78
753,0.035,4.96
754,0.82,4.095
755,0.06,4.935
756,5.0,0.0
757,0.56,4.385
758,5.0,0.0
759,2.0,2.775
760,0.27,4.695
761,3.83,0.78
762,0.545,4.37
763,0.815,4.09
764,1.26,3.585
765,1.56,2.785
766,1.53,2.83
767,2.145,2.57
768,0.535,4.41
769,5.0,0.0
770,3.835,0.81
771,1.64,3.115
772,3.845,0.795
773,3.955,0.73
774,4.07,0.62
775,4.18,0.555
776,4.16,0.56
777,0.15,4.825
778,4.28,0.48
779,5.0,0.0
780,5.0,0.0
781,4.19,0.54
782,5.0,0.0
783,4.22,0.52
784,5.0,0.0
785,4.25,0.5
786,4.16,0.56
787,1.04,3.865
788,5.0,0.0
789,5.0,0.0
790,0.74,4.215
791,5.0,0.0
792,4.19,0.54
793,5.0,0.0
794,4.22,0.52
795,4.19,0.54
796,4.22,0.52
797,4.22,0.52
798,4.22,0.52
799,4.25,0.5
800,5.0,0.0
801,4.19,0.54
802,0.17,4.795
803,5.0,0.0
804,5.0,0.0
805,4.19,0.54
806,1.105,3.83
807,2.705,2.08
808,5.0,0.0
809,5.0,0.0
810,5.0,0.0
811,4.16,0.56
812,5.0,0.0
813,4.135,0.585
814,5.0,0.0
815,4.16,0.56
816,4.1,0.6
817,5.0,0.0
818,4.19,0.54
819,5.0,0.0
820,4.19,0.54
821,4.24,0.515
822,5.0,0.0
823,4.13,0.58
824,4.25,0.5
825,4.22,0.52
826,4.22,0.52
827,1.3,3.625
828,4.16,0.56
829,4.19,0.54
830,4.13,0.58
831,5.0,0.0
832,4.1,0.6
833,4.19,0.54
834,0.08,4.905
835,5.0,0.0
836,5.0,0.0
837,4.16,0.56
838,4.22,0.52
839,4.16,0.56
840,5.0,0.0
841,4.19,0.54
842,5.0,0.0
843,4.22,0.52
844,4.13,0.58
845,4.13,0.58
846,5.0,0.0
847,4.13,0.58
848,4.22,0.52
849,5.0,0.0
850,4.19,0.54
851,5.0,0.0
852,4.16,0.56
853,4.19,0.54
854,5.0,0.0
855,5.0,0.0
856,4.25,0.5
857,4.22,0.52
858,5.0,0.0
859,5.0,0.0
860,0.06,4.935
861,4.19,0.54
862,4.16,0.56
863,5.0,0.0
864,5.0,0.0
865,5.0,0.0
866,4.25,0.5
867,4.16,0.56
868,4.105,0.605
869,3.885,0.835
870,5.0,0.0
871,4.25,0.5
872,4.16,0.56
873,5.0,0.0
874,5.0,0.0
875,4.22,0.52
876,0.13,4.855
877,4.25,0.5
878,4.16,0.56
879,4.22,0.52
880,4.16,0.56
881,5.0,0.0
882,4.22,0.52
883,4.16,0.56
884,4.25,0.5
885,5.0,0.0
886,4.16,0.56
887,4.22,0.52
888,4.22,0.52
889,4.13,0.58
890,4.16,0.56
891,4.19,0.54
892,5.0,0.0
893,4.16,0.56
894,4.165,0.565
895,4.19,0.54
896,5.0,0.0
897,5.0,0.0
898,4.22,0.52
899,4.13,0.58
900,5.0,0.0
901,4.1,0.6
902,4.19,0.54
903,5.0,0.0
904,3.875,0.825
905,4.16,0.56
906,0.11,4.885
907,0.255,4.68
908,4.16,0.56
909,5.0,0.0
910,5.0,0.0
911,5.0,0.0
912,4.22,0.52
913,5.0,0.0
914,4.19,0.54
915,4.25,0.5
916,5.0,0.0
917,4.19,0.54
918,4.18,0.555
919,5.0,0.0
920,5.0,0.0
921,5.0,0.0
922,4.16,0.56
923,4.13,0.58
924,4.04,0.64
925,3.725,0.975
926,5.0,0.0
927,5.0,0.0
928,4.16,0.56
929,4.22,0.52
930,4.07,0.62
931,4.07,0.62
932,4.13,0.58
933,4.19,0.54
934,4.19,0.54
935,5.0,0.0
936,4.13,0.58
937,4.22,0.52
938,5.0,0.0
939,4.22,0.52
940,4.22,0.52
941,5.0,0.0
942,4.28,0.48
943,5.0,0.0
944,0.825,4.1
945,5.0,0.0
946,5.0,0.0
947,4.25,0.5
948,4.25,0.5
949,4.22,0.52
950,4.19,0.54
951,4.22,0.52
952,4.13,0.58
953,4.18,0.555
954,4.13,0.58
955,5.0,0.0
956,5.0,0.0
957,4.165,0.565
958,4.19,0.54
959,4.19,0.54
960,4.22,0.52
961,4.19,0.54
962,4.16,0.56
963,5.0,0.0
964,4.22,0.52
965,4.22,0.52
966,4.18,0.555
967,5.0,0.0
968,4.13,0.58
969,5.0,0.0
970,4.19,0.54
971,4.16,0.56
972,4.24,0.515
973,4.19,0.54
974,4.22,0.52
975,4.22,0.52
976,4.24,0.515
977,4.16,0.56
978,4.24,0.515
979,4.22,0.52
980,4.1,0.6
981,4.19,0.54
982,4.19,0.54
983,4.22,0.52
984,5.0,0.0
985,4.13,0.58
986,4.19,0.54
987,5.0,0.0
988,5.0,0.0
989,4.19,0.54
990,5.0,0.0
991,4.19,0.54
992,5.0,0.0
993,4.25,0.5
994,4.19,0.54
995,4.19,0.54
996,4.25,0.5
997,4.22,0.52
998,4.28,0.48
999,4.22,0.52
