,NeuralAgent_Student26_200bAgent_rng,Student26_200bAgent
268,1.02,0.995
269,1.05,1.025
270,1.035,1.01
271,1.02,0.995
272,1.02,0.995
273,1.05,1.025
274,1.02,0.995
275,1.05,1.025
276,1.02,0.995
277,1.035,1.01
278,1.02,0.995
279,1.04,1.015
280,1.035,1.01
281,1.035,1.01
282,1.03,1.005
283,1.02,0.995
284,1.035,1.01
285,1.05,1.025
286,1.065,1.04
287,1.15,1.125
288,2.63,2.605
289,1.2,1.175
290,1.075,1.05
291,1.135,1.11
292,1.02,0.995
293,1.095,1.07
294,1.035,1.01
295,1.035,1.01
296,2.62,2.62
297,1.035,1.01
298,1.05,1.025
299,1.035,1.01
300,1.02,0.995
301,1.02,0.995
302,2.62,2.62
303,1.035,1.01
304,1.035,1.01
305,1.03,1.005
306,1.035,1.01
307,1.03,1.005
308,1.02,0.995
309,1.035,1.01
310,1.03,1.005
311,1.02,0.995
312,1.02,0.995
313,1.02,0.995
314,1.05,1.025
315,1.05,1.025
316,1.07,1.045
317,1.05,1.025
318,1.02,0.995
319,1.05,1.025
320,1.065,1.04
321,1.05,1.025
322,1.035,1.01
323,1.065,1.04
324,1.05,1.025
325,1.02,0.995
326,1.06,1.035
327,1.035,1.01
328,1.12,1.095
329,1.05,1.025
330,1.035,1.01
331,1.21,1.185
332,1.045,1.02
333,1.06,1.035
334,1.05,1.025
335,1.06,1.035
336,1.02,0.995
337,1.065,1.04
338,1.085,1.06
339,1.02,0.995
340,1.02,0.995
341,1.03,1.005
342,1.02,0.995
343,1.035,1.01
344,1.045,1.02
345,1.08,1.055
346,1.02,0.995
347,1.035,1.01
348,1.02,0.995
349,1.035,1.01
350,1.02,0.995
351,1.06,1.035
352,1.105,1.08
353,1.045,1.02
354,1.02,0.995
355,1.185,1.16
356,1.035,1.01
357,1.02,0.995
358,1.035,1.01
359,1.11,1.085
360,1.045,1.02
361,1.16,1.135
362,1.05,1.025
363,1.115,1.09
364,1.11,1.085
365,1.1,1.075
366,1.045,1.02
367,1.095,1.07
368,1.02,0.995
369,1.115,1.09
370,1.075,1.05
371,1.06,1.035
372,1.1,1.075
373,1.085,1.06
374,1.045,1.02
375,1.095,1.07
376,1.09,1.065
377,1.155,1.13
378,1.02,0.995
379,1.1,1.075
380,1.05,1.025
381,1.02,0.995
382,1.045,1.02
383,1.02,0.995
384,1.135,1.11
385,1.035,1.01
386,1.035,1.01
387,1.075,1.05
388,1.105,1.08
389,1.05,1.025
390,1.095,1.07
391,1.065,1.04
392,1.03,1.005
393,1.075,1.05
394,1.02,0.995
395,1.02,0.995
396,1.02,0.995
397,1.045,1.02
398,1.085,1.06
399,1.035,1.01
400,1.02,0.995
401,1.03,1.005
402,1.07,1.045
403,1.075,1.05
404,1.05,1.025
405,1.06,1.035
406,1.135,1.11
407,1.105,1.08
408,1.05,1.025
409,1.095,1.07
410,1.03,1.005
411,1.035,1.01
412,1.035,1.01
413,1.16,1.135
414,1.02,0.995
415,1.215,1.19
416,2.435,2.435
417,1.13,1.105
418,1.305,1.28
419,1.05,1.025
420,1.32,1.295
421,1.185,1.16
422,2.555,2.555
423,1.265,1.24
424,1.06,1.035
425,1.08,1.055
426,1.11,1.085
427,1.335,1.31
428,1.1,1.075
429,1.13,1.105
430,1.06,1.035
431,1.065,1.04
432,1.03,1.005
433,1.03,1.005
434,2.655,2.655
435,1.11,1.085
436,1.125,1.1
437,1.085,1.06
438,1.08,1.055
439,1.18,1.155
440,1.03,1.005
441,1.115,1.09
442,1.035,1.01
443,1.05,1.025
444,1.03,1.005
445,1.065,1.04
446,1.15,1.125
447,1.035,1.01
448,1.09,1.065
449,1.085,1.06
450,2.655,2.655
451,1.045,1.02
452,1.05,1.025
453,1.04,1.015
454,1.065,1.04
455,1.11,1.085
456,1.145,1.12
457,1.205,1.18
458,1.15,1.125
459,1.105,1.08
460,1.155,1.13
461,1.275,1.25
462,2.645,2.645
463,1.225,1.2
464,1.055,1.03
465,1.09,1.065
466,2.605,2.605
467,1.365,1.34
468,1.03,1.005
469,1.06,1.035
470,1.03,1.005
471,1.125,1.1
472,1.16,1.135
473,1.235,1.21
474,1.165,1.14
475,1.555,1.53
476,1.03,1.005
477,1.08,1.055
478,1.19,1.165
479,1.115,1.09
480,1.34,1.315
481,1.18,1.155
482,1.08,1.055
483,1.065,1.04
484,1.115,1.09
485,1.155,1.13
486,1.085,1.06
487,1.265,1.24
488,1.03,1.005
489,1.11,1.085
490,1.03,1.005
491,1.07,1.045
492,1.15,1.125
493,1.08,1.055
494,1.08,1.055
495,1.06,1.035
496,2.65,2.625
497,1.09,1.065
498,1.22,1.195
499,1.175,1.15
500,1.03,1.005
501,1.065,1.04
502,1.215,1.19
503,1.085,1.06
504,1.11,1.085
505,1.07,1.045
506,1.255,1.23
507,1.2,1.175
508,1.14,1.115
509,1.165,1.14
510,1.535,1.51
511,1.03,1.005
512,1.095,1.07
513,1.035,1.01
514,1.1,1.075
515,1.03,1.005
516,1.165,1.14
517,1.095,1.07
518,1.32,1.295
519,1.11,1.085
520,1.03,1.005
521,1.23,1.205
522,1.13,1.105
523,1.065,1.04
524,2.44,2.44
525,1.03,1.005
526,1.045,1.02
527,1.45,1.425
528,2.295,2.27
529,2.645,2.645
530,1.265,1.24
531,1.14,1.115
532,1.3,1.275
533,1.09,1.065
534,2.535,2.535
535,1.03,1.005
536,1.155,1.13
537,1.295,1.27
538,1.02,0.995
539,1.23,1.205
540,2.6,2.6
541,1.13,1.105
542,1.14,1.115
543,1.045,1.02
544,1.135,1.11
545,1.09,1.065
546,1.1,1.075
547,1.02,0.995
548,1.035,1.01
549,1.105,1.08
550,1.22,1.195
551,1.09,1.065
552,1.105,1.08
553,1.075,1.05
554,1.075,1.05
555,1.065,1.04
556,1.095,1.07
557,1.215,1.19
558,2.445,2.445
559,1.155,1.13
560,1.27,1.245
561,1.075,1.05
562,1.075,1.05
563,1.105,1.08
564,1.085,1.06
565,1.175,1.15
566,1.15,1.125
567,1.24,1.215
568,1.09,1.065
569,1.185,1.16
570,1.055,1.03
571,1.38,1.38
572,1.06,1.035
573,1.105,1.08
574,1.105,1.08
575,1.34,1.315
576,1.115,1.09
577,2.01,1.985
578,1.075,1.05
579,1.23,1.205
580,1.1,1.075
581,1.525,1.5
582,1.08,1.055
583,1.155,1.13
584,1.065,1.04
585,1.21,1.185
586,1.045,1.02
587,1.35,1.325
588,1.03,1.005
589,2.66,2.635
590,1.265,1.24
591,1.03,1.005
592,1.04,1.015
593,2.37,2.37
594,1.115,1.09
595,2.605,2.58
596,2.62,2.595
597,1.395,1.37
598,2.63,2.63
599,1.235,1.21
600,1.045,1.02
601,1.185,1.16
602,1.345,1.32
603,1.22,1.195
604,1.835,1.835
605,1.125,1.1
606,1.145,1.12
607,2.605,2.58
608,1.08,1.055
609,1.045,1.02
610,2.6,2.575
611,1.185,1.16
612,1.03,1.005
613,1.075,1.05
614,1.075,1.05
615,1.275,1.25
616,2.575,2.575
617,1.065,1.04
618,1.12,1.095
619,1.03,1.005
620,1.13,1.105
621,1.08,1.055
622,1.05,1.025
623,1.035,1.01
624,1.07,1.045
625,1.03,1.005
626,1.06,1.035
627,1.065,1.04
628,1.1,1.075
629,1.08,1.055
630,1.065,1.04
631,1.075,1.05
632,1.06,1.035
633,1.11,1.085
634,1.105,1.08
635,1.03,1.005
636,1.1,1.075
637,1.05,1.025
638,2.64,2.64
639,1.065,1.04
640,1.03,1.005
641,1.09,1.065
642,1.075,1.05
643,1.06,1.035
644,1.08,1.055
645,1.125,1.1
646,1.05,1.025
647,1.07,1.045
648,1.03,1.005
649,1.02,0.995
650,1.06,1.035
651,1.125,1.1
652,1.085,1.06
653,1.08,1.055
654,1.135,1.11
655,1.125,1.1
656,1.03,1.005
657,1.05,1.025
658,1.03,1.005
659,1.075,1.05
660,2.66,2.635
661,1.13,1.105
662,1.05,1.025
663,1.095,1.07
664,1.03,1.005
665,1.05,1.025
666,1.17,1.145
667,1.08,1.055
668,1.08,1.055
669,1.03,1.005
670,2.66,2.635
671,1.05,1.025
672,1.065,1.04
673,1.05,1.025
674,1.03,1.005
675,1.095,1.07
676,1.03,1.005
677,1.16,1.135
678,1.075,1.05
679,1.065,1.04
680,1.05,1.025
681,1.035,1.01
682,1.03,1.005
683,1.06,1.035
684,1.035,1.01
685,1.07,1.045
686,1.06,1.035
687,1.035,1.01
688,1.03,1.005
689,1.1,1.075
690,1.085,1.06
691,1.085,1.06
692,1.05,1.025
693,1.065,1.04
694,1.115,1.09
695,1.095,1.07
696,1.11,1.085
697,2.645,2.62
698,1.095,1.07
699,1.105,1.08
700,1.035,1.01
701,1.035,1.01
702,1.03,1.005
703,1.09,1.065
704,1.1,1.075
705,1.03,1.005
706,1.03,1.005
707,1.1,1.075
708,1.035,1.01
709,1.115,1.09
710,1.03,1.005
711,1.03,1.005
712,1.11,1.085
713,1.035,1.01
714,1.08,1.055
715,1.045,1.02
716,1.1,1.075
717,1.085,1.06
718,1.085,1.06
719,1.05,1.025
720,1.105,1.08
721,1.06,1.035
722,1.055,1.03
723,1.095,1.07
724,1.035,1.01
725,1.03,1.005
726,1.03,1.005
727,1.05,1.025
728,1.11,1.085
729,1.055,1.03
730,1.115,1.09
731,1.075,1.05
732,1.085,1.06
733,1.085,1.06
734,1.035,1.01
735,1.06,1.035
736,1.06,1.035
737,1.155,1.13
738,1.06,1.035
739,1.065,1.04
740,1.03,1.005
741,1.03,1.005
742,1.1,1.075
743,1.07,1.045
744,1.155,1.13
745,1.05,1.025
746,1.03,1.005
747,1.03,1.005
748,1.105,1.08
749,1.2,1.175
750,1.1,1.075
751,1.09,1.065
752,1.06,1.035
753,2.62,2.62
754,1.095,1.07
755,1.05,1.025
756,1.095,1.07
757,1.05,1.025
758,1.035,1.01
759,1.035,1.01
760,1.03,1.005
761,1.085,1.06
762,1.03,1.005
763,1.06,1.035
764,1.035,1.01
765,1.07,1.045
766,1.085,1.06
767,1.095,1.07
768,2.62,2.62
769,1.065,1.04
770,1.045,1.02
771,1.03,1.005
772,1.09,1.065
773,1.1,1.075
774,1.075,1.05
775,1.03,1.005
776,1.02,0.995
777,1.07,1.045
778,1.12,1.095
779,1.03,1.005
780,1.04,1.015
781,1.1,1.075
782,1.12,1.095
783,1.075,1.05
784,1.185,1.16
785,1.05,1.025
786,1.09,1.065
787,1.09,1.065
788,1.05,1.025
789,1.085,1.06
790,1.06,1.035
791,1.08,1.055
792,1.065,1.04
793,1.09,1.065
794,1.03,1.005
795,1.11,1.085
796,1.12,1.095
797,2.67,2.645
798,1.035,1.01
799,1.035,1.01
800,1.08,1.055
801,1.105,1.08
802,1.105,1.08
803,1.08,1.055
804,1.04,1.015
805,1.075,1.05
806,1.095,1.07
807,1.095,1.07
808,1.03,1.005
809,1.08,1.055
810,1.08,1.055
811,1.12,1.095
812,1.11,1.085
813,2.67,2.645
814,2.64,2.64
815,1.15,1.125
816,1.08,1.055
817,1.03,1.005
818,1.06,1.035
819,1.12,1.095
820,1.03,1.005
821,1.035,1.01
822,1.1,1.075
823,1.03,1.005
824,1.03,1.005
825,1.1,1.075
826,1.12,1.095
827,1.1,1.075
828,1.07,1.045
829,1.03,1.005
830,1.03,1.005
831,1.03,1.005
832,1.03,1.005
833,1.03,1.005
834,1.11,1.085
835,1.06,1.035
836,1.09,1.065
837,1.17,1.145
838,1.07,1.045
839,1.055,1.03
840,1.11,1.085
841,1.045,1.02
842,1.075,1.05
843,1.06,1.035
844,1.04,1.015
845,1.03,1.005
846,1.1,1.075
847,1.095,1.07
848,1.03,1.005
849,1.05,1.025
850,1.06,1.035
851,1.1,1.075
852,1.04,1.015
853,1.03,1.005
854,1.03,1.005
855,1.03,1.005
856,1.03,1.005
857,1.06,1.035
858,1.125,1.1
859,1.12,1.095
860,1.12,1.095
861,1.03,1.005
862,1.03,1.005
863,1.12,1.095
864,1.065,1.04
865,1.11,1.085
866,1.035,1.01
867,1.035,1.01
868,1.03,1.005
869,1.03,1.005
870,1.11,1.085
871,1.045,1.02
872,1.02,0.995
873,1.035,1.01
874,1.03,1.005
875,1.02,0.995
876,1.04,1.015
877,1.115,1.09
878,1.03,1.005
879,1.05,1.025
880,1.035,1.01
881,1.045,1.02
882,1.03,1.005
883,1.06,1.035
884,1.03,1.005
885,1.06,1.035
886,1.05,1.025
887,1.075,1.05
888,1.02,0.995
889,1.03,1.005
890,1.14,1.115
891,1.095,1.07
892,1.035,1.01
893,1.03,1.005
894,1.06,1.035
895,1.07,1.045
896,1.115,1.09
897,1.035,1.01
898,1.03,1.005
899,1.1,1.075
900,1.065,1.04
901,1.08,1.055
902,1.07,1.045
903,1.105,1.08
904,1.12,1.095
905,1.11,1.085
906,1.08,1.055
907,1.105,1.08
908,1.03,1.005
909,1.035,1.01
910,1.08,1.055
911,1.13,1.105
912,2.665,2.665
913,1.085,1.06
914,1.09,1.065
915,1.03,1.005
916,1.1,1.075
917,1.03,1.005
918,1.045,1.02
919,1.05,1.025
920,1.13,1.105
921,1.045,1.02
922,1.05,1.025
923,1.035,1.01
924,1.12,1.095
925,1.065,1.04
926,1.03,1.005
927,1.1,1.075
928,1.1,1.075
929,1.1,1.075
930,1.07,1.045
931,1.065,1.04
932,1.035,1.01
933,1.2,1.175
934,1.085,1.06
935,1.075,1.05
936,1.085,1.06
937,1.03,1.005
938,1.065,1.04
939,1.11,1.085
940,1.155,1.13
941,1.145,1.12
942,1.16,1.135
943,1.09,1.065
944,1.185,1.16
945,1.085,1.06
946,1.05,1.025
947,1.095,1.07
948,1.07,1.045
949,1.06,1.035
950,1.105,1.08
951,1.06,1.035
952,1.19,1.165
953,1.03,1.005
954,1.06,1.035
955,1.1,1.075
956,1.12,1.095
957,1.08,1.055
958,1.115,1.09
959,1.07,1.045
960,1.215,1.19
961,1.315,1.29
962,1.075,1.05
963,1.08,1.055
964,1.03,1.005
965,1.03,1.005
966,1.075,1.05
967,1.14,1.115
968,1.05,1.025
969,1.175,1.15
970,1.03,1.005
971,2.67,2.645
972,1.04,1.015
973,1.05,1.025
974,1.1,1.075
975,1.03,1.005
976,1.095,1.07
977,1.06,1.035
978,1.03,1.005
979,1.155,1.13
980,1.175,1.15
981,1.03,1.005
982,1.145,1.12
983,1.23,1.205
984,1.09,1.065
985,1.03,1.005
986,1.04,1.015
987,1.295,1.27
988,1.12,1.095
989,1.095,1.07
990,1.105,1.08
991,1.075,1.05
992,1.125,1.1
993,1.075,1.05
994,1.09,1.065
995,1.19,1.165
996,1.4,1.375
997,1.095,1.07
998,2.52,2.52
999,1.18,1.155
