,NeuralAgent_Student24_200mAgent,Student24_200mAgent
398,3.045,2.92
399,3.045,2.92
400,3.065,2.89
401,3.015,2.965
402,3.065,2.89
403,3.025,2.95
404,3.055,2.905
405,3.065,2.89
406,3.02,2.945
407,3.045,2.92
408,3.025,2.95
409,3.055,2.905
410,3.035,2.935
411,3.075,2.875
412,3.115,2.815
413,3.015,2.965
414,3.035,2.935
415,3.035,2.935
416,3.025,2.95
417,3.125,2.8
418,3.005,2.98
419,3.025,2.95
420,3.035,2.935
421,3.025,2.95
422,3.065,2.89
423,3.015,2.965
424,3.065,2.89
425,3.035,2.935
426,3.015,2.965
427,3.045,2.92
428,3.055,2.905
429,3.035,2.935
430,3.015,2.965
431,3.015,2.965
432,3.075,2.875
433,3.025,2.95
434,3.095,2.845
435,3.075,2.875
436,3.045,2.92
437,3.055,2.905
438,3.015,2.965
439,3.045,2.92
440,3.025,2.95
441,3.055,2.905
442,3.015,2.965
443,3.045,2.92
444,3.015,2.965
445,3.035,2.935
446,3.065,2.89
447,3.015,2.965
448,3.005,2.98
449,3.025,2.95
450,3.065,2.89
451,3.035,2.935
452,3.085,2.86
453,3.015,2.965
454,3.025,2.95
455,3.025,2.95
456,3.015,2.965
457,3.055,2.905
458,3.005,2.98
459,3.015,2.965
460,3.015,2.965
461,3.025,2.95
462,3.005,2.98
463,3.055,2.905
464,3.035,2.935
465,3.025,2.95
466,3.005,2.98
467,3.035,2.935
468,3.015,2.965
469,2.995,2.995
470,3.005,2.98
471,3.025,2.95
472,3.015,2.965
473,3.015,2.965
474,3.035,2.935
475,3.045,2.92
476,3.045,2.92
477,3.035,2.935
478,3.005,2.98
479,3.065,2.89
480,3.055,2.905
481,3.035,2.935
482,3.015,2.965
483,3.015,2.965
484,3.015,2.965
485,3.055,2.905
486,3.035,2.935
487,3.035,2.935
488,3.005,2.98
489,3.075,2.875
490,3.025,2.95
491,3.065,2.89
492,3.045,2.92
493,3.055,2.905
494,3.025,2.95
495,3.035,2.935
496,3.035,2.935
497,3.025,2.95
498,2.995,2.995
499,3.025,2.95
500,3.0,3.0
501,2.995,2.995
502,3.015,2.965
503,3.005,2.98
504,3.015,2.965
505,2.995,2.995
506,3.015,2.965
507,3.015,2.965
508,3.005,2.98
509,3.03,2.93
510,3.015,2.965
511,3.035,2.935
512,3.015,2.965
513,3.035,2.935
514,2.995,2.995
515,3.005,2.98
516,3.015,2.965
517,3.005,2.98
518,3.035,2.935
519,3.005,2.98
520,2.995,2.995
521,3.01,2.96
522,3.0,3.0
523,2.995,2.995
524,3.0,3.0
525,3.015,2.965
526,3.025,2.95
527,3.045,2.92
528,2.995,2.995
529,3.035,2.935
530,3.005,2.98
531,3.025,2.95
532,2.995,2.995
533,2.995,2.995
534,3.005,2.98
535,3.045,2.92
536,2.995,2.995
537,3.015,2.965
538,3.035,2.935
539,3.035,2.935
540,3.005,2.98
541,3.065,2.89
542,3.025,2.95
543,3.025,2.95
544,3.045,2.92
545,3.025,2.95
546,3.005,2.98
547,3.015,2.965
548,3.015,2.965
549,3.005,2.98
550,3.025,2.95
551,3.025,2.95
552,3.005,2.98
553,3.005,2.98
554,3.0,3.0
555,3.015,2.965
556,3.005,2.98
557,3.005,2.98
558,3.025,2.95
559,3.015,2.965
560,3.04,2.915
561,3.005,2.98
562,3.015,2.965
563,3.025,2.95
564,3.025,2.95
565,3.015,2.965
566,3.035,2.935
567,3.035,2.935
568,3.0,3.0
569,3.0,3.0
570,3.015,2.965
571,3.005,2.98
572,3.0,3.0
573,3.005,2.98
574,3.015,2.965
575,3.025,2.95
576,2.995,2.995
577,3.005,2.98
578,2.995,2.995
579,3.015,2.965
580,3.015,2.965
581,3.005,2.98
582,3.025,2.95
583,3.005,2.98
584,3.005,2.98
585,3.025,2.95
586,3.025,2.95
587,3.035,2.935
588,3.0,3.0
589,3.015,2.965
590,3.025,2.95
591,2.995,2.995
592,3.015,2.965
593,3.035,2.935
594,3.025,2.95
595,3.005,2.98
596,3.005,2.98
597,3.015,2.965
598,3.005,2.98
599,3.005,2.98
600,3.005,2.98
601,3.015,2.965
602,3.055,2.905
603,3.005,2.98
604,3.005,2.98
605,2.995,2.995
606,3.015,2.965
607,2.995,2.995
608,3.025,2.95
609,3.0,3.0
610,3.015,2.965
611,3.005,2.98
612,3.015,2.965
613,3.025,2.95
614,3.025,2.95
615,3.015,2.965
616,3.025,2.95
617,3.0,3.0
618,3.005,2.98
619,3.005,2.98
620,2.995,2.995
621,3.015,2.965
622,3.005,2.98
623,2.995,2.995
624,2.995,2.995
625,3.005,2.98
626,3.025,2.95
627,3.025,2.95
628,3.0,3.0
629,3.0,3.0
630,3.025,2.95
631,3.005,2.98
632,3.015,2.965
633,3.035,2.935
634,3.005,2.98
635,3.005,2.98
636,3.005,2.98
637,3.035,2.935
638,3.025,2.95
639,3.005,2.98
640,2.995,2.995
641,3.005,2.98
642,3.015,2.965
643,3.005,2.98
644,3.005,2.98
645,2.995,2.995
646,3.035,2.935
647,3.02,2.945
648,2.995,2.995
649,2.995,2.995
650,3.005,2.98
651,3.035,2.935
652,3.005,2.98
653,3.025,2.95
654,3.0,3.0
655,3.025,2.95
656,3.0,3.0
657,3.0,3.0
658,3.0,3.0
659,3.015,2.965
660,2.995,2.995
661,3.015,2.965
662,3.015,2.965
663,3.025,2.95
664,3.005,2.98
665,3.025,2.95
666,3.025,2.95
667,3.0,3.0
668,3.025,2.95
669,3.005,2.98
670,2.995,2.995
671,3.015,2.965
672,3.0,3.0
673,3.015,2.965
674,2.995,2.995
675,3.005,2.98
676,2.995,2.995
677,3.015,2.965
678,2.995,2.995
679,3.035,2.935
680,3.005,2.98
681,3.015,2.965
682,3.0,3.0
683,2.995,2.995
684,2.995,2.995
685,3.025,2.95
686,3.01,2.985
687,3.0,3.0
688,2.995,2.995
689,2.995,2.995
690,3.015,2.965
691,3.015,2.965
692,3.015,2.965
693,3.015,2.965
694,3.025,2.95
695,2.995,2.995
696,3.005,2.98
697,3.015,2.965
698,3.0,3.0
699,3.005,2.98
700,3.005,2.98
701,2.995,2.995
702,3.0,3.0
703,3.0,3.0
704,3.0,3.0
705,2.995,2.995
706,3.025,2.95
707,3.035,2.935
708,3.045,2.92
709,3.005,2.98
710,2.995,2.995
711,3.005,2.98
712,3.015,2.965
713,2.995,2.995
714,3.0,3.0
715,3.025,2.95
716,3.015,2.965
717,3.015,2.965
718,3.025,2.95
719,3.025,2.95
720,3.005,2.98
721,2.995,2.995
722,3.005,2.98
723,3.005,2.98
724,3.0,3.0
725,3.005,2.98
726,3.015,2.965
727,3.0,3.0
728,3.005,2.98
729,3.035,2.935
730,3.015,2.965
731,3.005,2.98
732,2.995,2.995
733,3.0,3.0
734,3.025,2.95
735,3.005,2.98
736,3.015,2.965
737,3.0,3.0
738,2.995,2.995
739,3.015,2.965
740,2.995,2.995
741,3.015,2.965
742,3.035,2.935
743,3.045,2.92
744,2.995,2.995
745,3.0,3.0
746,3.0,3.0
747,3.0,3.0
748,2.995,2.995
749,3.015,2.965
750,3.005,2.98
751,2.995,2.995
752,2.995,2.995
753,3.0,3.0
754,2.995,2.995
755,3.005,2.98
756,3.005,2.98
757,3.015,2.965
758,2.995,2.995
759,3.0,3.0
760,3.015,2.965
761,3.0,3.0
762,3.0,3.0
763,2.995,2.995
764,3.005,2.98
765,3.005,2.98
766,3.005,2.98
767,2.995,2.995
768,3.025,2.95
769,2.995,2.995
770,3.005,2.98
771,2.995,2.995
772,3.005,2.98
773,3.005,2.98
774,3.015,2.965
775,3.0,3.0
776,3.015,2.965
777,3.005,2.98
778,2.995,2.995
779,3.005,2.98
780,3.025,2.95
781,2.995,2.995
782,3.0,3.0
783,3.035,2.935
784,3.005,2.98
785,3.025,2.95
786,3.005,2.98
787,2.995,2.995
788,2.995,2.995
789,3.015,2.965
790,3.005,2.98
791,3.0,3.0
792,3.005,2.98
793,3.015,2.965
794,3.0,3.0
795,3.0,3.0
796,3.0,3.0
797,3.0,3.0
798,2.995,2.995
799,3.0,3.0
800,2.995,2.995
801,3.0,3.0
802,3.0,3.0
803,3.0,3.0
804,3.015,2.965
805,2.995,2.995
806,2.995,2.995
807,2.995,2.995
808,3.025,2.95
809,3.015,2.965
810,3.0,3.0
811,2.995,2.995
812,3.005,2.98
813,2.995,2.995
814,3.005,2.98
815,3.0,3.0
816,3.0,3.0
817,2.995,2.995
818,3.005,2.98
819,3.025,2.95
820,3.015,2.965
821,3.015,2.965
822,2.995,2.995
823,2.995,2.995
824,3.015,2.965
825,3.015,2.965
826,3.005,2.98
827,3.0,3.0
828,2.995,2.995
829,3.005,2.98
830,3.005,2.98
831,3.005,2.98
832,3.025,2.95
833,2.995,2.995
834,3.005,2.98
835,3.005,2.98
836,3.005,2.98
837,3.0,3.0
838,3.0,3.0
839,3.0,3.0
840,2.995,2.995
841,3.0,3.0
842,3.0,3.0
843,2.995,2.995
844,2.995,2.995
845,2.995,2.995
846,2.995,2.995
847,2.995,2.995
848,3.015,2.965
849,3.0,3.0
850,3.0,3.0
851,3.0,3.0
852,3.0,3.0
853,3.0,3.0
854,3.0,3.0
855,3.005,2.98
856,3.015,2.965
857,3.0,3.0
858,3.0,3.0
859,2.995,2.995
860,3.0,3.0
861,3.015,2.965
862,3.015,2.965
863,2.995,2.995
864,2.995,2.995
865,3.015,2.965
866,2.995,2.995
867,3.0,3.0
868,3.0,3.0
869,3.0,3.0
870,2.995,2.995
871,2.995,2.995
872,3.0,3.0
873,2.995,2.995
874,3.0,3.0
875,3.015,2.965
876,3.0,3.0
877,2.995,2.995
878,2.995,2.995
879,3.0,3.0
880,2.995,2.995
881,3.005,2.98
882,3.005,2.98
883,3.005,2.98
884,3.025,2.95
885,3.035,2.935
886,3.005,2.98
887,3.005,2.98
888,3.015,2.965
889,3.005,2.98
890,3.0,3.0
891,2.995,2.995
892,2.995,2.995
893,3.015,2.965
894,3.005,2.98
895,3.005,2.98
896,3.0,3.0
897,3.015,2.965
898,3.005,2.98
899,3.0,3.0
900,2.995,2.995
901,3.025,2.95
902,3.005,2.98
903,2.995,2.995
904,3.0,3.0
905,3.0,3.0
906,2.995,2.995
907,3.0,3.0
908,3.025,2.95
909,3.005,2.98
910,3.0,3.0
911,3.0,3.0
912,3.005,2.98
913,2.995,2.995
914,3.0,3.0
915,3.0,3.0
916,3.0,3.0
917,2.995,2.995
918,3.005,2.98
919,3.0,3.0
920,2.995,2.995
921,3.0,3.0
922,3.015,2.965
923,3.0,3.0
924,3.025,2.95
925,2.995,2.995
926,2.995,2.995
927,3.0,3.0
928,3.025,2.95
929,3.0,3.0
930,3.0,3.0
931,3.0,3.0
932,3.015,2.965
933,3.005,2.98
934,3.015,2.965
935,3.015,2.965
936,2.995,2.995
937,3.035,2.935
938,2.995,2.995
939,2.995,2.995
940,2.995,2.995
941,2.995,2.995
942,3.0,3.0
943,2.995,2.995
944,3.0,3.0
945,2.995,2.995
946,3.015,2.965
947,3.005,2.98
948,3.0,3.0
949,3.015,2.965
950,3.0,3.0
951,3.005,2.98
952,3.0,3.0
953,2.995,2.995
954,2.995,2.995
955,3.0,3.0
956,2.995,2.995
957,3.03,2.93
958,3.005,2.98
959,3.0,3.0
960,3.005,2.98
961,3.015,2.965
962,3.005,2.98
963,3.0,3.0
964,3.015,2.965
965,2.995,2.995
966,3.025,2.95
967,3.005,2.98
968,3.025,2.95
969,3.025,2.95
970,3.005,2.98
971,3.0,3.0
972,3.005,2.98
973,3.015,2.965
974,2.995,2.995
975,2.995,2.995
976,3.045,2.92
977,3.0,3.0
978,3.0,3.0
979,3.025,2.95
980,3.0,3.0
981,3.025,2.95
982,3.0,3.0
983,3.0,3.0
984,3.005,2.98
985,3.005,2.98
986,3.005,2.98
987,3.005,2.98
988,3.015,2.965
989,3.0,3.0
990,3.0,3.0
991,2.995,2.995
992,2.995,2.995
993,3.005,2.98
994,3.005,2.98
995,3.0,3.0
996,2.995,2.995
997,3.0,3.0
998,3.0,3.0
999,3.025,2.95
