,NeuralAgent_Student1_200aAgent_rng,Student1_200aAgent
605,2.105,1.93
606,2.24,2.065
607,2.24,2.065
608,2.24,2.065
609,2.24,2.065
610,2.24,2.065
611,2.24,2.065
612,2.24,2.065
613,2.24,2.065
614,2.24,2.065
615,2.24,2.065
616,2.24,2.065
617,2.24,2.065
618,2.24,2.065
619,2.24,2.065
620,2.24,2.065
621,2.24,2.065
622,2.24,2.065
623,2.24,2.065
624,2.24,2.065
625,1.905,2.005
626,2.24,2.065
627,2.24,2.065
628,2.24,2.065
629,2.075,2.05
630,1.905,2.005
631,1.905,2.005
632,2.075,2.05
633,2.075,2.05
634,2.075,2.05
635,1.94,1.89
636,2.26,1.985
637,2.075,2.05
638,2.075,2.05
639,2.075,2.05
640,2.26,1.985
641,2.26,1.985
642,2.26,1.985
643,2.26,1.985
644,2.375,2.125
645,2.375,2.125
646,2.235,2.06
647,2.375,2.125
648,2.38,2.105
649,2.375,2.125
650,2.255,2.005
651,2.255,2.005
652,2.075,2.05
653,2.255,2.005
654,2.075,2.05
655,2.075,2.05
656,2.075,2.05
657,2.075,2.05
658,2.075,2.05
659,2.075,2.05
660,2.075,2.05
661,2.075,2.05
662,2.07,2.07
663,2.075,2.05
664,2.075,2.05
665,2.075,2.05
666,2.075,2.05
667,2.075,2.05
668,2.24,2.065
669,2.255,2.005
670,2.22,2.12
671,2.22,2.12
672,2.22,2.12
673,2.22,2.12
674,2.22,2.12
675,2.24,2.065
676,2.23,2.08
677,2.23,2.08
678,2.23,2.08
679,2.23,2.08
680,2.225,2.1
681,2.225,2.1
682,2.225,2.1
683,2.215,2.14
684,2.21,2.16
685,2.23,2.08
686,2.26,1.985
687,2.245,2.045
688,2.245,2.045
689,2.245,2.045
690,2.245,2.045
691,2.245,2.045
692,2.245,2.045
693,2.24,2.065
694,2.245,2.045
695,2.24,2.065
696,2.26,1.985
697,2.24,2.065
698,2.24,2.065
699,2.235,2.085
700,2.245,2.045
701,2.24,2.065
702,2.26,1.985
703,2.24,2.065
704,2.25,2.025
705,2.24,2.065
706,2.25,2.025
707,2.24,2.065
708,2.24,2.065
709,2.25,2.025
710,2.26,1.985
711,2.25,2.025
712,2.25,2.025
713,1.905,2.005
714,2.26,1.985
715,1.905,2.005
716,2.26,1.985
717,2.25,2.025
718,2.25,2.025
719,2.25,2.025
720,2.24,2.065
721,2.24,2.065
722,2.24,2.065
723,2.26,1.985
724,2.24,2.065
725,2.26,1.985
726,2.25,2.025
727,2.26,1.985
728,2.26,1.985
729,1.765,1.84
730,1.785,1.76
731,1.93,1.93
732,1.76,1.835
733,2.245,2.045
734,2.23,2.105
735,2.245,2.045
736,2.245,2.045
737,2.25,2.025
738,2.25,2.025
739,2.245,2.045
740,2.25,2.025
741,2.225,2.125
742,2.23,2.105
743,2.225,2.125
744,2.07,2.07
745,2.205,2.155
746,2.225,2.125
747,2.225,2.1
748,2.23,2.08
749,2.25,2.025
750,2.365,2.165
751,2.045,2.145
752,2.045,2.145
753,2.235,2.085
754,2.25,2.0
755,2.26,1.985
756,2.26,1.985
757,2.26,1.985
758,2.26,1.985
759,2.26,1.985
760,2.26,1.985
761,2.26,1.985
762,2.26,1.985
763,2.26,1.985
764,2.26,1.985
765,2.26,1.985
766,2.26,1.985
767,2.26,1.985
768,2.26,1.985
769,2.26,1.985
770,2.26,1.985
771,2.26,1.985
772,2.26,1.985
773,2.26,1.985
774,2.26,1.985
775,2.26,1.985
776,2.26,1.985
777,2.26,1.985
778,2.255,2.005
779,1.615,1.64
780,2.25,2.025
781,2.26,1.985
782,1.61,1.66
783,1.65,1.5
784,1.795,1.72
785,1.765,1.815
786,2.095,1.995
787,2.075,2.075
788,1.585,1.76
789,2.07,2.095
790,2.235,2.085
791,2.23,2.105
792,2.195,2.245
793,2.37,2.17
794,2.37,2.17
795,2.365,2.19
796,2.365,2.19
797,2.59,2.315
798,2.215,2.14
799,2.115,1.94
800,2.365,2.19
801,2.24,2.065
802,2.365,2.19
803,2.095,1.995
804,2.075,2.075
805,2.22,2.145
806,2.07,2.095
807,2.065,2.115
808,2.07,2.095
809,2.365,2.19
810,1.915,1.99
811,2.09,2.015
812,2.095,1.995
813,1.6,1.7
814,2.08,2.055
815,2.125,1.875
816,2.605,2.28
817,2.27,1.945
818,2.09,2.04
819,2.265,1.965
820,2.235,2.085
821,2.465,2.315
822,2.465,2.315
823,2.455,2.355
824,2.33,2.305
825,2.465,2.315
826,1.79,1.74
827,1.6,1.675
828,1.61,1.66
829,1.61,1.635
830,1.585,1.735
831,2.225,2.1
832,1.605,1.68
833,1.62,1.62
834,1.575,1.525
835,1.945,1.845
836,1.78,1.755
837,1.79,1.74
838,2.59,2.34
839,2.34,2.265
840,2.435,2.41
841,2.46,2.335
842,2.685,2.41
843,2.35,2.175
844,2.365,2.14
845,2.38,2.105
846,2.39,2.065
847,2.245,2.045
848,2.26,1.985
849,2.26,1.985
850,2.26,1.985
851,2.26,1.985
852,1.81,1.685
853,2.255,2.005
854,2.26,1.985
855,2.26,1.985
856,2.26,1.985
857,2.26,1.985
858,2.26,1.985
859,2.26,1.985
860,2.26,1.985
861,2.255,2.005
862,2.26,1.985
863,2.26,1.985
864,2.255,2.005
865,2.26,1.985
866,2.26,1.985
867,2.255,2.005
868,2.255,2.005
869,1.8,1.7
870,2.255,2.005
871,2.255,2.005
872,2.255,2.005
873,2.255,2.005
874,2.255,2.005
875,2.25,2.025
876,2.24,2.065
877,2.225,2.125
878,2.22,2.145
879,2.39,2.09
880,2.22,2.145
881,2.225,2.1
882,2.225,2.1
883,2.4,2.05
884,2.23,2.08
885,2.215,2.115
886,2.415,1.99
887,2.255,2.005
888,2.4,2.025
889,2.25,2.025
890,2.245,2.045
891,1.615,1.64
892,2.255,2.03
893,2.21,2.16
894,2.215,2.165
895,2.38,2.13
896,2.205,2.18
897,2.21,2.185
898,2.2,2.175
899,2.255,2.005
900,2.215,2.14
901,2.25,2.025
902,2.255,2.005
903,2.235,2.06
904,2.25,2.025
905,2.4,2.05
906,2.4,2.025
907,2.4,2.025
908,2.23,2.08
909,2.395,2.045
910,2.245,2.045
911,2.39,2.065
912,2.24,2.065
913,2.245,2.045
914,2.25,2.025
915,2.25,2.025
916,2.4,2.05
917,2.25,2.025
918,2.235,2.06
919,2.25,2.025
920,2.245,2.045
921,2.245,2.045
922,2.245,2.045
923,2.395,2.045
924,2.41,2.01
925,2.395,2.045
926,2.405,2.03
927,2.24,2.04
928,2.25,2.025
929,2.25,2.025
930,2.4,2.05
931,2.4,2.05
932,2.245,2.045
933,2.4,2.05
934,2.41,2.01
935,2.39,2.065
936,2.405,2.03
937,1.78,1.805
938,2.265,1.965
939,2.25,2.025
940,2.1,1.95
941,2.23,2.08
942,2.23,2.08
943,2.405,2.03
944,1.955,1.855
945,2.25,2.025
946,2.28,1.93
947,2.235,2.06
948,2.115,1.915
949,2.225,2.125
950,2.225,2.125
951,2.415,1.99
952,2.225,2.125
953,2.23,2.105
954,2.245,2.045
955,2.26,1.985
956,2.245,2.045
957,2.1,1.95
958,2.115,1.89
959,2.11,1.91
960,2.11,1.91
961,2.125,1.875
962,2.12,1.895
963,2.1,1.95
964,2.11,1.91
965,2.12,1.895
966,2.125,1.875
967,1.6,1.725
968,2.11,1.91
969,2.26,1.985
970,2.405,2.03
971,2.245,2.045
972,2.4,2.05
973,2.39,2.065
974,2.395,2.045
975,2.4,2.025
976,2.26,1.96
977,1.96,1.835
978,1.955,1.83
979,2.26,1.985
980,1.685,1.635
981,2.24,2.065
982,2.235,2.06
983,2.24,2.065
984,2.405,2.005
985,2.19,2.215
986,2.39,2.065
987,2.185,2.26
988,2.175,2.3
989,2.19,2.24
990,2.245,2.045
991,2.225,2.125
992,2.23,2.105
993,2.24,2.065
994,2.225,2.125
995,2.225,2.125
996,2.225,2.125
997,2.245,2.045
998,2.225,2.125
999,2.24,2.065
