,NeuralAgentOpMe_Student1_200mAgent_rng,Student1_200mAgent
122,0.605,2.855
123,0.58,2.83
124,0.605,2.855
125,0.61,2.835
126,0.605,2.855
127,0.59,2.79
128,0.605,2.855
129,0.575,2.85
130,0.615,2.815
131,0.605,2.855
132,0.575,2.85
133,0.63,2.755
134,0.625,2.775
135,0.63,2.755
136,0.58,2.83
137,0.61,2.835
138,0.575,2.85
139,0.605,2.855
140,0.64,2.715
141,0.61,2.835
142,0.61,2.835
143,0.58,2.83
144,0.58,2.83
145,0.645,2.57
146,0.64,2.59
147,1.07,2.645
148,1.435,2.535
149,1.285,2.585
150,1.58,2.53
151,1.095,2.77
152,1.085,2.71
153,1.05,2.725
154,1.055,2.705
155,1.055,2.705
156,1.05,2.725
157,1.015,2.74
158,1.015,2.74
159,1.08,2.73
160,1.1,2.75
161,1.21,2.66
162,1.205,2.68
163,1.15,2.725
164,1.5,2.575
165,1.5,2.575
166,0.85,2.825
167,0.94,2.79
168,0.655,2.655
169,0.635,2.61
170,0.635,2.61
171,0.67,2.595
172,0.91,1.635
173,0.88,1.63
174,0.91,1.635
175,0.91,1.635
176,0.88,1.63
177,0.88,1.63
178,0.88,1.63
179,0.88,1.63
180,0.88,1.63
181,0.91,1.635
182,0.91,1.635
183,0.91,1.635
184,0.885,1.61
185,0.88,1.63
186,0.88,1.63
187,0.91,1.635
188,0.885,1.61
189,0.915,1.615
190,0.88,1.63
191,0.91,1.635
192,0.88,1.63
193,0.88,1.63
194,0.885,1.61
195,0.885,1.61
196,0.88,1.63
197,0.885,1.61
198,0.88,1.63
199,0.91,1.635
200,0.88,1.63
201,0.915,1.615
202,0.88,1.63
203,0.91,1.635
204,0.88,1.63
205,0.88,1.63
206,0.91,1.635
207,0.88,1.63
208,0.88,1.63
209,0.88,1.63
210,0.88,1.63
211,0.88,1.63
212,3.61,2.085
213,0.88,1.63
214,0.88,1.63
215,0.91,1.635
216,0.91,1.635
217,0.91,1.635
218,0.88,1.63
219,0.915,1.615
220,0.88,1.63
221,0.88,1.63
222,0.915,1.615
223,0.915,1.615
224,3.73,1.905
225,0.89,1.59
226,0.88,1.63
227,0.88,1.63
228,0.89,1.59
229,0.885,1.61
230,0.915,1.615
231,0.88,1.63
232,0.89,1.59
233,0.885,1.61
234,0.905,1.53
235,0.95,1.6
236,0.915,1.615
237,0.88,1.63
238,0.88,1.63
239,0.88,1.63
240,0.88,1.63
241,0.915,1.615
242,0.88,1.63
243,0.88,1.63
244,0.88,1.63
245,0.91,1.635
246,0.88,1.63
247,0.91,1.635
248,0.88,1.63
249,0.88,1.63
250,0.88,1.63
251,0.915,1.615
252,0.88,1.63
253,0.88,1.63
254,0.88,1.63
255,0.88,1.63
256,0.88,1.63
257,0.91,1.635
258,0.88,1.63
259,0.88,1.63
260,0.88,1.63
261,0.88,1.63
262,0.88,1.63
263,0.88,1.63
264,0.91,1.635
265,0.88,1.63
266,0.885,1.61
267,0.91,1.635
268,0.91,1.635
269,0.88,1.63
270,0.88,1.63
271,0.885,1.61
272,0.88,1.63
273,0.915,1.615
274,0.91,1.635
275,0.945,1.62
276,0.88,1.63
277,0.915,1.615
278,0.88,1.63
279,0.91,1.635
280,0.88,1.63
281,0.88,1.63
282,0.915,1.615
283,0.915,1.615
284,0.91,1.635
285,0.88,1.63
286,0.88,1.63
287,0.88,1.63
288,0.88,1.63
289,0.91,1.635
290,0.91,1.635
291,0.91,1.635
292,0.88,1.63
293,0.88,1.63
294,0.88,1.63
295,0.88,1.63
296,0.88,1.63
297,0.88,1.63
298,0.88,1.63
299,0.91,1.635
300,0.88,1.63
301,0.88,1.63
302,0.91,1.635
303,0.91,1.635
304,0.91,1.635
305,0.88,1.63
306,0.88,1.63
307,0.88,1.63
308,0.91,1.635
309,0.92,1.595
310,0.91,1.635
311,0.88,1.63
312,0.885,1.61
313,0.88,1.63
314,0.88,1.63
315,0.92,1.595
316,0.88,1.63
317,0.91,1.635
318,0.885,1.61
319,0.88,1.63
320,0.88,1.63
321,0.88,1.63
322,0.92,1.595
323,0.885,1.61
324,0.91,1.635
325,0.88,1.63
326,0.88,1.63
327,0.88,1.63
328,0.88,1.63
329,0.88,1.63
330,0.91,1.635
331,0.88,1.63
332,0.88,1.63
333,0.88,1.63
334,0.88,1.63
335,0.885,1.61
336,0.88,1.63
337,0.91,1.635
338,0.88,1.63
339,0.91,1.635
340,0.88,1.63
341,0.88,1.63
342,0.88,1.63
343,0.91,1.635
344,0.88,1.63
345,0.88,1.63
346,0.88,1.63
347,0.88,1.63
348,0.915,1.615
349,0.915,1.615
350,0.88,1.63
351,0.88,1.63
352,0.88,1.63
353,0.88,1.63
354,0.885,1.61
355,0.88,1.63
356,0.88,1.63
357,0.88,1.63
358,0.88,1.63
359,0.88,1.63
360,0.91,1.635
361,0.88,1.63
362,0.88,1.63
363,0.88,1.63
364,0.88,1.63
365,0.88,1.63
366,0.91,1.635
367,0.88,1.63
368,0.91,1.635
369,0.91,1.635
370,0.88,1.63
371,0.91,1.635
372,0.88,1.63
373,0.88,1.63
374,0.88,1.63
375,0.88,1.63
376,0.91,1.635
377,0.88,1.63
378,0.88,1.63
379,0.915,1.615
380,0.91,1.635
381,0.885,1.61
382,0.91,1.635
383,0.88,1.63
384,0.88,1.63
385,0.88,1.63
386,0.88,1.63
387,0.88,1.63
388,0.91,1.635
389,0.91,1.635
390,0.88,1.63
391,0.88,1.63
392,0.88,1.63
393,0.885,1.61
394,0.88,1.63
395,0.88,1.63
396,0.88,1.63
397,0.945,1.62
398,0.88,1.63
399,0.91,1.635
400,0.88,1.63
401,0.88,1.63
402,0.915,1.615
403,0.88,1.63
404,0.88,1.63
405,0.885,1.61
406,0.88,1.63
407,0.88,1.63
408,0.915,1.615
409,0.915,1.615
410,0.88,1.63
411,0.91,1.635
412,0.88,1.63
413,0.88,1.63
414,0.91,1.635
415,0.88,1.63
416,0.88,1.63
417,0.88,1.63
418,0.915,1.615
419,0.88,1.63
420,0.88,1.63
421,0.915,1.615
422,0.88,1.63
423,0.88,1.63
424,0.91,1.635
425,0.88,1.63
426,0.88,1.63
427,0.88,1.63
428,0.92,1.595
429,0.91,1.635
430,0.88,1.63
431,0.91,1.635
432,0.88,1.63
433,0.88,1.63
434,0.88,1.63
435,0.88,1.63
436,0.88,1.63
437,0.91,1.635
438,0.88,1.63
439,0.88,1.63
440,0.88,1.63
441,0.885,1.61
442,0.88,1.63
443,0.88,1.63
444,0.88,1.63
445,0.945,1.62
446,0.88,1.63
447,0.885,1.61
448,0.88,1.63
449,0.88,1.63
450,0.91,1.635
451,0.885,1.61
452,0.88,1.63
453,0.88,1.63
454,0.91,1.635
455,0.885,1.61
456,0.88,1.63
457,0.88,1.63
458,0.88,1.63
459,0.91,1.635
460,0.88,1.63
461,0.88,1.63
462,0.88,1.63
463,0.88,1.63
464,0.88,1.63
465,0.88,1.63
466,0.88,1.63
467,0.88,1.63
468,0.88,1.63
469,0.88,1.63
470,0.88,1.63
471,0.885,1.61
472,0.91,1.635
473,0.88,1.63
474,0.88,1.63
475,0.88,1.63
476,0.915,1.615
477,0.885,1.61
478,0.945,1.62
479,0.88,1.63
480,0.885,1.61
481,0.885,1.61
482,0.885,1.61
483,0.88,1.63
484,0.895,1.57
485,0.885,1.61
486,0.88,1.63
487,0.88,1.63
488,0.88,1.63
489,0.945,1.62
490,0.885,1.61
491,0.88,1.63
492,0.88,1.63
493,0.88,1.63
494,0.88,1.63
495,0.91,1.635
496,0.88,1.63
497,0.88,1.63
498,0.88,1.63
499,0.88,1.63
500,0.91,1.635
501,0.88,1.63
502,0.91,1.635
503,0.88,1.63
504,0.885,1.61
505,0.88,1.63
506,0.89,1.59
507,0.885,1.61
508,0.88,1.63
509,0.91,1.635
510,0.915,1.615
511,0.88,1.63
512,0.915,1.615
513,0.88,1.63
514,0.88,1.63
515,0.88,1.63
516,0.88,1.63
517,0.88,1.63
518,0.88,1.63
519,0.91,1.635
520,0.88,1.63
521,0.91,1.635
522,0.885,1.61
523,0.88,1.63
524,0.885,1.61
525,0.88,1.63
526,0.885,1.61
527,0.88,1.63
528,0.91,1.635
529,0.88,1.63
530,0.915,1.615
531,0.88,1.63
532,0.88,1.63
533,0.88,1.63
534,0.88,1.63
535,0.88,1.63
536,0.88,1.63
537,0.915,1.615
538,0.88,1.63
539,0.88,1.63
540,0.91,1.635
541,0.88,1.63
542,0.885,1.61
543,0.88,1.63
544,0.88,1.63
545,0.88,1.63
546,0.91,1.635
547,0.88,1.63
548,0.88,1.63
549,0.88,1.63
550,0.88,1.63
551,0.88,1.63
552,0.88,1.63
553,0.91,1.635
554,0.885,1.61
555,0.88,1.63
556,0.915,1.615
557,0.88,1.63
558,0.915,1.615
559,0.88,1.63
560,0.88,1.63
561,0.88,1.63
562,0.91,1.635
563,0.88,1.63
564,0.88,1.63
565,0.945,1.62
566,0.88,1.63
567,0.91,1.635
568,0.88,1.63
569,0.88,1.63
570,0.885,1.61
571,0.88,1.63
572,0.88,1.63
573,0.88,1.63
574,0.79,1.99
575,0.88,1.63
576,0.88,1.63
577,0.88,1.63
578,0.88,1.63
579,0.91,1.635
580,0.88,1.63
581,0.88,1.63
582,0.85,1.875
583,0.88,1.63
584,0.88,1.63
585,0.88,1.63
586,0.855,1.73
587,0.865,1.69
588,0.88,1.63
589,0.815,1.89
590,0.83,1.83
591,0.88,1.63
592,0.88,1.63
593,0.88,1.63
594,0.915,1.615
595,0.915,1.615
596,0.88,1.63
597,0.88,1.63
598,0.885,1.61
599,0.88,1.63
600,0.915,1.615
601,0.88,1.63
602,0.88,1.63
603,0.91,1.635
604,0.88,1.63
605,0.88,1.63
606,0.885,1.61
607,0.88,1.63
608,0.91,1.635
609,0.88,1.63
610,0.88,1.63
611,0.88,1.63
612,0.88,1.63
613,0.91,1.635
614,0.91,1.635
615,0.88,1.63
616,0.88,1.63
617,0.88,1.63
618,0.88,1.63
619,0.885,1.61
620,0.88,1.63
621,0.88,1.63
622,0.88,1.63
623,0.88,1.63
624,0.88,1.63
625,0.88,1.63
626,0.88,1.63
627,0.88,1.63
628,0.91,1.635
629,0.91,1.635
630,0.88,1.63
631,0.88,1.63
632,0.88,1.63
633,0.88,1.63
634,0.885,1.61
635,0.885,1.61
636,0.88,1.63
637,0.885,1.61
638,0.88,1.63
639,0.88,1.63
640,0.88,1.63
641,0.88,1.63
642,0.88,1.63
643,0.88,1.63
644,0.915,1.615
645,0.88,1.63
646,0.88,1.63
647,0.91,1.635
648,0.88,1.63
649,0.88,1.63
650,0.91,1.635
651,0.885,1.61
652,0.88,1.63
653,0.915,1.615
654,0.88,1.63
655,0.88,1.63
656,0.88,1.63
657,0.88,1.63
658,0.91,1.635
659,0.88,1.63
660,0.88,1.63
661,0.88,1.63
662,0.88,1.63
663,0.88,1.63
664,0.88,1.63
665,0.88,1.63
666,0.88,1.63
667,0.885,1.61
668,0.885,1.61
669,0.88,1.63
670,0.88,1.63
671,0.88,1.63
672,0.88,1.63
673,0.885,1.61
674,0.88,1.63
675,0.88,1.63
676,0.88,1.63
677,0.88,1.63
678,0.91,1.635
679,0.88,1.63
680,0.88,1.63
681,0.915,1.615
682,0.88,1.63
683,0.88,1.63
684,0.88,1.63
685,0.88,1.63
686,0.915,1.615
687,0.88,1.63
688,0.91,1.635
689,0.88,1.63
690,0.88,1.63
691,0.88,1.63
692,0.91,1.635
693,0.88,1.63
694,0.88,1.63
695,0.88,1.63
696,0.88,1.63
697,0.88,1.63
698,0.88,1.63
699,0.915,1.615
700,0.88,1.63
701,0.88,1.63
702,0.88,1.63
703,0.88,1.63
704,0.88,1.63
705,0.915,1.615
706,0.88,1.63
707,0.88,1.63
708,0.885,1.61
709,0.88,1.63
710,0.88,1.63
711,0.88,1.63
712,0.88,1.63
713,0.88,1.63
714,0.88,1.63
715,0.88,1.63
716,0.91,1.635
717,0.88,1.63
718,0.88,1.63
719,0.88,1.63
720,0.88,1.63
721,0.89,1.59
722,0.88,1.63
723,0.915,1.615
724,0.88,1.63
725,0.88,1.63
726,0.88,1.63
727,0.88,1.63
728,0.88,1.63
729,0.915,1.615
730,0.91,1.635
731,0.885,1.61
732,0.88,1.63
733,0.88,1.63
734,0.88,1.63
735,0.88,1.63
736,0.88,1.63
737,0.88,1.63
738,0.88,1.63
739,0.88,1.63
740,0.88,1.63
741,0.91,1.635
742,0.88,1.63
743,0.88,1.63
744,0.91,1.635
745,0.88,1.63
746,0.88,1.63
747,0.88,1.63
748,0.88,1.63
749,0.88,1.63
750,0.88,1.63
751,0.88,1.63
752,0.88,1.63
753,0.88,1.63
754,0.88,1.63
755,0.885,1.61
756,0.885,1.61
757,0.88,1.63
758,0.88,1.63
759,0.91,1.635
760,0.915,1.615
761,0.88,1.63
762,0.91,1.635
763,0.915,1.615
764,0.88,1.63
765,0.88,1.63
766,0.91,1.635
767,0.88,1.63
768,0.88,1.63
769,0.91,1.635
770,0.88,1.63
771,0.88,1.63
772,0.88,1.63
773,0.89,1.59
774,0.88,1.63
775,0.88,1.63
776,0.88,1.63
777,0.88,1.63
778,0.88,1.63
779,0.88,1.63
780,0.88,1.63
781,0.88,1.63
782,0.88,1.63
783,0.88,1.63
784,0.88,1.63
785,0.88,1.63
786,0.88,1.63
787,0.88,1.63
788,0.88,1.63
789,0.88,1.63
790,0.91,1.635
791,0.88,1.63
792,0.88,1.63
793,0.88,1.63
794,0.88,1.63
795,0.88,1.63
796,0.88,1.63
797,0.91,1.635
798,0.885,1.61
799,0.88,1.63
800,0.88,1.63
801,0.88,1.63
802,0.88,1.63
803,0.88,1.63
804,0.885,1.61
805,0.88,1.63
806,0.88,1.63
807,0.88,1.63
808,0.88,1.63
809,0.88,1.63
810,0.88,1.63
811,0.88,1.63
812,0.88,1.63
813,0.88,1.63
814,0.88,1.63
815,0.88,1.63
816,0.88,1.63
817,0.88,1.63
818,0.88,1.63
819,0.88,1.63
820,0.88,1.63
821,0.88,1.63
822,0.88,1.63
823,0.88,1.63
824,0.88,1.63
825,0.88,1.63
826,0.885,1.61
827,0.88,1.63
828,0.88,1.63
829,0.88,1.63
830,0.88,1.63
831,0.88,1.63
832,0.88,1.63
833,0.88,1.63
834,0.885,1.61
835,0.88,1.63
836,0.88,1.63
837,0.88,1.63
838,0.88,1.63
839,0.88,1.63
840,0.88,1.63
841,0.88,1.63
842,0.88,1.63
843,0.91,1.635
844,0.88,1.63
845,0.885,1.61
846,0.88,1.63
847,0.88,1.63
848,0.88,1.63
849,0.88,1.63
850,0.88,1.63
851,0.88,1.63
852,0.88,1.63
853,0.88,1.63
854,0.91,1.635
855,0.88,1.63
856,0.88,1.63
857,0.88,1.63
858,0.88,1.63
859,0.885,1.61
860,0.88,1.63
861,0.88,1.63
862,0.88,1.63
863,0.88,1.63
864,0.88,1.63
865,0.885,1.61
866,0.88,1.63
867,0.915,1.615
868,0.88,1.63
869,0.88,1.63
870,0.88,1.63
871,0.88,1.63
872,0.88,1.63
873,0.88,1.63
874,0.91,1.635
875,0.88,1.63
876,0.88,1.63
877,0.88,1.63
878,0.88,1.63
879,0.88,1.63
880,0.88,1.63
881,0.88,1.63
882,0.88,1.63
883,0.88,1.63
884,0.91,1.635
885,0.88,1.63
886,0.88,1.63
887,0.88,1.63
888,0.915,1.615
889,0.88,1.63
890,0.88,1.63
891,0.88,1.63
892,0.88,1.63
893,0.885,1.61
894,0.88,1.63
895,0.88,1.63
896,0.88,1.63
897,0.88,1.63
898,0.88,1.63
899,0.88,1.63
900,0.88,1.63
901,0.88,1.63
902,0.88,1.63
903,0.88,1.63
904,0.88,1.63
905,0.88,1.63
906,0.88,1.63
907,0.88,1.63
908,0.88,1.63
909,0.88,1.63
910,0.88,1.63
911,0.88,1.63
912,0.88,1.63
913,0.88,1.63
914,0.88,1.63
915,0.88,1.63
916,0.88,1.63
917,0.91,1.635
918,0.88,1.63
919,0.88,1.63
920,0.88,1.63
921,0.88,1.63
922,0.88,1.63
923,0.885,1.61
924,0.88,1.63
925,0.89,1.59
926,0.88,1.63
927,0.88,1.63
928,0.88,1.63
929,0.88,1.63
930,0.88,1.63
931,0.88,1.63
932,0.88,1.63
933,0.88,1.63
934,0.88,1.63
935,0.885,1.61
936,0.88,1.63
937,0.885,1.61
938,0.88,1.63
939,0.88,1.63
940,0.88,1.63
941,0.88,1.63
942,0.88,1.63
943,0.88,1.63
944,0.88,1.63
945,0.88,1.63
946,0.88,1.63
947,0.88,1.63
948,0.88,1.63
949,0.88,1.63
950,0.88,1.63
951,0.88,1.63
952,0.88,1.63
953,0.88,1.63
954,0.88,1.63
955,0.88,1.63
956,0.88,1.63
957,0.88,1.63
958,0.88,1.63
959,0.88,1.63
960,0.88,1.63
961,0.88,1.63
962,0.88,1.63
963,0.88,1.63
964,0.88,1.63
965,0.88,1.63
966,0.88,1.63
967,0.88,1.63
968,0.89,1.59
969,0.88,1.63
970,0.91,1.635
971,0.945,1.62
972,0.88,1.63
973,0.88,1.63
974,0.88,1.63
975,0.88,1.63
976,0.91,1.635
977,0.88,1.63
978,0.88,1.63
979,0.88,1.63
980,0.88,1.63
981,0.88,1.63
982,0.88,1.63
983,0.88,1.63
984,0.88,1.63
985,0.88,1.63
986,0.88,1.63
987,0.88,1.63
988,0.88,1.63
989,0.88,1.63
990,0.88,1.63
991,0.88,1.63
992,0.88,1.63
993,0.88,1.63
994,0.88,1.63
995,0.88,1.63
996,0.88,1.63
997,0.88,1.63
998,0.88,1.63
999,0.88,1.63
