,NeuralAgent_Student5_200mAgent_rng,Student5_200mAgent
128,2.975,0.575
129,2.955,0.605
130,2.965,0.565
131,2.95,0.65
132,2.975,0.575
133,3.0,0.55
134,2.975,0.55
135,2.945,0.595
136,2.965,0.59
137,2.96,0.61
138,2.965,0.59
139,2.92,0.695
140,2.98,0.53
141,2.97,0.545
142,2.955,0.605
143,2.935,0.635
144,2.965,0.565
145,2.965,0.565
146,2.97,0.545
147,2.97,0.545
148,2.975,0.55
149,3.01,0.51
150,2.985,0.56
151,2.99,0.515
152,2.985,0.585
153,2.975,0.55
154,3.005,0.53
155,2.98,0.58
156,2.955,0.605
157,2.975,0.55
158,2.935,0.66
159,2.995,0.545
160,2.985,0.56
161,2.985,0.56
162,2.98,0.53
163,2.975,0.55
164,2.95,0.625
165,2.955,0.605
166,2.985,0.56
167,2.985,0.585
168,2.94,0.615
169,2.965,0.59
170,2.975,0.625
171,2.965,0.615
172,2.965,0.565
173,2.96,0.61
174,2.94,0.615
175,2.955,0.655
176,2.905,0.68
177,2.86,0.71
178,2.915,0.74
179,3.0,0.55
180,2.925,0.7
181,2.965,0.59
182,2.935,0.66
183,2.945,0.645
184,2.945,0.645
185,2.925,0.725
186,2.905,0.755
187,2.975,0.6
188,2.955,0.605
189,2.94,0.615
190,2.855,0.78
191,2.975,0.6
192,2.95,0.625
193,2.985,0.56
194,2.945,0.62
195,2.92,0.695
196,2.95,0.675
197,2.995,0.545
198,2.99,0.515
199,2.99,0.54
200,2.97,0.595
201,3.015,0.515
202,2.95,0.6
203,3.005,0.555
204,2.97,0.57
205,2.99,0.515
206,2.995,0.545
207,2.985,0.535
208,2.96,0.56
209,2.98,0.53
210,2.965,0.615
211,3.0,0.525
212,2.945,0.62
213,2.99,0.515
214,2.945,0.595
215,2.985,0.56
216,2.94,0.59
217,2.975,0.55
218,2.97,0.545
219,2.975,0.575
220,2.995,0.52
221,2.965,0.615
222,2.975,0.6
223,2.985,0.535
224,2.955,0.58
225,2.95,0.6
226,2.925,0.65
227,2.94,0.615
228,3.0,0.5
229,2.95,0.575
230,2.98,0.555
231,2.945,0.62
232,2.99,0.54
233,2.955,0.58
234,2.97,0.57
235,2.97,0.57
236,2.975,0.55
237,2.96,0.56
238,2.94,0.615
239,2.925,0.625
240,2.99,0.54
241,3.0,0.5
242,2.975,0.575
243,3.0,0.525
244,2.97,0.545
245,2.99,0.54
246,2.97,0.545
247,2.955,0.58
248,2.99,0.54
249,2.96,0.56
250,2.98,0.53
251,2.99,0.515
252,2.92,0.62
253,2.945,0.595
254,2.985,0.585
255,2.96,0.61
256,3.0,0.525
257,2.965,0.59
258,2.97,0.545
259,2.96,0.585
260,2.97,0.57
261,2.96,0.585
262,2.96,0.585
263,2.97,0.57
264,2.99,0.54
265,2.935,0.685
266,2.95,0.6
267,2.995,0.545
268,2.95,0.65
269,2.87,0.72
270,2.91,0.685
271,2.885,0.71
272,2.92,0.695
273,2.785,0.91
274,2.88,0.755
275,2.805,0.88
276,2.9,0.675
277,2.88,0.755
278,2.91,0.685
279,2.915,0.69
280,2.89,0.74
281,2.835,0.885
282,2.88,0.755
283,2.775,0.925
284,2.9,0.775
285,2.82,0.845
286,2.855,0.83
287,2.785,0.96
288,2.8,0.925
289,2.805,0.905
290,2.82,0.895
291,2.875,0.75
292,2.81,0.935
293,2.865,0.815
294,2.86,0.81
295,2.775,0.975
296,2.795,0.97
297,2.84,0.865
298,2.785,0.96
299,2.805,0.905
300,2.72,1.12
301,2.755,1.03
302,2.725,1.075
303,2.83,0.905
304,2.76,1.035
305,2.675,1.175
306,2.715,1.115
307,2.775,1.05
308,2.745,1.045
309,2.79,1.065
310,2.77,1.02
311,2.78,0.955
312,2.765,1.04
313,2.8,1.0
314,2.855,0.855
315,2.78,1.005
316,2.81,0.985
317,2.755,1.03
318,2.71,1.235
319,2.765,1.04
320,2.8,0.95
321,2.76,1.085
322,2.745,1.145
323,2.79,0.99
324,2.825,0.85
325,2.745,1.095
326,2.835,0.91
327,2.75,1.15
328,2.775,1.05
329,2.75,1.025
330,2.78,0.955
331,2.765,1.015
332,2.79,1.015
333,2.79,1.14
334,2.72,1.07
335,2.8,0.9
336,2.765,1.04
337,2.79,0.965
338,2.775,1.025
339,2.865,0.84
340,2.865,0.84
341,2.865,0.84
342,2.815,0.865
343,2.88,0.78
344,2.825,0.875
345,2.81,0.935
346,2.895,0.82
347,2.795,0.92
348,2.87,0.87
349,2.86,0.81
350,2.84,0.865
351,2.925,0.675
352,2.865,0.79
353,2.9,0.775
354,2.875,0.775
355,2.84,0.815
356,2.87,0.77
357,2.86,0.81
358,2.855,0.805
359,2.87,0.795
360,2.885,0.76
361,2.82,0.845
362,2.82,0.87
363,2.9,0.725
364,2.77,0.97
365,2.82,0.97
366,2.85,0.875
367,2.805,0.88
368,2.93,0.705
369,2.83,0.905
370,2.9,0.775
371,2.865,0.865
372,2.86,0.835
373,2.835,0.86
374,2.85,0.925
375,2.74,1.015
376,2.855,0.855
377,2.825,0.925
378,2.865,0.865
379,2.8,0.925
380,2.805,0.955
381,2.885,0.785
382,2.875,0.85
383,2.82,0.92
384,2.815,0.965
385,2.845,0.895
386,2.83,1.005
387,2.785,0.985
388,2.785,0.985
389,2.88,0.83
390,2.8,0.9
391,2.75,1.025
392,2.745,1.02
393,2.875,0.85
394,2.81,0.935
395,2.825,0.975
396,2.78,0.955
397,2.82,0.845
398,2.84,0.865
399,2.87,0.795
400,2.82,0.87
401,2.79,0.965
402,2.87,0.845
403,2.795,0.945
404,2.87,0.82
405,2.86,0.885
406,2.785,0.96
407,2.86,0.86
408,2.87,0.77
409,2.79,0.915
410,2.785,1.01
411,2.84,0.915
412,2.865,0.79
413,2.82,0.945
414,2.76,1.06
415,2.84,0.915
416,2.835,0.835
417,2.865,0.79
418,2.84,0.865
419,2.81,0.96
420,2.935,0.66
421,2.85,0.8
422,2.795,0.92
423,2.815,0.89
424,2.88,0.78
425,2.875,0.8
426,2.83,0.88
427,2.81,0.935
428,2.835,0.81
429,2.85,0.9
430,2.88,0.755
431,2.93,0.605
432,2.92,0.72
433,2.84,0.765
434,2.85,0.8
435,2.83,0.78
436,2.915,0.665
437,2.865,0.84
438,2.805,0.855
439,2.91,0.71
440,2.845,0.795
441,2.755,0.98
442,2.84,0.865
443,2.885,0.76
444,2.94,0.665
445,2.855,0.805
446,2.87,0.745
447,2.82,0.895
448,2.865,0.765
449,2.87,0.745
450,2.88,0.73
451,2.86,0.81
452,2.835,0.86
453,2.895,0.72
454,2.87,0.745
455,2.91,0.685
456,2.92,0.62
457,2.885,0.735
458,2.94,0.665
459,2.935,0.635
460,2.94,0.64
461,2.935,0.635
462,2.92,0.67
463,2.865,0.74
464,2.945,0.62
465,2.915,0.69
466,2.98,0.555
467,2.975,0.575
468,2.885,0.76
469,2.9,0.725
470,2.9,0.675
471,2.93,0.655
472,2.905,0.73
473,2.865,0.765
474,2.925,0.65
475,2.915,0.665
476,2.935,0.635
477,2.955,0.58
478,2.935,0.635
479,2.88,0.705
480,2.845,0.77
481,2.865,0.79
482,2.895,0.72
483,2.91,0.66
484,2.89,0.765
485,2.91,0.735
486,2.87,0.745
487,2.91,0.66
488,2.885,0.71
489,2.875,0.725
490,2.79,0.865
491,2.845,0.77
492,2.83,0.88
493,2.91,0.71
494,2.895,0.67
495,2.88,0.805
496,2.855,0.805
497,2.92,0.645
498,2.83,0.855
499,2.78,1.005
500,2.805,0.855
501,2.875,0.75
502,2.875,0.725
503,2.87,0.82
504,2.9,0.75
505,2.875,0.75
506,2.86,0.76
507,2.895,0.695
508,2.81,0.885
509,2.84,0.79
510,2.93,0.68
511,2.885,0.735
512,2.825,0.925
513,2.795,0.845
514,2.86,0.785
515,2.78,0.955
516,2.845,0.77
517,2.815,0.915
518,2.95,0.675
519,2.84,0.84
520,2.78,0.98
521,2.725,1.025
522,2.875,0.775
523,2.83,0.88
524,2.85,0.8
525,2.79,0.915
526,2.73,1.005
527,2.84,0.815
528,2.81,0.91
529,2.84,0.815
530,2.93,0.705
531,2.765,0.965
532,2.835,0.885
533,2.81,0.835
534,2.87,0.82
535,2.83,0.88
536,2.815,0.865
537,2.8,0.95
538,2.895,0.745
539,2.84,0.79
540,2.905,0.68
541,2.85,0.8
542,2.85,0.825
543,2.845,0.82
544,2.82,0.82
545,2.775,0.95
546,2.86,0.76
547,2.79,0.89
548,2.83,0.805
549,2.8,0.925
550,2.955,0.605
551,2.81,0.86
552,2.895,0.72
553,2.84,0.765
554,2.725,1.025
555,2.745,1.02
556,2.83,0.855
557,2.755,0.98
558,2.935,0.66
559,2.84,0.815
560,2.83,0.83
561,2.86,0.81
562,2.81,0.91
563,2.825,0.85
564,2.835,0.835
565,2.745,0.995
566,2.84,0.79
567,2.715,1.065
568,2.78,0.88
569,2.75,1.05
570,2.82,0.87
571,2.745,1.045
572,2.845,0.82
573,2.75,1.075
574,2.695,1.145
575,2.755,0.98
576,2.845,0.795
577,2.79,0.965
578,2.705,1.13
579,2.78,1.03
580,2.715,1.14
581,2.705,1.055
582,2.79,0.915
583,2.755,1.03
584,2.835,0.885
585,2.86,0.785
586,2.72,0.995
587,2.825,0.95
588,2.845,0.795
589,2.86,0.785
590,2.84,0.84
591,2.785,0.91
592,2.745,0.995
593,2.735,1.01
594,2.755,0.98
595,2.845,0.87
596,2.825,0.9
597,2.78,0.98
598,2.785,1.01
599,2.855,0.83
600,2.83,0.855
601,2.815,0.915
602,2.795,0.97
603,2.765,0.94
604,2.725,1.0
605,2.825,0.9
606,2.775,0.95
607,2.815,0.915
608,2.745,1.045
609,2.87,0.72
610,2.835,0.81
611,2.795,0.92
612,2.88,0.73
613,2.73,1.055
614,2.84,0.79
615,2.9,0.675
616,2.855,0.83
617,2.82,0.87
618,2.775,0.925
619,2.86,0.785
620,2.86,0.785
621,2.845,0.795
622,2.755,0.98
623,2.785,1.01
624,2.85,0.825
625,2.755,1.03
626,2.81,0.86
627,2.81,0.91
628,2.875,0.775
629,2.8,0.9
630,2.87,0.82
631,2.85,0.8
632,2.71,1.135
633,2.85,0.825
634,2.77,1.02
635,2.755,1.13
636,2.845,0.895
637,2.715,1.04
638,2.73,1.08
639,2.77,1.045
640,2.795,0.97
641,2.74,1.04
642,2.665,1.34
643,2.705,1.155
644,2.805,1.03
645,2.73,1.155
646,2.765,1.09
647,2.685,1.135
648,2.73,0.98
649,2.84,0.915
650,2.775,1.025
651,2.76,1.11
652,2.74,1.09
653,2.675,1.275
654,2.71,1.135
655,2.685,1.16
656,2.74,1.065
657,2.675,1.175
658,2.765,1.015
659,2.73,1.155
660,2.765,1.115
661,2.75,1.125
662,2.765,1.015
663,2.71,1.185
664,2.76,1.085
665,2.78,1.055
666,2.69,1.265
667,2.665,1.24
668,2.725,1.175
669,2.77,1.02
670,2.795,0.995
671,2.695,1.195
672,2.73,1.105
673,2.695,1.195
674,2.725,1.175
675,2.69,1.215
676,2.715,1.14
677,2.79,1.04
678,2.75,1.1
679,2.755,1.105
680,2.675,1.275
681,2.695,1.095
682,2.71,1.135
683,2.635,1.335
684,2.67,1.195
685,2.72,1.12
686,2.71,1.135
687,2.79,0.965
688,2.735,1.11
689,2.74,1.09
690,2.75,1.05
691,2.695,1.12
692,2.745,1.145
693,2.75,1.1
694,2.7,1.2
695,2.705,1.205
696,2.78,0.98
697,2.72,1.145
698,2.745,1.145
699,2.73,1.18
700,2.705,1.13
701,2.735,1.085
702,2.685,1.11
703,2.7,1.1
704,2.72,1.195
705,2.735,1.135
706,2.75,1.05
707,2.775,1.025
708,2.75,1.125
709,2.635,1.26
710,2.74,1.115
711,2.75,1.05
712,2.77,0.995
713,2.69,1.165
714,2.67,1.245
715,2.665,1.265
716,2.675,1.15
717,2.665,1.315
718,2.68,1.205
719,2.575,1.525
720,2.685,1.185
721,2.675,1.275
722,2.58,1.43
723,2.655,1.28
724,2.62,1.295
725,2.68,1.23
726,2.715,1.115
727,2.7,1.275
728,2.67,1.27
729,2.745,1.07
730,2.65,1.275
731,2.685,1.185
732,2.69,1.24
733,2.695,1.245
734,2.645,1.295
735,2.66,1.335
736,2.64,1.34
737,2.68,1.23
738,2.71,1.21
739,2.645,1.295
740,2.69,1.165
741,2.735,1.135
742,2.64,1.315
743,2.64,1.34
744,2.585,1.56
745,2.695,1.22
746,2.755,1.105
747,2.65,1.3
748,2.685,1.26
749,2.635,1.31
750,2.73,1.23
751,2.625,1.375
752,2.72,1.07
753,2.73,1.105
754,2.76,1.085
755,2.69,1.165
756,2.735,1.16
757,2.74,1.14
758,2.685,1.185
759,2.635,1.235
760,2.76,1.135
761,2.67,1.17
762,2.715,1.19
763,2.8,1.0
764,2.735,1.06
765,2.76,1.135
766,2.735,1.16
767,2.725,1.15
768,2.73,1.055
769,2.68,1.18
770,2.7,1.15
771,2.72,1.22
772,2.75,1.1
773,2.75,1.025
774,2.765,0.99
775,2.81,0.96
776,2.78,1.055
777,2.795,0.995
778,2.755,1.08
779,2.72,1.045
780,2.88,0.78
781,2.835,0.91
782,2.805,1.03
783,2.79,0.99
784,2.73,1.08
785,2.75,1.05
786,2.76,1.035
787,2.78,0.955
788,2.81,0.91
789,2.85,0.875
790,2.825,0.925
791,2.815,0.915
792,2.815,0.915
793,2.68,1.13
794,2.79,0.915
795,2.75,1.0
796,2.715,1.165
797,2.785,1.035
798,2.71,1.085
799,2.78,1.03
800,2.73,1.03
801,2.695,1.095
802,2.8,0.925
803,2.805,0.93
804,2.74,1.115
805,2.825,0.975
806,2.81,0.935
807,2.76,0.96
808,2.735,1.085
809,2.72,1.12
810,2.78,1.005
811,2.755,1.08
812,2.695,1.22
813,2.795,1.02
814,2.75,1.05
815,2.76,1.06
816,2.745,1.095
817,2.74,1.14
818,2.72,1.095
819,2.68,1.255
820,2.735,1.085
821,2.79,1.015
822,2.775,0.975
823,2.69,1.165
824,2.715,1.065
825,2.755,0.955
826,2.79,0.965
827,2.69,1.14
828,2.665,1.19
829,2.78,1.03
830,2.775,0.925
831,2.775,0.975
832,2.715,1.115
833,2.74,1.115
834,2.78,1.03
835,2.68,1.23
836,2.74,1.09
837,2.675,1.15
838,2.66,1.26
839,2.735,1.06
840,2.735,1.11
841,2.79,0.99
842,2.745,1.07
843,2.765,1.065
844,2.685,1.185
845,2.77,0.92
846,2.74,0.99
847,2.665,1.215
848,2.79,0.99
849,2.655,1.23
850,2.73,1.13
851,2.74,1.065
852,2.78,1.055
853,2.675,1.225
854,2.69,1.14
855,2.68,1.18
856,2.695,1.195
857,2.74,1.115
858,2.72,1.12
859,2.675,1.2
860,2.71,1.16
861,2.765,1.015
862,2.715,1.165
863,2.82,0.97
864,2.75,1.025
865,2.695,1.195
866,2.71,1.16
867,2.755,1.08
868,2.795,0.97
869,2.785,1.01
870,2.85,0.85
871,2.72,1.095
872,2.835,0.86
873,2.74,1.14
874,2.8,1.025
875,2.835,0.96
876,2.735,1.06
877,2.755,1.055
878,2.765,1.065
879,2.69,1.19
880,2.74,0.99
881,2.79,0.99
882,2.67,1.32
883,2.72,1.17
884,2.75,1.025
885,2.795,0.97
886,2.725,1.05
887,2.715,1.14
888,2.715,1.165
889,2.73,1.205
890,2.745,1.12
891,2.71,1.11
892,2.805,0.955
893,2.715,1.14
894,2.805,0.955
895,2.755,1.005
896,2.685,1.16
897,2.745,1.095
898,2.74,1.09
899,2.755,1.055
900,2.805,1.03
901,2.72,1.145
902,2.845,0.87
903,2.84,0.84
904,2.735,1.16
905,2.815,0.94
906,2.785,0.96
907,2.775,1.05
908,2.78,1.005
909,2.76,0.96
910,2.785,0.96
911,2.725,1.0
912,2.81,0.96
913,2.82,0.845
914,2.78,1.005
915,2.81,0.96
916,2.9,0.75
917,2.74,1.015
918,2.76,0.96
919,2.745,1.02
920,2.81,0.935
921,2.8,0.95
922,2.77,1.02
923,2.845,0.87
924,2.825,0.925
925,2.775,0.925
926,2.835,0.86
927,2.805,0.93
928,2.88,0.805
929,2.87,0.795
930,2.905,0.73
931,2.78,0.98
932,2.81,0.885
933,2.83,0.83
934,2.845,0.845
935,2.795,0.895
936,2.865,0.815
937,2.895,0.695
938,2.905,0.755
939,2.88,0.78
940,2.84,0.84
941,2.915,0.74
942,2.93,0.655
943,2.9,0.75
944,2.865,0.815
945,2.835,0.81
946,2.925,0.7
947,2.83,0.88
948,2.86,0.785
949,2.945,0.595
950,2.82,0.87
951,2.835,0.91
952,2.895,0.695
953,2.89,0.79
954,2.82,0.895
955,2.885,0.785
956,2.92,0.745
957,2.9,0.75
958,2.805,0.93
959,2.86,0.785
960,2.85,0.875
961,2.845,0.795
962,2.885,0.76
963,2.835,0.835
964,2.795,0.92
965,2.87,0.845
966,2.86,0.885
967,2.82,0.895
968,2.86,0.81
969,2.835,0.91
970,2.78,1.005
971,2.81,1.01
972,2.795,0.995
973,2.835,0.885
974,2.71,1.16
975,2.845,0.92
976,2.705,1.13
977,2.75,1.0
978,2.785,1.06
979,2.775,0.975
980,2.83,0.88
981,2.765,1.065
982,2.745,1.02
983,2.685,1.235
984,2.705,1.13
985,2.64,1.315
986,2.71,1.185
987,2.71,1.16
988,2.695,1.22
989,2.62,1.295
990,2.765,1.065
991,2.76,1.06
992,2.645,1.32
993,2.69,1.24
994,2.685,1.235
995,2.68,1.205
996,2.715,1.19
997,2.675,1.25
998,2.7,1.15
999,2.7,1.2
