,NeuralAgentOpMe_Student13_200bAgent_rng,Student13_200bAgent
143,2.405,2.655
144,2.56,2.66
145,1.665,2.39
146,2.63,2.755
147,2.9,2.825
148,2.585,2.785
149,2.715,2.89
150,2.6,2.7
151,2.465,2.69
152,1.07,2.32
153,2.535,2.685
154,2.085,2.585
155,2.69,2.715
156,2.8,2.825
157,0.68,2.28
158,0.67,2.32
159,2.295,2.695
160,0.725,2.1
161,1.16,2.11
162,3.025,2.875
163,2.905,2.805
164,1.83,2.48
165,3.025,2.95
166,2.315,2.715
167,2.65,2.75
168,2.49,2.69
169,2.285,2.585
170,1.54,2.44
171,2.845,2.745
172,1.885,2.335
173,2.455,2.555
174,0.74,2.04
175,2.885,2.785
176,3.01,2.985
177,3.0,3.0
178,2.685,2.735
179,2.81,2.785
180,3.015,2.865
181,2.185,2.585
182,0.79,2.065
183,2.84,2.765
184,2.925,2.825
185,2.88,2.805
186,1.625,2.225
187,3.045,2.895
188,0.735,2.06
189,2.49,2.715
190,2.535,2.735
191,2.82,2.77
192,0.79,1.84
193,2.98,2.83
194,1.6,2.125
195,2.88,2.805
196,2.925,2.825
197,2.28,2.53
198,0.78,1.88
199,2.475,2.65
200,2.83,2.805
201,0.735,2.06
202,2.47,2.695
203,0.905,2.23
204,2.86,2.835
205,0.98,2.255
206,2.61,2.685
207,3.035,2.885
208,3.005,2.855
209,1.67,2.345
210,1.82,2.47
211,0.71,2.16
212,0.715,2.14
213,2.385,2.585
214,2.15,2.425
215,2.975,2.825
216,2.51,2.685
217,3.03,2.855
218,2.885,2.835
219,1.955,2.53
220,0.68,2.28
221,1.29,2.465
222,2.98,2.83
223,1.74,2.59
224,2.105,2.655
225,0.685,2.26
226,0.715,2.14
227,2.585,2.685
228,2.68,2.755
229,2.005,2.555
230,2.37,2.545
231,2.215,2.615
232,2.875,2.825
233,0.635,2.46
234,2.965,2.815
235,1.915,2.615
236,2.21,2.685
237,2.23,2.68
238,2.26,2.535
239,0.72,2.12
240,0.71,2.16
241,1.685,2.31
242,2.44,2.565
243,2.115,2.515
244,2.58,2.705
245,1.94,2.49
246,1.96,2.51
247,2.25,2.575
248,1.03,2.355
249,2.52,2.695
250,2.64,2.765
251,2.805,2.78
252,2.5,2.725
253,1.365,2.415
254,2.78,2.78
255,1.745,2.52
256,1.96,2.51
257,2.53,2.73
258,0.67,2.32
259,1.33,2.38
260,0.7,2.2
261,2.24,2.565
262,2.365,2.59
263,1.285,2.21
264,1.41,2.385
265,3.005,2.855
266,3.035,2.885
267,2.475,2.725
268,2.025,2.675
269,0.665,2.34
270,2.815,2.79
271,3.015,2.865
272,1.415,2.29
273,2.485,2.735
274,2.13,2.43
275,2.76,2.785
276,2.53,2.755
277,2.865,2.815
278,1.595,2.47
279,2.07,2.545
280,2.6,2.75
281,0.69,2.24
282,2.82,2.77
283,1.285,2.16
284,2.395,2.645
285,2.975,2.825
286,1.855,2.655
287,1.175,2.4
288,2.08,2.655
289,0.67,2.32
290,1.15,2.325
291,0.695,2.22
292,2.85,2.825
293,2.675,2.8
294,1.655,2.655
295,2.45,2.775
296,2.715,2.765
297,0.665,2.34
298,0.66,2.36
299,2.305,2.655
300,0.69,2.24
301,2.725,2.75
302,0.66,2.36
303,2.555,2.705
304,2.835,2.785
305,0.66,2.36
306,2.385,2.66
307,2.515,2.69
308,2.47,2.67
309,1.96,2.535
310,2.715,2.74
311,0.675,2.3
312,3.025,2.875
313,2.755,2.805
314,2.565,2.865
315,2.3,2.575
316,1.01,2.135
317,0.78,1.88
318,1.74,2.24
319,0.79,1.84
320,1.295,1.895
321,1.985,2.335
322,1.885,2.435
323,3.05,2.875
324,2.925,2.825
325,0.68,2.28
326,0.625,2.55
327,3.01,2.835
328,2.775,2.825
329,2.855,2.855
330,2.48,2.805
331,2.515,2.765
332,2.7,2.75
333,2.895,2.795
334,0.83,1.68
335,2.05,2.225
336,2.205,2.305
337,0.87,1.52
338,2.905,2.755
339,2.01,2.11
340,2.395,2.395
341,2.33,2.33
342,2.455,2.43
343,2.575,2.525
344,3.04,2.84
345,2.96,2.81
346,2.875,2.75
347,1.68,1.905
348,1.075,1.45
349,1.35,1.65
350,3.005,2.83
351,2.925,2.75
352,2.165,2.24
353,0.87,1.52
354,0.855,1.58
355,2.735,2.635
356,1.82,2.02
357,2.265,2.34
358,3.015,2.84
359,0.845,1.62
360,1.85,2.15
361,3.0,3.0
362,1.865,2.19
363,2.1,2.25
364,2.05,2.3
365,1.775,2.15
366,0.81,1.76
367,0.785,1.86
368,2.745,2.67
369,2.765,2.665
370,1.76,2.135
371,2.86,2.785
372,1.355,1.88
373,1.28,1.83
374,2.365,2.44
375,2.63,2.58
376,2.63,2.63
377,2.62,2.62
378,0.81,1.76
379,2.55,2.55
380,0.78,1.88
381,0.785,1.86
382,1.37,2.02
383,1.74,2.19
384,2.63,2.58
385,2.055,2.23
386,0.82,1.72
387,1.72,2.02
388,2.99,2.815
389,1.825,2.175
390,1.875,2.15
391,1.945,2.22
392,2.535,2.585
393,0.815,1.74
394,0.805,1.78
395,1.64,2.165
396,2.815,2.715
397,3.035,2.885
398,2.845,2.77
399,2.7,2.65
400,1.515,2.04
401,2.905,2.78
402,2.78,2.705
403,1.275,2.0
404,1.945,2.295
405,2.3,2.45
406,2.855,2.73
407,0.805,1.78
408,2.27,2.445
409,0.8,1.8
410,1.15,1.9
411,0.79,1.84
412,1.49,2.04
413,1.615,2.09
414,2.97,2.82
415,2.85,2.775
416,1.545,2.02
417,3.02,2.82
418,2.94,2.79
419,0.81,1.76
420,2.28,2.48
421,0.805,1.78
422,2.675,2.7
423,2.94,2.815
424,2.555,2.53
425,0.81,1.76
426,0.825,1.7
427,3.02,2.845
428,2.8,2.675
429,0.8,1.8
430,0.83,1.68
431,2.785,2.735
432,2.565,2.565
433,2.065,2.34
434,2.91,2.76
435,1.38,1.905
436,2.445,2.545
437,2.965,2.815
438,2.355,2.48
439,2.135,2.36
440,2.56,2.66
441,2.275,2.5
442,2.94,2.815
443,1.86,2.185
444,2.84,2.74
445,2.515,2.565
446,2.235,2.41
447,1.44,1.94
448,2.88,2.78
449,2.74,2.69
450,3.055,2.88
451,2.92,2.82
452,0.765,1.94
453,0.765,1.94
454,2.48,2.655
455,1.325,2.025
456,0.78,1.88
457,1.755,2.23
458,2.99,2.815
459,2.64,2.665
460,0.785,1.86
461,0.795,1.82
462,3.03,2.83
463,2.32,2.47
464,2.59,2.59
465,0.795,1.82
466,0.77,1.92
467,0.775,1.9
468,1.33,1.98
469,2.885,2.76
470,2.96,2.81
471,2.79,2.74
472,3.01,2.985
473,3.03,2.83
474,0.73,2.08
475,2.375,2.5
476,2.48,2.58
477,1.845,2.345
478,1.67,2.17
479,0.765,1.94
480,0.76,1.96
481,2.665,2.64
482,3.015,2.84
483,2.17,2.42
484,1.23,1.93
485,2.8,2.775
486,3.01,2.985
487,2.92,2.77
488,3.025,2.85
489,0.785,1.86
490,0.785,1.86
491,2.55,2.6
492,2.995,2.82
493,1.805,2.305
494,1.53,2.03
495,2.77,2.72
496,1.53,2.18
497,1.76,2.21
498,2.34,2.49
499,2.695,2.72
500,2.52,2.57
501,2.9,2.775
502,2.64,2.69
503,0.765,1.94
504,1.16,1.86
505,2.19,2.44
506,2.875,2.75
507,2.99,2.815
508,2.88,2.78
509,1.55,2.1
510,1.09,1.89
511,3.015,2.84
512,2.725,2.7
513,2.695,2.67
514,2.145,2.42
515,0.775,1.9
516,2.895,2.77
517,2.345,2.595
518,2.78,2.78
519,3.045,2.87
520,1.845,2.245
521,1.98,2.33
522,1.685,2.235
523,2.91,2.76
524,1.23,2.08
525,2.545,2.67
526,1.415,2.19
527,2.755,2.755
528,2.68,2.68
529,1.41,1.96
530,0.795,1.82
531,1.0,1.7
532,1.455,1.955
533,2.65,2.65
534,1.93,2.28
535,1.44,2.09
536,1.64,2.24
537,1.425,2.075
538,3.05,2.9
539,2.505,2.655
540,2.32,2.595
541,0.735,2.06
542,2.505,2.655
543,3.045,2.87
544,1.94,2.39
545,2.56,2.61
546,2.42,2.57
547,0.78,1.88
548,2.85,2.775
549,1.055,1.755
550,2.745,2.72
551,1.335,1.96
552,2.395,2.52
553,2.325,2.475
554,2.45,2.6
555,2.235,2.51
556,3.05,2.85
557,2.985,2.835
558,1.005,2.005
559,2.855,2.78
560,2.39,2.64
561,1.92,2.37
562,1.495,2.045
563,2.615,2.64
564,0.815,1.74
565,2.39,2.49
566,0.825,1.7
567,1.945,2.12
568,2.32,2.42
569,3.035,2.86
570,2.6,2.6
571,1.355,2.005
572,2.43,2.58
573,2.49,2.54
574,3.01,2.81
575,1.07,1.87
576,2.875,2.775
577,2.445,2.645
578,2.855,2.78
579,2.86,2.785
580,3.0,3.0
581,3.06,2.86
582,2.4,2.6
583,2.755,2.73
584,1.0,1.775
585,3.05,2.85
586,3.045,2.87
587,2.515,2.64
588,2.355,2.53
589,2.07,2.32
590,0.775,1.9
591,1.035,1.96
592,1.245,1.97
593,2.65,2.65
594,1.915,2.29
595,1.595,2.245
596,0.725,2.1
597,2.9,2.8
598,1.39,2.215
599,2.33,2.53
600,2.88,2.78
601,2.915,2.79
602,1.945,2.27
603,0.775,1.9
604,2.22,2.37
605,1.975,2.3
606,2.85,2.75
607,2.51,2.56
608,1.08,1.93
609,2.925,2.8
610,1.985,2.36
611,2.49,2.64
612,1.745,2.345
613,2.535,2.66
614,2.88,2.78
615,2.91,2.76
616,0.78,1.88
617,0.79,1.84
618,1.46,2.16
619,2.99,2.815
620,1.6,2.25
621,2.055,2.43
622,2.855,2.78
623,0.745,2.02
624,2.99,2.815
625,0.915,1.865
626,3.04,2.84
627,0.81,1.76
628,0.78,1.88
629,0.795,1.82
630,2.815,2.715
631,0.89,1.74
632,1.94,2.165
633,2.895,2.745
634,2.33,2.48
635,2.94,2.79
636,2.935,2.81
637,1.98,2.38
638,2.785,2.71
639,0.72,2.12
640,1.235,2.11
641,2.735,2.71
642,2.49,2.59
643,0.81,1.91
644,2.97,2.845
645,1.535,2.185
646,0.78,1.88
647,2.56,2.61
648,2.285,2.535
649,0.76,1.96
650,1.455,2.03
651,2.93,2.83
652,1.485,2.11
653,0.74,2.04
654,3.045,2.895
655,2.515,2.565
656,2.225,2.5
657,0.75,2.0
658,2.545,2.595
659,1.12,1.945
660,0.785,1.86
661,1.965,2.415
662,2.945,2.845
663,1.77,2.27
664,2.38,2.53
665,0.79,1.84
666,2.95,2.8
667,2.22,2.52
668,2.43,2.605
669,1.9,2.3
670,2.765,2.765
671,0.74,2.04
672,3.06,2.86
673,2.915,2.79
674,2.845,2.77
675,1.04,1.79
676,3.01,2.985
677,0.765,1.94
678,2.4,2.55
679,1.365,2.09
680,2.605,2.68
681,2.58,2.63
682,2.29,2.64
683,2.145,2.47
684,2.4,2.6
685,3.01,2.985
686,1.365,2.015
687,0.775,1.9
688,0.775,1.9
689,2.275,2.4
690,0.825,1.7
691,3.015,2.84
692,1.525,2.1
693,3.035,2.86
694,2.48,2.555
695,2.55,2.6
696,3.01,2.81
697,0.755,1.98
698,2.03,2.38
699,1.715,2.24
700,1.725,2.25
701,1.445,1.97
702,2.845,2.795
703,1.56,2.01
704,2.9,2.75
705,1.2,1.75
706,3.015,2.84
707,2.865,2.74
708,1.59,2.24
709,1.81,2.185
710,0.765,1.94
711,0.935,1.91
712,2.91,2.76
713,3.0,3.0
714,2.565,2.715
715,2.11,2.46
716,1.435,2.16
717,2.4,2.6
718,2.605,2.63
719,2.01,2.26
720,1.27,1.87
721,3.06,2.86
722,2.91,2.81
723,2.15,2.4
724,2.965,2.79
725,1.455,2.03
726,2.125,2.4
727,2.825,2.825
728,3.045,2.87
729,2.81,2.76
730,0.745,2.02
731,2.835,2.76
732,2.705,2.68
733,3.065,2.89
734,2.62,2.72
735,1.25,2.05
736,1.44,2.265
737,0.75,2.0
738,2.74,2.69
739,2.9,2.75
740,1.815,2.24
741,1.785,2.26
742,2.735,2.71
743,2.055,2.38
744,2.505,2.58
745,1.99,2.29
746,2.635,2.66
747,2.33,2.58
748,2.895,2.77
749,3.04,2.84
750,2.87,2.77
751,2.99,2.815
752,2.975,2.825
753,1.555,2.255
754,2.69,2.715
755,0.775,1.9
756,0.78,1.88
757,2.23,2.505
758,1.08,1.83
759,3.015,2.84
760,1.335,2.085
761,2.445,2.57
762,2.25,2.5
763,2.82,2.82
764,2.98,2.83
765,0.715,2.14
766,0.69,2.24
767,0.74,2.24
768,0.685,2.26
769,0.85,2.125
770,1.12,2.37
771,1.92,2.595
772,2.93,2.83
773,0.705,2.18
774,2.275,2.575
775,2.05,2.35
776,0.79,1.84
777,2.28,2.48
778,2.9,2.775
779,2.69,2.59
780,3.03,2.83
781,2.99,2.815
782,2.735,2.61
783,2.67,2.62
784,2.645,2.62
785,1.38,1.78
786,2.515,2.515
787,2.83,2.68
788,2.94,2.79
789,2.14,2.265
790,1.14,1.64
791,1.065,1.54
792,2.675,2.6
793,2.615,2.59
794,2.09,2.29
795,0.84,1.64
796,2.545,2.57
797,2.38,2.48
798,2.46,2.51
799,2.41,2.46
800,2.865,2.74
801,1.97,2.145
802,1.04,1.59
803,2.76,2.685
804,3.045,2.87
805,2.19,2.29
806,2.51,2.51
807,2.62,2.57
808,1.745,2.02
809,1.915,2.14
810,1.515,1.94
811,1.75,2.05
812,2.555,2.555
813,2.055,2.28
814,3.0,3.0
815,1.375,1.925
816,0.81,1.76
817,0.8,1.8
818,2.4,2.5
819,1.76,2.11
820,2.54,2.59
821,3.04,2.84
822,2.135,2.36
823,1.88,2.13
824,1.99,2.24
825,1.745,2.145
826,2.925,2.825
827,0.81,1.76
828,0.89,1.74
829,1.71,2.135
830,2.63,2.655
831,2.555,2.655
832,0.815,1.74
833,2.49,2.615
834,2.89,2.79
835,2.745,2.72
836,2.685,2.66
837,2.425,2.55
838,2.84,2.815
839,0.775,1.9
840,0.81,1.76
841,2.875,2.775
842,2.48,2.53
843,2.93,2.78
844,1.23,1.78
845,2.425,2.45
846,0.815,1.74
847,2.13,2.28
848,2.975,2.825
849,2.57,2.62
850,0.815,1.74
851,2.4,2.525
852,0.775,1.9
853,0.79,1.84
854,3.01,2.81
855,2.085,2.36
856,2.69,2.64
857,1.905,2.28
858,2.095,2.445
859,1.94,2.24
860,2.72,2.695
861,1.4,1.85
862,2.69,2.64
863,0.81,1.76
864,2.14,2.29
865,1.415,1.865
866,1.5,1.975
867,2.645,2.645
868,2.69,2.615
869,1.69,2.015
870,2.955,2.83
871,1.4,2.075
872,2.145,2.395
873,2.805,2.755
874,2.37,2.47
875,2.36,2.485
876,3.065,2.89
877,1.665,2.09
878,2.22,2.37
879,3.035,2.86
880,2.34,2.465
881,1.165,1.865
882,2.435,2.46
883,2.185,2.46
884,2.635,2.66
885,2.29,2.44
886,2.925,2.8
887,2.41,2.46
888,2.595,2.67
889,1.205,1.93
890,2.36,2.46
891,2.97,2.82
892,2.75,2.7
893,2.195,2.42
894,2.4,2.55
895,2.425,2.525
896,0.81,1.76
897,0.81,1.76
898,2.54,2.59
899,2.035,2.31
900,0.815,1.74
901,0.785,1.86
902,2.36,2.51
903,2.025,2.25
904,2.96,2.81
905,2.93,2.78
906,2.63,2.58
907,2.445,2.52
908,0.815,1.74
909,2.835,2.76
910,0.805,1.78
911,1.225,1.85
912,1.43,1.98
913,1.51,2.11
914,2.38,2.48
915,1.475,2.0
916,1.42,1.97
917,1.55,2.0
918,2.015,2.29
919,1.585,2.11
920,1.435,1.96
921,1.86,2.26
922,3.05,2.85
923,1.215,1.915
924,1.78,2.205
925,1.415,1.89
926,2.895,2.77
927,2.02,2.32
928,0.8,1.8
929,2.03,2.33
930,2.97,2.82
931,2.165,2.39
932,0.79,1.84
933,2.505,2.53
934,2.895,2.77
935,2.295,2.495
936,1.43,1.98
937,3.04,2.84
938,2.73,2.755
939,1.595,1.97
940,2.595,2.62
941,3.055,2.88
942,0.81,1.76
943,3.06,2.885
944,3.04,2.84
945,1.08,1.63
946,2.375,2.55
947,2.805,2.73
948,2.345,2.495
949,2.95,2.8
950,2.095,2.32
951,2.945,2.82
952,2.55,2.6
953,2.85,2.75
954,2.01,2.31
955,2.295,2.42
956,2.74,2.69
957,2.49,2.59
958,2.24,2.415
959,2.63,2.63
960,1.395,2.02
961,2.92,2.77
962,2.285,2.46
963,1.275,1.85
964,3.005,2.83
965,3.055,2.88
966,2.655,2.655
967,2.085,2.31
968,2.94,2.84
969,2.395,2.57
970,1.76,2.085
971,3.065,2.89
972,0.79,1.84
973,2.915,2.79
974,1.705,2.08
975,1.895,2.17
976,3.055,2.88
977,0.815,1.74
978,2.275,2.4
979,2.8,2.75
980,0.8,1.8
981,0.765,1.94
982,1.465,2.04
983,1.8,2.2
984,2.055,2.405
985,2.015,2.34
986,1.425,2.0
987,1.175,1.8
988,2.345,2.47
989,2.58,2.58
990,2.95,2.825
991,2.74,2.715
992,2.615,2.64
993,2.75,2.65
994,0.805,1.78
995,2.275,2.4
996,2.57,2.62
997,3.035,2.86
998,0.805,1.78
999,1.98,2.28
